연도,품목,지역,구분,물동량_톤
2021,"코크스, 연탄 및 석유정제품",부산,합계,6702463
2021,"코크스, 연탄 및 석유정제품",대구,반입,523914
2021,"코크스, 연탄 및 석유정제품",대구,반출,187042
2021,"코크스, 연탄 및 석유정제품",대구,합계,710956
2021,"코크스, 연탄 및 석유정제품",인천,반입,790269
2021,"코크스, 연탄 및 석유정제품",인천,반출,11338485
2021,"코크스, 연탄 및 석유정제품",인천,합계,12128754
2021,"코크스, 연탄 및 석유정제품",광주,반입,2308564
2021,"코크스, 연탄 및 석유정제품",광주,반출,0
2021,"코크스, 연탄 및 석유정제품",광주,합계,2308564
2021,"코크스, 연탄 및 석유정제품",세종,반입,53126
2021,"코크스, 연탄 및 석유정제품",세종,반출,123205
2021,"코크스, 연탄 및 석유정제품",세종,합계,176331
2021,"코크스, 연탄 및 석유정제품",대전,반입,580454
2021,"코크스, 연탄 및 석유정제품",대전,반출,174354
2021,"코크스, 연탄 및 석유정제품",대전,합계,754808
2021,"코크스, 연탄 및 석유정제품",울산,반입,13446048
2021,"코크스, 연탄 및 석유정제품",울산,반출,1152592
2021,"코크스, 연탄 및 석유정제품",울산,합계,14598640
2021,"코크스, 연탄 및 석유정제품",경기,반입,3135068
2021,"코크스, 연탄 및 석유정제품",경기,반출,3342473
2021,"코크스, 연탄 및 석유정제품",경기,합계,6477541
2021,"코크스, 연탄 및 석유정제품",강원,반입,311581
2021,"코크스, 연탄 및 석유정제품",강원,반출,757525
2021,"코크스, 연탄 및 석유정제품",강원,합계,1069106
2021,"코크스, 연탄 및 석유정제품",충북,반입,366188
2021,"코크스, 연탄 및 석유정제품",충북,반출,2110348
2021,"코크스, 연탄 및 석유정제품",충북,합계,2476536
2021,"코크스, 연탄 및 석유정제품",충남,반입,3160633
2021,"코크스, 연탄 및 석유정제품",충남,반출,1866871
2021,"코크스, 연탄 및 석유정제품",충남,합계,5027504
2021,"코크스, 연탄 및 석유정제품",전북,반입,406211
2021,"코크스, 연탄 및 석유정제품",전북,반출,1714928
2021,"코크스, 연탄 및 석유정제품",전북,합계,2121139
2021,"코크스, 연탄 및 석유정제품",전남,반입,6202788
2021,"코크스, 연탄 및 석유정제품",전남,반출,2314573
2021,"코크스, 연탄 및 석유정제품",전남,합계,8517361
2021,"코크스, 연탄 및 석유정제품",경북,반입,656322
2021,"코크스, 연탄 및 석유정제품",경북,반출,3547927
2021,"코크스, 연탄 및 석유정제품",경북,합계,4204249
2021,"코크스, 연탄 및 석유정제품",경남,반입,1894493
2021,"코크스, 연탄 및 석유정제품",경남,반출,5603555
2021,"코크스, 연탄 및 석유정제품",경남,합계,7498048
2021,"코크스, 연탄 및 석유정제품",제주,반입,0
2021,"코크스, 연탄 및 석유정제품",제주,반출,0
2021,"코크스, 연탄 및 석유정제품",제주,합계,0
2021,화합물 및 화학제품,서울,반입,1487016
2021,화합물 및 화학제품,서울,반출,688839
2021,화합물 및 화학제품,서울,합계,2175855
2021,화합물 및 화학제품,부산,반입,1245226
2021,화합물 및 화학제품,부산,반출,512578
2021,화합물 및 화학제품,부산,합계,1757804
2021,화합물 및 화학제품,대구,반입,966823
2021,화합물 및 화학제품,대구,반출,125312
2021,화합물 및 화학제품,대구,합계,1092135
2021,화합물 및 화학제품,인천,반입,2421499
2021,화합물 및 화학제품,인천,반출,607639
2021,화합물 및 화학제품,인천,합계,3029138
2021,화합물 및 화학제품,광주,반입,606302
2021,화합물 및 화학제품,광주,반출,34042
2021,화합물 및 화학제품,광주,합계,640344
2021,화합물 및 화학제품,세종,반입,352626
2021,화합물 및 화학제품,세종,반출,339025
2021,화합물 및 화학제품,세종,합계,691651
2021,화합물 및 화학제품,대전,반입,870441
2021,화합물 및 화학제품,대전,반출,388541
2021,화합물 및 화학제품,대전,합계,1258982
2021,화합물 및 화학제품,울산,반입,6554746
2021,화합물 및 화학제품,울산,반출,1663202
2021,화합물 및 화학제품,울산,합계,8217948
2021,화합물 및 화학제품,경기,반입,5788516
2021,화합물 및 화학제품,경기,반출,8169095
2021,화합물 및 화학제품,경기,합계,13957611
2021,화합물 및 화학제품,강원,반입,418224
2021,화합물 및 화학제품,강원,반출,1504506
2021,화합물 및 화학제품,강원,합계,1922730
2021,화합물 및 화학제품,충북,반입,2001205
2021,화합물 및 화학제품,충북,반출,5484277
2021,화합물 및 화학제품,충북,합계,7485482
2021,화합물 및 화학제품,충남,반입,5752793
2021,화합물 및 화학제품,충남,반출,5510367
2021,화합물 및 화학제품,충남,합계,11263160
2021,화합물 및 화학제품,전북,반입,2165479
2021,화합물 및 화학제품,전북,반출,1293581
2021,화합물 및 화학제품,전북,합계,3459060
2021,화합물 및 화학제품,전남,반입,3538454
2021,화합물 및 화학제품,전남,반출,10817255
2021,화합물 및 화학제품,전남,합계,14355709
2021,화합물 및 화학제품,경북,반입,3533131
2021,화합물 및 화학제품,경북,반출,2277768
2021,화합물 및 화학제품,경북,합계,5810899
2021,화합물 및 화학제품,경남,반입,2456204
2021,화합물 및 화학제품,경남,반출,742658
2021,화합물 및 화학제품,경남,합계,3198862
2021,화합물 및 화학제품,제주,반입,0
2021,화합물 및 화학제품,제주,반출,0
2021,화합물 및 화학제품,제주,합계,0
2021,고무제품 및 플라스틱 제품,서울,반입,813265
2021,고무제품 및 플라스틱 제품,서울,반출,187866
2021,고무제품 및 플라스틱 제품,서울,합계,1001131
2021,고무제품 및 플라스틱 제품,부산,반입,610563
2021,고무제품 및 플라스틱 제품,부산,반출,400680
2021,고무제품 및 플라스틱 제품,부산,합계,1011243
2021,고무제품 및 플라스틱 제품,대구,반입,306540
2021,고무제품 및 플라스틱 제품,대구,반출,624038
2021,고무제품 및 플라스틱 제품,대구,합계,930578
2021,고무제품 및 플라스틱 제품,인천,반입,581775
2021,고무제품 및 플라스틱 제품,인천,반출,436520
2021,고무제품 및 플라스틱 제품,인천,합계,1018295
2021,고무제품 및 플라스틱 제품,광주,반입,240165
2021,고무제품 및 플라스틱 제품,광주,반출,1551442
2021,고무제품 및 플라스틱 제품,광주,합계,1791607
2021,고무제품 및 플라스틱 제품,세종,반입,112575
2021,고무제품 및 플라스틱 제품,세종,반출,106004
2021,고무제품 및 플라스틱 제품,세종,합계,218579
2021,고무제품 및 플라스틱 제품,대전,반입,382065
2021,고무제품 및 플라스틱 제품,대전,반출,98479
2021,고무제품 및 플라스틱 제품,대전,합계,480544
2021,고무제품 및 플라스틱 제품,울산,반입,715364
2021,고무제품 및 플라스틱 제품,울산,반출,296832
2021,고무제품 및 플라스틱 제품,울산,합계,1012196
2021,고무제품 및 플라스틱 제품,경기,반입,2598728
2021,고무제품 및 플라스틱 제품,경기,반출,1765182
2021,고무제품 및 플라스틱 제품,경기,합계,4363910
2021,고무제품 및 플라스틱 제품,강원,반입,164568
2021,고무제품 및 플라스틱 제품,강원,반출,211028
2021,고무제품 및 플라스틱 제품,강원,합계,375596
2021,고무제품 및 플라스틱 제품,충북,반입,753923
2021,고무제품 및 플라스틱 제품,충북,반출,783533
2021,고무제품 및 플라스틱 제품,충북,합계,1537456
2021,고무제품 및 플라스틱 제품,충남,반입,1309604
2021,고무제품 및 플라스틱 제품,충남,반출,991276
2021,고무제품 및 플라스틱 제품,충남,합계,2300880
2021,고무제품 및 플라스틱 제품,전북,반입,343186
2021,고무제품 및 플라스틱 제품,전북,반출,588454
2021,고무제품 및 플라스틱 제품,전북,합계,931640
2021,고무제품 및 플라스틱 제품,전남,반입,341161
2021,고무제품 및 플라스틱 제품,전남,반출,250829
2021,고무제품 및 플라스틱 제품,전남,합계,591990
2021,고무제품 및 플라스틱 제품,경북,반입,1115593
2021,고무제품 및 플라스틱 제품,경북,반출,1685433
2021,고무제품 및 플라스틱 제품,경북,합계,2801026
2021,고무제품 및 플라스틱 제품,경남,반입,1105885
2021,고무제품 및 플라스틱 제품,경남,반출,1517364
2021,고무제품 및 플라스틱 제품,경남,합계,2623249
2021,고무제품 및 플라스틱 제품,제주,반입,0
2021,고무제품 및 플라스틱 제품,제주,반출,0
2021,고무제품 및 플라스틱 제품,제주,합계,0
2021,비금속 광물제품,서울,반입,5139553
2021,비금속 광물제품,서울,반출,2235363
2021,비금속 광물제품,서울,합계,7374916
2021,비금속 광물제품,부산,반입,3918796
2021,비금속 광물제품,부산,반출,9405745
2021,비금속 광물제품,부산,합계,13324541
2021,비금속 광물제품,대구,반입,1597993
2021,비금속 광물제품,대구,반출,13287945
2021,비금속 광물제품,대구,합계,14885938
2021,비금속 광물제품,인천,반입,2622089
2021,비금속 광물제품,인천,반출,39811011
2021,비금속 광물제품,인천,합계,42433100
2021,비금속 광물제품,광주,반입,3734736
2021,비금속 광물제품,광주,반출,1639204
2021,비금속 광물제품,광주,합계,5373940
2021,비금속 광물제품,세종,반입,2625574
2021,비금속 광물제품,세종,반출,6387353
2021,비금속 광물제품,세종,합계,9012927
2021,비금속 광물제품,대전,반입,3225400
2021,비금속 광물제품,대전,반출,1459003
2021,비금속 광물제품,대전,합계,4684403
2021,비금속 광물제품,울산,반입,7882498
2021,비금속 광물제품,울산,반출,3151555
2021,비금속 광물제품,울산,합계,11034053
2021,비금속 광물제품,경기,반입,47919709
2021,비금속 광물제품,경기,반출,25144019
2021,비금속 광물제품,경기,합계,73063728
2021,비금속 광물제품,강원,반입,7343326
2021,비금속 광물제품,강원,반출,13314285
2021,비금속 광물제품,강원,합계,20657611
2021,비금속 광물제품,충북,반입,17228329
2021,비금속 광물제품,충북,반출,11255372
2021,비금속 광물제품,충북,합계,28483701
2021,비금속 광물제품,충남,반입,31774342
2021,비금속 광물제품,충남,반출,11549449
2021,비금속 광물제품,충남,합계,43323791
2021,비금속 광물제품,전북,반입,6363919
2021,비금속 광물제품,전북,반출,11794364
2021,비금속 광물제품,전북,합계,18158283
2021,비금속 광물제품,전남,반입,6530030
2021,비금속 광물제품,전남,반출,22327285
2021,비금속 광물제품,전남,합계,28857315
2021,비금속 광물제품,경북,반입,30451411
2021,비금속 광물제품,경북,반출,9653306
2021,비금속 광물제품,경북,합계,40104717
2021,비금속 광물제품,경남,반입,14536953
2021,비금속 광물제품,경남,반출,10479399
2021,비금속 광물제품,경남,합계,25016352
2021,비금속 광물제품,제주,반입,0
2021,비금속 광물제품,제주,반출,0
2021,비금속 광물제품,제주,합계,0
2021,제1차 금속 제품,서울,반입,766992
2021,제1차 금속 제품,서울,반출,384265
2021,제1차 금속 제품,서울,합계,1151257
2021,제1차 금속 제품,부산,반입,2884076
2021,제1차 금속 제품,부산,반출,1984958
2021,제1차 금속 제품,부산,합계,4869034
2021,제1차 금속 제품,대구,반입,909002
2021,제1차 금속 제품,대구,반출,338199
2021,제1차 금속 제품,대구,합계,1247201
2021,제1차 금속 제품,인천,반입,2255099
2021,제1차 금속 제품,인천,반출,822681
2021,제1차 금속 제품,인천,합계,3077780
2021,제1차 금속 제품,광주,반입,623763
2021,제1차 금속 제품,광주,반출,912087
2021,제1차 금속 제품,광주,합계,1535850
2021,제1차 금속 제품,세종,반입,106970
2021,제1차 금속 제품,세종,반출,85495
2021,제1차 금속 제품,세종,합계,192465
2021,제1차 금속 제품,대전,반입,345821
2021,제1차 금속 제품,대전,반출,117369
2021,제1차 금속 제품,대전,합계,463190
2021,제1차 금속 제품,울산,반입,1376335
2021,제1차 금속 제품,울산,반출,5846149
2021,제1차 금속 제품,울산,합계,7222484
2021,제1차 금속 제품,경기,반입,8799231
2021,제1차 금속 제품,경기,반출,7936264
2021,제1차 금속 제품,경기,합계,16735495
2021,제1차 금속 제품,강원,반입,304771
2021,제1차 금속 제품,강원,반출,33623
2021,제1차 금속 제품,강원,합계,338394
2021,제1차 금속 제품,충북,반입,1443322
2021,제1차 금속 제품,충북,반출,764742
2021,제1차 금속 제품,충북,합계,2208064
2021,제1차 금속 제품,충남,반입,8720098
2021,제1차 금속 제품,충남,반출,6982240
2021,제1차 금속 제품,충남,합계,15702338
2021,제1차 금속 제품,전북,반입,750285
2021,제1차 금속 제품,전북,반출,2986277
2021,제1차 금속 제품,전북,합계,3736562
2021,제1차 금속 제품,전남,반입,3796904
2021,제1차 금속 제품,전남,반출,1120438
2021,제1차 금속 제품,전남,합계,4917342
2021,제1차 금속 제품,경북,반입,3871744
2021,제1차 금속 제품,경북,반출,6581579
2021,제1차 금속 제품,경북,합계,10453323
2021,제1차 금속 제품,경남,반입,3787216
2021,제1차 금속 제품,경남,반출,3845263
2021,제1차 금속 제품,경남,합계,7632479
2021,제1차 금속 제품,제주,반입,0
2021,제1차 금속 제품,제주,반출,0
2021,제1차 금속 제품,제주,합계,0
2021,금속가공 제품:기계 및 가구제외,서울,반입,1795556
2021,금속가공 제품:기계 및 가구제외,서울,반출,330920
2021,금속가공 제품:기계 및 가구제외,서울,합계,2126476
2021,금속가공 제품:기계 및 가구제외,부산,반입,1322807
2021,금속가공 제품:기계 및 가구제외,부산,반출,1587750
2021,금속가공 제품:기계 및 가구제외,부산,합계,2910557
2021,금속가공 제품:기계 및 가구제외,대구,반입,817605
2021,금속가공 제품:기계 및 가구제외,대구,반출,1315453
2021,금속가공 제품:기계 및 가구제외,대구,합계,2133058
2021,금속가공 제품:기계 및 가구제외,인천,반입,1051927
2021,금속가공 제품:기계 및 가구제외,인천,반출,2787384
2021,금속가공 제품:기계 및 가구제외,인천,합계,3839311
2021,금속가공 제품:기계 및 가구제외,광주,반입,701544
2021,금속가공 제품:기계 및 가구제외,광주,반출,516024
2021,금속가공 제품:기계 및 가구제외,광주,합계,1217568
2021,금속가공 제품:기계 및 가구제외,세종,반입,102459
2021,금속가공 제품:기계 및 가구제외,세종,반출,53946
2021,금속가공 제품:기계 및 가구제외,세종,합계,156405
2021,금속가공 제품:기계 및 가구제외,대전,반입,511388
2021,금속가공 제품:기계 및 가구제외,대전,반출,100022
2021,금속가공 제품:기계 및 가구제외,대전,합계,611410
2021,금속가공 제품:기계 및 가구제외,울산,반입,3375507
2021,금속가공 제품:기계 및 가구제외,울산,반출,390114
2021,금속가공 제품:기계 및 가구제외,울산,합계,3765621
2021,금속가공 제품:기계 및 가구제외,경기,반입,4901370
2021,금속가공 제품:기계 및 가구제외,경기,반출,4455547
2021,금속가공 제품:기계 및 가구제외,경기,합계,9356917
2021,금속가공 제품:기계 및 가구제외,강원,반입,468449
2021,금속가공 제품:기계 및 가구제외,강원,반출,759943
2021,금속가공 제품:기계 및 가구제외,강원,합계,1228392
2021,금속가공 제품:기계 및 가구제외,충북,반입,869749
2021,금속가공 제품:기계 및 가구제외,충북,반출,4501019
2021,금속가공 제품:기계 및 가구제외,충북,합계,5370768
2021,금속가공 제품:기계 및 가구제외,충남,반입,2502872
2021,금속가공 제품:기계 및 가구제외,충남,반출,1775302
2021,금속가공 제품:기계 및 가구제외,충남,합계,4278174
2021,금속가공 제품:기계 및 가구제외,전북,반입,846678
2021,금속가공 제품:기계 및 가구제외,전북,반출,560842
2021,금속가공 제품:기계 및 가구제외,전북,합계,1407520
2021,금속가공 제품:기계 및 가구제외,전남,반입,937453
2021,금속가공 제품:기계 및 가구제외,전남,반출,1540292
2021,금속가공 제품:기계 및 가구제외,전남,합계,2477745
2021,금속가공 제품:기계 및 가구제외,경북,반입,2171578
2021,금속가공 제품:기계 및 가구제외,경북,반출,3255715
2021,금속가공 제품:기계 및 가구제외,경북,합계,5427293
2021,금속가공 제품:기계 및 가구제외,경남,반입,4584840
2021,금속가공 제품:기계 및 가구제외,경남,반출,3031509
2021,금속가공 제품:기계 및 가구제외,경남,합계,7616349
2021,금속가공 제품:기계 및 가구제외,제주,반입,0
2021,금속가공 제품:기계 및 가구제외,제주,반출,0
2021,금속가공 제품:기계 및 가구제외,제주,합계,0
2021,기타기계 및 장비제조품,서울,반입,784567
2021,기타기계 및 장비제조품,서울,반출,146123
2021,기타기계 및 장비제조품,서울,합계,930690
2021,기타기계 및 장비제조품,부산,반입,671867
2021,기타기계 및 장비제조품,부산,반출,560939
2021,기타기계 및 장비제조품,부산,합계,1232806
2021,기타기계 및 장비제조품,대구,반입,463682
2021,기타기계 및 장비제조품,대구,반출,423872
2021,기타기계 및 장비제조품,대구,합계,887554
2021,기타기계 및 장비제조품,인천,반입,571250
2021,기타기계 및 장비제조품,인천,반출,1423357
2021,기타기계 및 장비제조품,인천,합계,1994607
2021,기타기계 및 장비제조품,광주,반입,157034
2021,기타기계 및 장비제조품,광주,반출,1280517
2021,기타기계 및 장비제조품,광주,합계,1437551
2021,기타기계 및 장비제조품,세종,반입,30400
2021,기타기계 및 장비제조품,세종,반출,37372
2021,기타기계 및 장비제조품,세종,합계,67772
2021,기타기계 및 장비제조품,대전,반입,240347
2021,기타기계 및 장비제조품,대전,반출,240594
2021,기타기계 및 장비제조품,대전,합계,480941
2021,기타기계 및 장비제조품,울산,반입,1238571
2021,기타기계 및 장비제조품,울산,반출,159087
2021,기타기계 및 장비제조품,울산,합계,1397658
2021,기타기계 및 장비제조품,경기,반입,3143152
2021,기타기계 및 장비제조품,경기,반출,1561686
2021,기타기계 및 장비제조품,경기,합계,4704838
2021,기타기계 및 장비제조품,강원,반입,100246
2021,기타기계 및 장비제조품,강원,반출,220812
2021,기타기계 및 장비제조품,강원,합계,321058
2021,기타기계 및 장비제조품,충북,반입,498560
2021,기타기계 및 장비제조품,충북,반출,497537
2021,기타기계 및 장비제조품,충북,합계,996097
2021,기타기계 및 장비제조품,충남,반입,1021536
2021,기타기계 및 장비제조품,충남,반출,1149949
2021,기타기계 및 장비제조품,충남,합계,2171485
2021,기타기계 및 장비제조품,전북,반입,321900
2021,기타기계 및 장비제조품,전북,반출,633643
2021,기타기계 및 장비제조품,전북,합계,955543
2021,기타기계 및 장비제조품,전남,반입,658382
2021,기타기계 및 장비제조품,전남,반출,178377
2021,기타기계 및 장비제조품,전남,합계,836759
2021,기타기계 및 장비제조품,경북,반입,654376
2021,기타기계 및 장비제조품,경북,반출,1691603
2021,기타기계 및 장비제조품,경북,합계,2345979
2021,기타기계 및 장비제조품,경남,반입,1559486
2021,기타기계 및 장비제조품,경남,반출,1909888
2021,기타기계 및 장비제조품,경남,합계,3469374
2021,기타기계 및 장비제조품,제주,반입,0
2021,기타기계 및 장비제조품,제주,반출,0
2021,기타기계 및 장비제조품,제주,합계,0
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",서울,반입,157964
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",서울,반출,135187
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",서울,합계,293151
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",부산,반입,39108
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",부산,반출,48902
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",부산,합계,88010
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대구,반입,27890
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대구,반출,58009
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대구,합계,85899
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",인천,반입,80922
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",인천,반출,198862
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",인천,합계,279784
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",광주,반입,9956
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",광주,반출,150832
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",광주,합계,160788
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",세종,반입,14369
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",세종,반출,11253
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",세종,합계,25622
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대전,반입,43037
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대전,반출,36794
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",대전,합계,79831
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",울산,반입,32962
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",울산,반출,21087
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",울산,합계,54049
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경기,반입,460031
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경기,반출,1089221
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경기,합계,1549252
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",강원,반입,13594
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",강원,반출,19172
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",강원,합계,32766
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충북,반입,253398
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충북,반출,63145
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충북,합계,316543
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충남,반입,515124
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충남,반출,240706
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",충남,합계,755830
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전북,반입,17643
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전북,반출,138920
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전북,합계,156563
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전남,반입,22581
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전남,반출,58543
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",전남,합계,81124
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경북,반입,702194
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경북,반출,73964
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경북,합계,776158
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경남,반입,47022
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경남,반출,93198
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",경남,합계,140220
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",제주,반입,0
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",제주,반출,0
2021,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",제주,합계,0
2021,전기장비 제품,서울,반입,366318
2021,전기장비 제품,서울,반출,138567
2021,전기장비 제품,서울,합계,504885
2021,전기장비 제품,부산,반입,158314
2021,전기장비 제품,부산,반출,363760
2021,전기장비 제품,부산,합계,522074
2021,전기장비 제품,대구,반입,107717
2021,전기장비 제품,대구,반출,196651
2021,전기장비 제품,대구,합계,304368
2021,전기장비 제품,인천,반입,169625
2021,전기장비 제품,인천,반출,512686
2021,전기장비 제품,인천,합계,682311
2021,전기장비 제품,광주,반입,209874
2021,전기장비 제품,광주,반출,120249
2021,전기장비 제품,광주,합계,330123
2021,전기장비 제품,세종,반입,32165
2021,전기장비 제품,세종,반출,113286
2021,전기장비 제품,세종,합계,145451
2021,전기장비 제품,대전,반입,91197
2021,전기장비 제품,대전,반출,58975
2021,전기장비 제품,대전,합계,150172
2021,전기장비 제품,울산,반입,441047
2021,전기장비 제품,울산,반출,80042
2021,전기장비 제품,울산,합계,521089
2021,전기장비 제품,경기,반입,949691
2021,전기장비 제품,경기,반출,789691
2021,전기장비 제품,경기,합계,1739382
2021,전기장비 제품,강원,반입,81697
2021,전기장비 제품,강원,반출,31100
2021,전기장비 제품,강원,합계,112797
2021,전기장비 제품,충북,반입,300445
2021,전기장비 제품,충북,반출,380114
2021,전기장비 제품,충북,합계,680559
2021,전기장비 제품,충남,반입,461886
2021,전기장비 제품,충남,반출,418940
2021,전기장비 제품,충남,합계,880826
2021,전기장비 제품,전북,반입,104602
2021,전기장비 제품,전북,반출,117567
2021,전기장비 제품,전북,합계,222169
2021,전기장비 제품,전남,반입,104311
2021,전기장비 제품,전남,반출,80475
2021,전기장비 제품,전남,합계,184786
2021,전기장비 제품,경북,반입,359265
2021,전기장비 제품,경북,반출,468062
2021,전기장비 제품,경북,합계,827327
2021,전기장비 제품,경남,반입,471216
2021,전기장비 제품,경남,반출,539205
2021,전기장비 제품,경남,합계,1010421
2021,전기장비 제품,제주,반입,0
2021,전기장비 제품,제주,반출,0
2021,전기장비 제품,제주,합계,0
2021,"의료,정밀,광학기기및시계",서울,반입,79981
2021,"의료,정밀,광학기기및시계",서울,반출,152599
2021,"의료,정밀,광학기기및시계",서울,합계,232580
2021,"의료,정밀,광학기기및시계",부산,반입,125920
2021,"의료,정밀,광학기기및시계",부산,반출,73897
2021,"의료,정밀,광학기기및시계",부산,합계,199817
2021,"의료,정밀,광학기기및시계",대구,반입,22819
2021,"의료,정밀,광학기기및시계",대구,반출,37143
2021,"의료,정밀,광학기기및시계",대구,합계,59962
2021,"의료,정밀,광학기기및시계",인천,반입,228050
2021,"의료,정밀,광학기기및시계",인천,반출,73042
2021,"의료,정밀,광학기기및시계",인천,합계,301092
2021,"의료,정밀,광학기기및시계",광주,반입,9841
2021,"의료,정밀,광학기기및시계",광주,반출,23795
2021,"의료,정밀,광학기기및시계",광주,합계,33636
2021,"의료,정밀,광학기기및시계",세종,반입,8834
2021,"의료,정밀,광학기기및시계",세종,반출,45311
2021,"의료,정밀,광학기기및시계",세종,합계,54145
2021,"의료,정밀,광학기기및시계",대전,반입,23571
2021,"의료,정밀,광학기기및시계",대전,반출,13508
2021,"의료,정밀,광학기기및시계",대전,합계,37079
2021,"의료,정밀,광학기기및시계",울산,반입,41312
2021,"의료,정밀,광학기기및시계",울산,반출,15007
2021,"의료,정밀,광학기기및시계",울산,합계,56319
2021,"의료,정밀,광학기기및시계",경기,반입,215203
2021,"의료,정밀,광학기기및시계",경기,반출,290750
2021,"의료,정밀,광학기기및시계",경기,합계,505953
2021,"의료,정밀,광학기기및시계",강원,반입,21530
2021,"의료,정밀,광학기기및시계",강원,반출,16276
2021,"의료,정밀,광학기기및시계",강원,합계,37806
2021,"의료,정밀,광학기기및시계",충북,반입,59210
2021,"의료,정밀,광학기기및시계",충북,반출,12143
2021,"의료,정밀,광학기기및시계",충북,합계,71353
2021,"의료,정밀,광학기기및시계",충남,반입,47879
2021,"의료,정밀,광학기기및시계",충남,반출,150660
2021,"의료,정밀,광학기기및시계",충남,합계,198539
2021,"의료,정밀,광학기기및시계",전북,반입,12142
2021,"의료,정밀,광학기기및시계",전북,반출,17235
2021,"의료,정밀,광학기기및시계",전북,합계,29377
2021,"의료,정밀,광학기기및시계",전남,반입,24869
2021,"의료,정밀,광학기기및시계",전남,반출,23860
2021,"의료,정밀,광학기기및시계",전남,합계,48729
2021,"의료,정밀,광학기기및시계",경북,반입,74668
2021,"의료,정밀,광학기기및시계",경북,반출,89322
2021,"의료,정밀,광학기기및시계",경북,합계,163990
2021,"의료,정밀,광학기기및시계",경남,반입,70557
2021,"의료,정밀,광학기기및시계",경남,반출,31838
2021,"의료,정밀,광학기기및시계",경남,합계,102395
2021,"의료,정밀,광학기기및시계",제주,반입,0
2021,"의료,정밀,광학기기및시계",제주,반출,0
2021,"의료,정밀,광학기기및시계",제주,합계,0
2021,자동차 및 트레일러,서울,반입,1667609
2021,자동차 및 트레일러,서울,반출,27910
2021,자동차 및 트레일러,서울,합계,1695519
2021,자동차 및 트레일러,부산,반입,1073787
2021,자동차 및 트레일러,부산,반출,680848
2021,자동차 및 트레일러,부산,합계,1754635
2021,자동차 및 트레일러,대구,반입,433576
2021,자동차 및 트레일러,대구,반출,757944
2021,자동차 및 트레일러,대구,합계,1191520
2021,자동차 및 트레일러,인천,반입,2874931
2021,자동차 및 트레일러,인천,반출,723778
2021,자동차 및 트레일러,인천,합계,3598709
