"year","base_city","base_region_en","base_region_kr","target_city","target_region_en","target_region_kr","cargo_volume","logistics_type"
"2021","인천","Capital Area","수도권","인천","Capital Area","수도권","96896361","권역 내"
"2021","인천","Capital Area","수도권","광주","Honam","호남권","526224","권역 간"
"2021","인천","Capital Area","수도권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","563156","권역 간"
"2021","인천","Capital Area","수도권","대전","Daejeon","대전시","1041055","권역 간"
"2021","인천","Capital Area","수도권","울산","Yeongnam","영남권","2648770","권역 간"
"2021","인천","Capital Area","수도권","경기","Capital Area","수도권","65674173","권역 내"
"2021","인천","Capital Area","수도권","강원","Others","기타","3685178","권역 간"
"2021","인천","Capital Area","수도권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","5027923","권역 간"
"2021","인천","Capital Area","수도권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","9785673","권역 간"
"2021","인천","Capital Area","수도권","전북","Honam","호남권","1735270","권역 간"
"2021","인천","Capital Area","수도권","전남","Honam","호남권","3837331","권역 간"
"2021","인천","Capital Area","수도권","경북","Yeongnam","영남권","4798951","권역 간"
"2021","인천","Capital Area","수도권","경남","Yeongnam","영남권","2747329","권역 간"
"2021","인천","Capital Area","수도권","제주","Others","기타","0","권역 간"
"2021","광주","Honam","호남권","서울","Capital Area","수도권","442880","권역 간"
"2021","광주","Honam","호남권","부산","Yeongnam","영남권","2507353","권역 간"
"2021","광주","Honam","호남권","대구","Yeongnam","영남권","241338","권역 간"
"2021","광주","Honam","호남권","인천","Capital Area","수도권","406875","권역 간"
"2021","광주","Honam","호남권","광주","Honam","호남권","7264710","권역 내"
"2021","광주","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","57331","권역 간"
"2021","광주","Honam","호남권","대전","Daejeon","대전시","226657","권역 간"
"2021","광주","Honam","호남권","울산","Yeongnam","영남권","961727","권역 간"
"2021","광주","Honam","호남권","경기","Capital Area","수도권","1903319","권역 간"
"2021","광주","Honam","호남권","강원","Others","기타","188881","권역 간"
"2021","광주","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","500229","권역 간"
"2021","광주","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","1148128","권역 간"
"2021","광주","Honam","호남권","전북","Honam","호남권","989557","권역 내"
"2021","광주","Honam","호남권","전남","Honam","호남권","8213525","권역 내"
"2021","광주","Honam","호남권","경북","Yeongnam","영남권","1002568","권역 간"
"2021","광주","Honam","호남권","경남","Yeongnam","영남권","1220583","권역 간"
"2021","광주","Honam","호남권","제주","Others","기타","0","권역 간"
"2021","대전","Daejeon","대전시","서울","Capital Area","수도권","181335","권역 간"
"2021","대전","Daejeon","대전시","부산","Yeongnam","영남권","1449224","권역 간"
"2021","대전","Daejeon","대전시","대구","Yeongnam","영남권","85756","권역 간"
"2021","대전","Daejeon","대전시","인천","Capital Area","수도권","247595","권역 간"
"2021","대전","Daejeon","대전시","광주","Honam","호남권","71934","권역 간"
"2021","대전","Daejeon","대전시","세종","Chungcheong(excl. DJ)","충청권(대전제외)","113024","권역 간"
"2021","대전","Daejeon","대전시","대전","Daejeon","대전시","4041811","권역 내"
"2021","대전","Daejeon","대전시","울산","Yeongnam","영남권","219687","권역 간"
"2021","대전","Daejeon","대전시","경기","Capital Area","수도권","871498","권역 간"
"2021","대전","Daejeon","대전시","강원","Others","기타","113149","권역 간"
"2021","대전","Daejeon","대전시","충북","Chungcheong(excl. DJ)","충청권(대전제외)","712155","권역 간"
"2021","대전","Daejeon","대전시","충남","Chungcheong(excl. DJ)","충청권(대전제외)","876909","권역 간"
"2021","대전","Daejeon","대전시","전북","Honam","호남권","193770","권역 간"
"2021","대전","Daejeon","대전시","전남","Honam","호남권","272482","권역 간"
"2021","대전","Daejeon","대전시","경북","Yeongnam","영남권","560180","권역 간"
"2021","대전","Daejeon","대전시","경남","Yeongnam","영남권","287143","권역 간"
"2021","대전","Daejeon","대전시","제주","Others","기타","0","권역 간"
"2021","울산","Yeongnam","영남권","서울","Capital Area","수도권","280573","권역 간"
"2021","울산","Yeongnam","영남권","부산","Yeongnam","영남권","15144010","권역 내"
"2021","울산","Yeongnam","영남권","대구","Yeongnam","영남권","640576","권역 내"
"2021","울산","Yeongnam","영남권","인천","Capital Area","수도권","374213","권역 간"
"2021","울산","Yeongnam","영남권","광주","Honam","호남권","195286","권역 간"
"2021","울산","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","76359","권역 간"
"2021","울산","Yeongnam","영남권","대전","Daejeon","대전시","172952","권역 간"
"2021","울산","Yeongnam","영남권","울산","Yeongnam","영남권","93584105","권역 내"
"2021","울산","Yeongnam","영남권","경기","Capital Area","수도권","1837550","권역 간"
"2021","울산","Yeongnam","영남권","강원","Others","기타","445745","권역 간"
"2021","울산","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","746232","권역 간"
"2021","울산","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","1167834","권역 간"
"2021","울산","Yeongnam","영남권","전북","Honam","호남권","440267","권역 간"
"2021","울산","Yeongnam","영남권","전남","Honam","호남권","1463811","권역 간"
"2021","울산","Yeongnam","영남권","경북","Yeongnam","영남권","4750247","권역 내"
"2021","울산","Yeongnam","영남권","경남","Yeongnam","영남권","4100706","권역 내"
"2021","울산","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2021","경기","Capital Area","수도권","서울","Capital Area","수도권","23502069","권역 내"
"2021","경기","Capital Area","수도권","부산","Yeongnam","영남권","18727078","권역 간"
"2021","경기","Capital Area","수도권","대구","Yeongnam","영남권","2093957","권역 간"
"2021","경기","Capital Area","수도권","인천","Capital Area","수도권","21550101","권역 내"
"2021","경기","Capital Area","수도권","광주","Honam","호남권","1383914","권역 간"
"2021","경기","Capital Area","수도권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1769412","권역 간"
"2021","경기","Capital Area","수도권","대전","Daejeon","대전시","3183600","권역 간"
"2021","경기","Capital Area","수도권","울산","Yeongnam","영남권","5185270","권역 간"
"2021","경기","Capital Area","수도권","경기","Capital Area","수도권","158727338","권역 내"
"2021","경기","Capital Area","수도권","강원","Others","기타","10331182","권역 간"
"2021","경기","Capital Area","수도권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","16233454","권역 간"
"2021","경기","Capital Area","수도권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","42384731","권역 간"
"2021","경기","Capital Area","수도권","전북","Honam","호남권","5801052","권역 간"
"2021","경기","Capital Area","수도권","전남","Honam","호남권","6596265","권역 간"
"2021","경기","Capital Area","수도권","경북","Yeongnam","영남권","12079379","권역 간"
"2021","경기","Capital Area","수도권","경남","Yeongnam","영남권","6449160","권역 간"
"2021","경기","Capital Area","수도권","제주","Others","기타","0","권역 간"
"2021","강원","Others","기타","서울","Capital Area","수도권","1712598","권역 간"
"2021","강원","Others","기타","부산","Yeongnam","영남권","1577622","권역 간"
"2021","강원","Others","기타","대구","Yeongnam","영남권","838283","권역 간"
"2021","강원","Others","기타","인천","Capital Area","수도권","1226560","권역 간"
"2021","강원","Others","기타","광주","Honam","호남권","334002","권역 간"
"2021","강원","Others","기타","세종","Chungcheong(excl. DJ)","충청권(대전제외)","438456","권역 간"
"2021","강원","Others","기타","대전","Daejeon","대전시","610815","권역 간"
"2021","강원","Others","기타","울산","Yeongnam","영남권","1826645","권역 간"
"2021","강원","Others","기타","경기","Capital Area","수도권","10625502","권역 간"
"2021","강원","Others","기타","강원","Others","기타","34777451","권역 내"
"2021","강원","Others","기타","충북","Chungcheong(excl. DJ)","충청권(대전제외)","5011748","권역 간"
"2021","강원","Others","기타","충남","Chungcheong(excl. DJ)","충청권(대전제외)","4321937","권역 간"
"2021","강원","Others","기타","전북","Honam","호남권","1594788","권역 간"
"2021","강원","Others","기타","전남","Honam","호남권","2168302","권역 간"
"2021","강원","Others","기타","경북","Yeongnam","영남권","7095292","권역 간"
"2021","강원","Others","기타","경남","Yeongnam","영남권","2359287","권역 간"
"2021","강원","Others","기타","제주","Others","기타","0","권역 내"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","1787908","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","3498693","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","1022705","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","1314728","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","495017","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1365015","권역 내"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","1615031","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","2632731","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","11390776","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","4421357","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","18673745","권역 내"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","8319738","권역 내"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","2170671","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","2881284","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","6465915","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","2894703","권역 간"
"2021","충북","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","3133155","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","5995752","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","1104440","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","3326514","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","915501","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1703545","권역 내"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","2707191","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","3007123","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","24265196","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","2748830","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","7498867","권역 내"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","75412416","권역 내"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","5259169","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","4494204","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","6077487","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","3454049","권역 간"
"2021","충남","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
"2021","전북","Honam","호남권","서울","Capital Area","수도권","2280634","권역 간"
"2021","전북","Honam","호남권","부산","Yeongnam","영남권","3220467","권역 간"
"2021","전북","Honam","호남권","대구","Yeongnam","영남권","1342879","권역 간"
"2021","전북","Honam","호남권","인천","Capital Area","수도권","1407131","권역 간"
"2021","전북","Honam","호남권","광주","Honam","호남권","2426137","권역 내"
"2021","전북","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","639662","권역 간"
"2021","전북","Honam","호남권","대전","Daejeon","대전시","2057164","권역 간"
"2021","전북","Honam","호남권","울산","Yeongnam","영남권","2318158","권역 간"
"2021","전북","Honam","호남권","경기","Capital Area","수도권","9901676","권역 간"
"2021","전북","Honam","호남권","강원","Others","기타","1905650","권역 간"
"2021","전북","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","4455319","권역 간"
"2021","전북","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","9637402","권역 간"
"2021","전북","Honam","호남권","전북","Honam","호남권","34733993","권역 내"
"2021","전북","Honam","호남권","전남","Honam","호남권","9420263","권역 내"
"2021","전북","Honam","호남권","경북","Yeongnam","영남권","6466675","권역 간"
"2021","전북","Honam","호남권","경남","Yeongnam","영남권","5101324","권역 간"
"2021","전북","Honam","호남권","제주","Others","기타","0","권역 간"
"2021","전남","Honam","호남권","서울","Capital Area","수도권","1752650","권역 간"
"2021","전남","Honam","호남권","부산","Yeongnam","영남권","4211482","권역 간"
"2021","전남","Honam","호남권","대구","Yeongnam","영남권","1623073","권역 간"
"2021","전남","Honam","호남권","인천","Capital Area","수도권","1473852","권역 간"
"2021","전남","Honam","호남권","광주","Honam","호남권","7197753","권역 내"
"2021","전남","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1653848","권역 간"
"2021","전남","Honam","호남권","대전","Daejeon","대전시","1236053","권역 간"
"2021","전남","Honam","호남권","울산","Yeongnam","영남권","4933737","권역 간"
"2021","전남","Honam","호남권","경기","Capital Area","수도권","10952230","권역 간"
"2021","전남","Honam","호남권","강원","Others","기타","2775987","권역 간"
"2021","전남","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","5399438","권역 간"
"2021","전남","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","8226017","권역 간"
"2021","전남","Honam","호남권","전북","Honam","호남권","8391869","권역 내"
"2021","전남","Honam","호남권","전남","Honam","호남권","127099079","권역 내"
"2021","전남","Honam","호남권","경북","Yeongnam","영남권","8599864","권역 간"
"2021","전남","Honam","호남권","경남","Yeongnam","영남권","9656949","권역 간"
"2021","전남","Honam","호남권","제주","Others","기타","0","권역 간"
"2021","경북","Yeongnam","영남권","서울","Capital Area","수도권","1728908","권역 간"
"2021","경북","Yeongnam","영남권","부산","Yeongnam","영남권","17697016","권역 내"
"2021","경북","Yeongnam","영남권","대구","Yeongnam","영남권","4110247","권역 내"
"2021","경북","Yeongnam","영남권","인천","Capital Area","수도권","1309843","권역 간"
"2021","경북","Yeongnam","영남권","광주","Honam","호남권","716842","권역 간"
"2021","경북","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","392850","권역 간"
"2021","경북","Yeongnam","영남권","대전","Daejeon","대전시","954677","권역 간"
"2021","경북","Yeongnam","영남권","울산","Yeongnam","영남권","9188869","권역 내"
"2021","경북","Yeongnam","영남권","경기","Capital Area","수도권","7439346","권역 간"
"2021","경북","Yeongnam","영남권","강원","Others","기타","2480353","권역 간"
"2021","경북","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","4545593","권역 간"
"2021","경북","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","4675973","권역 간"
"2021","경북","Yeongnam","영남권","전북","Honam","호남권","1912089","권역 간"
"2021","경북","Yeongnam","영남권","전남","Honam","호남권","3566949","권역 간"
"2021","경북","Yeongnam","영남권","경북","Yeongnam","영남권","60671893","권역 내"
"2021","경북","Yeongnam","영남권","경남","Yeongnam","영남권","6960685","권역 내"
"2021","경북","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2021","경남","Yeongnam","영남권","서울","Capital Area","수도권","1192047","권역 간"
"2021","경남","Yeongnam","영남권","부산","Yeongnam","영남권","28271753","권역 내"
"2021","경남","Yeongnam","영남권","대구","Yeongnam","영남권","2782419","권역 내"
"2021","경남","Yeongnam","영남권","인천","Capital Area","수도권","894255","권역 간"
"2021","경남","Yeongnam","영남권","광주","Honam","호남권","883410","권역 간"
"2021","경남","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","300055","권역 간"
"2021","경남","Yeongnam","영남권","대전","Daejeon","대전시","765900","권역 간"
"2021","경남","Yeongnam","영남권","울산","Yeongnam","영남권","9815890","권역 내"
"2021","경남","Yeongnam","영남권","경기","Capital Area","수도권","5612941","권역 간"
"2021","경남","Yeongnam","영남권","강원","Others","기타","1629898","권역 간"
"2021","경남","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","2662537","권역 간"
"2021","경남","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","3572679","권역 간"
"2021","경남","Yeongnam","영남권","전북","Honam","호남권","2290020","권역 간"
"2021","경남","Yeongnam","영남권","전남","Honam","호남권","5762710","권역 간"
"2021","경남","Yeongnam","영남권","경북","Yeongnam","영남권","9685461","권역 내"
"2021","경남","Yeongnam","영남권","경남","Yeongnam","영남권","68449459","권역 내"
"2021","경남","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2021","제주","Others","기타","서울","Capital Area","수도권","0","권역 간"
"2021","제주","Others","기타","부산","Yeongnam","영남권","0","권역 간"
"2021","제주","Others","기타","대구","Yeongnam","영남권","0","권역 간"
"2021","제주","Others","기타","인천","Capital Area","수도권","0","권역 간"
"2021","제주","Others","기타","광주","Honam","호남권","0","권역 간"
"2021","제주","Others","기타","세종","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2021","제주","Others","기타","대전","Daejeon","대전시","0","권역 간"
"2021","제주","Others","기타","울산","Yeongnam","영남권","0","권역 간"
"2021","제주","Others","기타","경기","Capital Area","수도권","0","권역 간"
"2021","제주","Others","기타","강원","Others","기타","0","권역 내"
"2021","제주","Others","기타","충북","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2021","제주","Others","기타","충남","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2021","제주","Others","기타","전북","Honam","호남권","0","권역 간"
"2021","제주","Others","기타","전남","Honam","호남권","0","권역 간"
"2021","제주","Others","기타","경북","Yeongnam","영남권","0","권역 간"
"2021","제주","Others","기타","경남","Yeongnam","영남권","0","권역 간"
"2021","제주","Others","기타","제주","Others","기타","8837435","권역 내"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","277677","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","495977","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","166792","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","296828","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","102498","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","2342547","권역 내"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","597467","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","300262","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","2321408","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","522014","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3417475","권역 내"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","3711632","권역 내"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","582857","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","650042","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","1191487","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","479179","권역 간"
"2021","세종","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
"2022","서울","Capital Area","수도권","서울","Capital Area","수도권","43496606","권역 내"
"2022","서울","Capital Area","수도권","부산","Yeongnam","영남권","5463377","권역 간"
"2022","서울","Capital Area","수도권","대구","Yeongnam","영남권","3243896","권역 간"
"2022","서울","Capital Area","수도권","인천","Capital Area","수도권","6881648","권역 내"
"2022","서울","Capital Area","수도권","광주","Honam","호남권","2048727","권역 간"
"2022","서울","Capital Area","수도권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","561643","권역 간"
"2022","서울","Capital Area","수도권","대전","Daejeon","대전시","2727886","권역 간"
"2022","서울","Capital Area","수도권","울산","Yeongnam","영남권","4136060","권역 간"
"2022","서울","Capital Area","수도권","경기","Capital Area","수도권","35813380","권역 내"
"2022","서울","Capital Area","수도권","강원","Others","기타","2558960","권역 간"
"2022","서울","Capital Area","수도권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","4439986","권역 간"
"2022","서울","Capital Area","수도권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","6650532","권역 간"
"2022","서울","Capital Area","수도권","전북","Honam","호남권","3422920","권역 간"
"2022","서울","Capital Area","수도권","전남","Honam","호남권","4336902","권역 간"
"2022","서울","Capital Area","수도권","경북","Yeongnam","영남권","7679735","권역 간"
"2022","서울","Capital Area","수도권","경남","Yeongnam","영남권","7330654","권역 간"
"2022","서울","Capital Area","수도권","제주","Others","기타","0","권역 간"
"2022","부산","Yeongnam","영남권","서울","Capital Area","수도권","1438857","권역 간"
"2022","부산","Yeongnam","영남권","부산","Yeongnam","영남권","40869185","권역 내"
"2022","부산","Yeongnam","영남권","대구","Yeongnam","영남권","1925308","권역 내"
"2022","부산","Yeongnam","영남권","인천","Capital Area","수도권","3047806","권역 간"
"2022","부산","Yeongnam","영남권","광주","Honam","호남권","797800","권역 간"
"2022","부산","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","367651","권역 간"
"2022","부산","Yeongnam","영남권","대전","Daejeon","대전시","524481","권역 간"
"2022","부산","Yeongnam","영남권","울산","Yeongnam","영남권","12560161","권역 내"
"2022","부산","Yeongnam","영남권","경기","Capital Area","수도권","18206638","권역 간"
"2022","부산","Yeongnam","영남권","강원","Others","기타","660709","권역 간"
"2022","부산","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3802854","권역 간"
"2022","부산","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","3495488","권역 간"
"2022","부산","Yeongnam","영남권","전북","Honam","호남권","1549045","권역 간"
"2022","부산","Yeongnam","영남권","전남","Honam","호남권","2239252","권역 간"
"2022","부산","Yeongnam","영남권","경북","Yeongnam","영남권","11148534","권역 내"
"2022","부산","Yeongnam","영남권","경남","Yeongnam","영남권","20674959","권역 내"
"2022","부산","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2022","대구","Yeongnam","영남권","서울","Capital Area","수도권","468188","권역 간"
"2022","대구","Yeongnam","영남권","부산","Yeongnam","영남권","3145496","권역 내"
"2022","대구","Yeongnam","영남권","대구","Yeongnam","영남권","6534817","권역 내"
"2022","대구","Yeongnam","영남권","인천","Capital Area","수도권","441329","권역 간"
"2022","대구","Yeongnam","영남권","광주","Honam","호남권","216892","권역 간"
"2022","대구","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","70865","권역 간"
"2022","대구","Yeongnam","영남권","대전","Daejeon","대전시","188609","권역 간"
"2022","대구","Yeongnam","영남권","울산","Yeongnam","영남권","1102512","권역 내"
"2022","대구","Yeongnam","영남권","경기","Capital Area","수도권","1401700","권역 간"
"2022","대구","Yeongnam","영남권","강원","Others","기타","266579","권역 간"
"2022","대구","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","565484","권역 간"
"2022","대구","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","815191","권역 간"
"2022","대구","Yeongnam","영남권","전북","Honam","호남권","397779","권역 간"
"2022","대구","Yeongnam","영남권","전남","Honam","호남권","645258","권역 간"
"2022","대구","Yeongnam","영남권","경북","Yeongnam","영남권","4299411","권역 내"
"2022","대구","Yeongnam","영남권","경남","Yeongnam","영남권","2396749","권역 내"
"2022","대구","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2022","인천","Capital Area","수도권","서울","Capital Area","수도권","7007210","권역 내"
"2022","인천","Capital Area","수도권","부산","Yeongnam","영남권","3481148","권역 간"
"2022","인천","Capital Area","수도권","대구","Yeongnam","영남권","594863","권역 간"
"2022","인천","Capital Area","수도권","인천","Capital Area","수도권","77559030","권역 내"
"2022","인천","Capital Area","수도권","광주","Honam","호남권","472396","권역 간"
"2022","인천","Capital Area","수도권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","308011","권역 간"
"2022","인천","Capital Area","수도권","대전","Daejeon","대전시","641622","권역 간"
"2022","인천","Capital Area","수도권","울산","Yeongnam","영남권","1576170","권역 간"
"2022","인천","Capital Area","수도권","경기","Capital Area","수도권","43119287","권역 내"
"2022","인천","Capital Area","수도권","강원","Others","기타","1781677","권역 간"
"2022","인천","Capital Area","수도권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3488803","권역 간"
"2022","인천","Capital Area","수도권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","5540492","권역 간"
"2022","인천","Capital Area","수도권","전북","Honam","호남권","1277144","권역 간"
"2022","인천","Capital Area","수도권","전남","Honam","호남권","2358822","권역 간"
"2022","인천","Capital Area","수도권","경북","Yeongnam","영남권","3541509","권역 간"
"2022","인천","Capital Area","수도권","경남","Yeongnam","영남권","2449606","권역 간"
"2022","인천","Capital Area","수도권","제주","Others","기타","0","권역 간"
"2022","광주","Honam","호남권","서울","Capital Area","수도권","634793","권역 간"
"2022","광주","Honam","호남권","부산","Yeongnam","영남권","2571392","권역 간"
"2022","광주","Honam","호남권","대구","Yeongnam","영남권","305690","권역 간"
"2022","광주","Honam","호남권","인천","Capital Area","수도권","626441","권역 간"
"2022","광주","Honam","호남권","광주","Honam","호남권","5289842","권역 내"
"2022","광주","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","45276","권역 간"
"2022","광주","Honam","호남권","대전","Daejeon","대전시","234760","권역 간"
"2022","광주","Honam","호남권","울산","Yeongnam","영남권","855837","권역 간"
"2022","광주","Honam","호남권","경기","Capital Area","수도권","2401866","권역 간"
"2022","광주","Honam","호남권","강원","Others","기타","175552","권역 간"
"2022","광주","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","425865","권역 간"
"2022","광주","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","1205478","권역 간"
"2022","광주","Honam","호남권","전북","Honam","호남권","1186842","권역 내"
"2022","광주","Honam","호남권","전남","Honam","호남권","7176160","권역 내"
"2022","광주","Honam","호남권","경북","Yeongnam","영남권","957121","권역 간"
"2022","광주","Honam","호남권","경남","Yeongnam","영남권","1327084","권역 간"
"2022","광주","Honam","호남권","제주","Others","기타","0","권역 간"
"2022","대전","Daejeon","대전시","서울","Capital Area","수도권","114558","권역 간"
