"year","commodity","city","flow_type","cargo_volume","commodity_category","region_kr","region_en"
"2021","비금속 광물제품","전북","합계","18158283","원자재 및 기초소재","호남권","Honam"
"2021","비금속 광물제품","전남","반입","6530030","원자재 및 기초소재","호남권","Honam"
"2021","비금속 광물제품","전남","반출","22327285","원자재 및 기초소재","호남권","Honam"
"2021","비금속 광물제품","전남","합계","28857315","원자재 및 기초소재","호남권","Honam"
"2021","비금속 광물제품","경북","반입","30451411","원자재 및 기초소재","영남권","Yeongnam"
"2021","비금속 광물제품","경북","반출","9653306","원자재 및 기초소재","영남권","Yeongnam"
"2021","비금속 광물제품","경북","합계","40104717","원자재 및 기초소재","영남권","Yeongnam"
"2021","비금속 광물제품","경남","반입","14536953","원자재 및 기초소재","영남권","Yeongnam"
"2021","비금속 광물제품","경남","반출","10479399","원자재 및 기초소재","영남권","Yeongnam"
"2021","비금속 광물제품","경남","합계","25016352","원자재 및 기초소재","영남권","Yeongnam"
"2021","비금속 광물제품","제주","반입","0","원자재 및 기초소재","기타","Others"
"2021","비금속 광물제품","제주","반출","0","원자재 및 기초소재","기타","Others"
"2021","비금속 광물제품","제주","합계","0","원자재 및 기초소재","기타","Others"
"2021","제1차 금속 제품","서울","반입","766992","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","서울","반출","384265","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","서울","합계","1151257","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","부산","반입","2884076","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","부산","반출","1984958","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","부산","합계","4869034","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","대구","반입","909002","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","대구","반출","338199","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","대구","합계","1247201","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","인천","반입","2255099","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","인천","반출","822681","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","인천","합계","3077780","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","광주","반입","623763","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","광주","반출","912087","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","광주","합계","1535850","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","세종","반입","106970","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","세종","반출","85495","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","세종","합계","192465","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","대전","반입","345821","원자재 및 기초소재","대전시","Daejeon"
"2021","제1차 금속 제품","대전","반출","117369","원자재 및 기초소재","대전시","Daejeon"
"2021","제1차 금속 제품","대전","합계","463190","원자재 및 기초소재","대전시","Daejeon"
"2021","제1차 금속 제품","울산","반입","1376335","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","울산","반출","5846149","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","울산","합계","7222484","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","경기","반입","8799231","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","경기","반출","7936264","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","경기","합계","16735495","원자재 및 기초소재","수도권","Capital Area"
"2021","제1차 금속 제품","강원","반입","304771","원자재 및 기초소재","기타","Others"
"2021","제1차 금속 제품","강원","반출","33623","원자재 및 기초소재","기타","Others"
"2021","제1차 금속 제품","강원","합계","338394","원자재 및 기초소재","기타","Others"
"2021","제1차 금속 제품","충북","반입","1443322","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","충북","반출","764742","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","충북","합계","2208064","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","충남","반입","8720098","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","충남","반출","6982240","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","충남","합계","15702338","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","제1차 금속 제품","전북","반입","750285","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","전북","반출","2986277","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","전북","합계","3736562","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","전남","반입","3796904","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","전남","반출","1120438","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","전남","합계","4917342","원자재 및 기초소재","호남권","Honam"
"2021","제1차 금속 제품","경북","반입","3871744","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","경북","반출","6581579","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","경북","합계","10453323","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","경남","반입","3787216","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","경남","반출","3845263","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","경남","합계","7632479","원자재 및 기초소재","영남권","Yeongnam"
"2021","제1차 금속 제품","제주","반입","0","원자재 및 기초소재","기타","Others"
"2021","제1차 금속 제품","제주","반출","0","원자재 및 기초소재","기타","Others"
"2021","제1차 금속 제품","제주","합계","0","원자재 및 기초소재","기타","Others"
"2021","금속가공 제품:기계 및 가구제외","서울","반입","1795556","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","서울","반출","330920","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","서울","합계","2126476","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","부산","반입","1322807","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","부산","반출","1587750","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","부산","합계","2910557","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","대구","반입","817605","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","대구","반출","1315453","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","대구","합계","2133058","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","인천","반입","1051927","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","인천","반출","2787384","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","인천","합계","3839311","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","광주","반입","701544","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","광주","반출","516024","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","광주","합계","1217568","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","세종","반입","102459","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","세종","반출","53946","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","세종","합계","156405","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","대전","반입","511388","제조업 및 장비","대전시","Daejeon"
"2021","금속가공 제품:기계 및 가구제외","대전","반출","100022","제조업 및 장비","대전시","Daejeon"
"2021","금속가공 제품:기계 및 가구제외","대전","합계","611410","제조업 및 장비","대전시","Daejeon"
"2021","금속가공 제품:기계 및 가구제외","울산","반입","3375507","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","울산","반출","390114","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","울산","합계","3765621","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","경기","반입","4901370","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","경기","반출","4455547","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","경기","합계","9356917","제조업 및 장비","수도권","Capital Area"
"2021","금속가공 제품:기계 및 가구제외","강원","반입","468449","제조업 및 장비","기타","Others"
"2021","금속가공 제품:기계 및 가구제외","강원","반출","759943","제조업 및 장비","기타","Others"
"2021","금속가공 제품:기계 및 가구제외","강원","합계","1228392","제조업 및 장비","기타","Others"
"2021","금속가공 제품:기계 및 가구제외","충북","반입","869749","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","충북","반출","4501019","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","충북","합계","5370768","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","충남","반입","2502872","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","충남","반출","1775302","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","충남","합계","4278174","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","금속가공 제품:기계 및 가구제외","전북","반입","846678","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","전북","반출","560842","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","전북","합계","1407520","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","전남","반입","937453","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","전남","반출","1540292","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","전남","합계","2477745","제조업 및 장비","호남권","Honam"
"2021","금속가공 제품:기계 및 가구제외","경북","반입","2171578","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","경북","반출","3255715","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","경북","합계","5427293","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","경남","반입","4584840","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","경남","반출","3031509","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","경남","합계","7616349","제조업 및 장비","영남권","Yeongnam"
"2021","금속가공 제품:기계 및 가구제외","제주","반입","0","제조업 및 장비","기타","Others"
"2021","금속가공 제품:기계 및 가구제외","제주","반출","0","제조업 및 장비","기타","Others"
"2021","금속가공 제품:기계 및 가구제외","제주","합계","0","제조업 및 장비","기타","Others"
"2021","기타기계 및 장비제조품","서울","반입","784567","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","서울","반출","146123","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","서울","합계","930690","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","부산","반입","671867","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","부산","반출","560939","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","부산","합계","1232806","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","대구","반입","463682","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","대구","반출","423872","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","대구","합계","887554","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","인천","반입","571250","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","인천","반출","1423357","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","인천","합계","1994607","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","광주","반입","157034","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","광주","반출","1280517","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","광주","합계","1437551","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","세종","반입","30400","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","세종","반출","37372","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","세종","합계","67772","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","대전","반입","240347","제조업 및 장비","대전시","Daejeon"
"2021","기타기계 및 장비제조품","대전","반출","240594","제조업 및 장비","대전시","Daejeon"
"2021","기타기계 및 장비제조품","대전","합계","480941","제조업 및 장비","대전시","Daejeon"
"2021","기타기계 및 장비제조품","울산","반입","1238571","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","울산","반출","159087","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","울산","합계","1397658","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","경기","반입","3143152","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","경기","반출","1561686","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","경기","합계","4704838","제조업 및 장비","수도권","Capital Area"
"2021","기타기계 및 장비제조품","강원","반입","100246","제조업 및 장비","기타","Others"
"2021","기타기계 및 장비제조품","강원","반출","220812","제조업 및 장비","기타","Others"
"2021","기타기계 및 장비제조품","강원","합계","321058","제조업 및 장비","기타","Others"
"2021","기타기계 및 장비제조품","충북","반입","498560","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","충북","반출","497537","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","충북","합계","996097","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","충남","반입","1021536","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","충남","반출","1149949","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","충남","합계","2171485","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","기타기계 및 장비제조품","전북","반입","321900","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","전북","반출","633643","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","전북","합계","955543","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","전남","반입","658382","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","전남","반출","178377","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","전남","합계","836759","제조업 및 장비","호남권","Honam"
"2021","기타기계 및 장비제조품","경북","반입","654376","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","경북","반출","1691603","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","경북","합계","2345979","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","경남","반입","1559486","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","경남","반출","1909888","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","경남","합계","3469374","제조업 및 장비","영남권","Yeongnam"
"2021","기타기계 및 장비제조품","제주","반입","0","제조업 및 장비","기타","Others"
"2021","기타기계 및 장비제조품","제주","반출","0","제조업 및 장비","기타","Others"
"2021","기타기계 및 장비제조품","제주","합계","0","제조업 및 장비","기타","Others"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","서울","반입","157964","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","서울","반출","135187","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","서울","합계","293151","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","부산","반입","39108","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","부산","반출","48902","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","부산","합계","88010","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대구","반입","27890","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대구","반출","58009","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대구","합계","85899","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","인천","반입","80922","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","인천","반출","198862","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","인천","합계","279784","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","광주","반입","9956","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","광주","반출","150832","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","광주","합계","160788","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","세종","반입","14369","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","세종","반출","11253","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","세종","합계","25622","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대전","반입","43037","제조업 및 장비","대전시","Daejeon"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대전","반출","36794","제조업 및 장비","대전시","Daejeon"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대전","합계","79831","제조업 및 장비","대전시","Daejeon"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","울산","반입","32962","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","울산","반출","21087","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","울산","합계","54049","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경기","반입","460031","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경기","반출","1089221","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경기","합계","1549252","제조업 및 장비","수도권","Capital Area"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","강원","반입","13594","제조업 및 장비","기타","Others"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","강원","반출","19172","제조업 및 장비","기타","Others"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","강원","합계","32766","제조업 및 장비","기타","Others"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충북","반입","253398","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충북","반출","63145","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충북","합계","316543","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충남","반입","515124","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충남","반출","240706","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충남","합계","755830","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전북","반입","17643","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전북","반출","138920","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전북","합계","156563","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전남","반입","22581","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전남","반출","58543","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전남","합계","81124","제조업 및 장비","호남권","Honam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경북","반입","702194","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경북","반출","73964","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경북","합계","776158","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경남","반입","47022","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경남","반출","93198","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경남","합계","140220","제조업 및 장비","영남권","Yeongnam"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","제주","반입","0","제조업 및 장비","기타","Others"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","제주","반출","0","제조업 및 장비","기타","Others"
"2021","전자부품, 컴퓨터, 영상, 음향 및 통신장비","제주","합계","0","제조업 및 장비","기타","Others"
"2021","전기장비 제품","서울","반입","366318","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","서울","반출","138567","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","서울","합계","504885","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","부산","반입","158314","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","부산","반출","363760","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","부산","합계","522074","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","대구","반입","107717","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","대구","반출","196651","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","대구","합계","304368","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","인천","반입","169625","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","인천","반출","512686","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","인천","합계","682311","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","광주","반입","209874","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","광주","반출","120249","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","광주","합계","330123","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","세종","반입","32165","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","세종","반출","113286","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","세종","합계","145451","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","대전","반입","91197","제조업 및 장비","대전시","Daejeon"
"2021","전기장비 제품","대전","반출","58975","제조업 및 장비","대전시","Daejeon"
"2021","전기장비 제품","대전","합계","150172","제조업 및 장비","대전시","Daejeon"
"2021","전기장비 제품","울산","반입","441047","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","울산","반출","80042","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","울산","합계","521089","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","경기","반입","949691","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","경기","반출","789691","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","경기","합계","1739382","제조업 및 장비","수도권","Capital Area"
"2021","전기장비 제품","강원","반입","81697","제조업 및 장비","기타","Others"
"2021","전기장비 제품","강원","반출","31100","제조업 및 장비","기타","Others"
"2021","전기장비 제품","강원","합계","112797","제조업 및 장비","기타","Others"
"2021","전기장비 제품","충북","반입","300445","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","충북","반출","380114","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","충북","합계","680559","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","충남","반입","461886","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","충남","반출","418940","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","충남","합계","880826","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2021","전기장비 제품","전북","반입","104602","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","전북","반출","117567","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","전북","합계","222169","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","전남","반입","104311","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","전남","반출","80475","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","전남","합계","184786","제조업 및 장비","호남권","Honam"
"2021","전기장비 제품","경북","반입","359265","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","경북","반출","468062","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","경북","합계","827327","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","경남","반입","471216","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","경남","반출","539205","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","경남","합계","1010421","제조업 및 장비","영남권","Yeongnam"
"2021","전기장비 제품","제주","반입","0","제조업 및 장비","기타","Others"
"2021","전기장비 제품","제주","반출","0","제조업 및 장비","기타","Others"
"2021","전기장비 제품","제주","합계","0","제조업 및 장비","기타","Others"
"2021","의료,정밀,광학기기및시계","서울","반입","79981","제조업 및 장비","수도권","Capital Area"
"2021","의료,정밀,광학기기및시계","서울","반출","152599","제조업 및 장비","수도권","Capital Area"
"2021","의료,정밀,광학기기및시계","서울","합계","232580","제조업 및 장비","수도권","Capital Area"
"2021","의료,정밀,광학기기및시계","부산","반입","125920","제조업 및 장비","영남권","Yeongnam"
"2021","의료,정밀,광학기기및시계","부산","반출","73897","제조업 및 장비","영남권","Yeongnam"
"2021","의료,정밀,광학기기및시계","부산","합계","199817","제조업 및 장비","영남권","Yeongnam"
"2021","의료,정밀,광학기기및시계","대구","반입","22819","제조업 및 장비","영남권","Yeongnam"
