"연도","품목","지역","구분","물동량_톤","commodity_cat_en","commodity_cat_kr","region_kr","region_en"
"2020","기타운송 장비","서울","반입","53044","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","서울","반출","10260","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","서울","합계","63304","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","부산","반입","186201","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","부산","반출","107348","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","부산","합계","293549","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","대구","반입","13969","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","대구","반출","14666","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","대구","합계","28635","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","인천","반입","32440","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","인천","반출","19785","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","인천","합계","52225","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","광주","반입","6799","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","광주","반출","5517","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","광주","합계","12316","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","세종","반입","671","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","세종","반출","0","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","세종","합계","671","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","대전","반입","12265","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2020","기타운송 장비","대전","반출","13813","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2020","기타운송 장비","대전","합계","26078","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2020","기타운송 장비","울산","반입","498534","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","울산","반출","234873","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","울산","합계","733407","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","경기","반입","102923","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","경기","반출","57645","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","경기","합계","160568","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2020","기타운송 장비","강원","반입","62060","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2020","기타운송 장비","강원","반출","1488","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2020","기타운송 장비","강원","합계","63548","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2020","기타운송 장비","충북","반입","30152","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","충북","반출","8767","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","충북","합계","38919","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","충남","반입","39312","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","충남","반출","50331","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","충남","합계","89643","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타운송 장비","전북","반입","79008","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","전북","반출","88475","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","전북","합계","167483","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","전남","반입","154544","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","전남","반출","548723","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","전남","합계","703267","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2020","기타운송 장비","경북","반입","15439","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","경북","반출","588033","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","경북","합계","603472","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","경남","반입","921279","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","경남","반출","458916","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","경남","합계","1380195","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2020","기타운송 장비","제주","반입","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2020","기타운송 장비","제주","반출","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2020","기타운송 장비","제주","합계","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2020","가구 제품","서울","반입","272282","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","서울","반출","9439","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","서울","합계","281721","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","부산","반입","48739","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","부산","반출","59449","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","부산","합계","108188","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","대구","반입","25847","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","대구","반출","42938","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","대구","합계","68785","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","인천","반입","54549","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","인천","반출","128672","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","인천","합계","183221","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","광주","반입","30050","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","광주","반출","24205","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","광주","합계","54255","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","세종","반입","9104","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","세종","반출","93","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","세종","합계","9197","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","대전","반입","20916","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","가구 제품","대전","반출","13402","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","가구 제품","대전","합계","34318","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","가구 제품","울산","반입","103045","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","울산","반출","997","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","울산","합계","104042","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","경기","반입","97352","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","경기","반출","714239","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","경기","합계","811591","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","가구 제품","강원","반입","17799","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","가구 제품","강원","반출","33033","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","가구 제품","강원","합계","50832","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","가구 제품","충북","반입","58181","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","충북","반출","88284","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","충북","합계","146465","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","충남","반입","118684","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","충남","반출","39805","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","충남","합계","158489","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","가구 제품","전북","반입","42498","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","전북","반출","19621","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","전북","합계","62119","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","전남","반입","57483","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","전남","반출","9696","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","전남","합계","67179","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","가구 제품","경북","반입","119103","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","경북","반출","36802","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","경북","합계","155905","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","경남","반입","179671","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","경남","반출","34628","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","경남","합계","214299","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","가구 제품","제주","반입","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","가구 제품","제주","반출","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","가구 제품","제주","합계","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","기타제품","서울","반입","100983","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","서울","반출","50439","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","서울","합계","151422","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","부산","반입","41801","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","부산","반출","19020","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","부산","합계","60821","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","대구","반입","12052","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","대구","반출","28850","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","대구","합계","40902","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","인천","반입","38857","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","인천","반출","116619","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","인천","합계","155476","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","광주","반입","24587","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","광주","반출","455","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","광주","합계","25042","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","세종","반입","4071","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","세종","반출","7937","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","세종","합계","12008","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","대전","반입","89732","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","기타제품","대전","반출","7386","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","기타제품","대전","합계","97118","Consumer & E-Commerce","소비재 및 이커머스","대전시","Daejeon"
"2020","기타제품","울산","반입","53892","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","울산","반출","6575","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","울산","합계","60467","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","경기","반입","93025","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","경기","반출","559094","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","경기","합계","652119","Consumer & E-Commerce","소비재 및 이커머스","수도권","Capital Area"
"2020","기타제품","강원","반입","9530","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","기타제품","강원","반출","9859","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","기타제품","강원","합계","19389","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","기타제품","충북","반입","57884","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","충북","반출","11756","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","충북","합계","69640","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","충남","반입","134763","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","충남","반출","23161","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","충남","합계","157924","Consumer & E-Commerce","소비재 및 이커머스","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","기타제품","전북","반입","52901","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","전북","반출","23778","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","전북","합계","76679","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","전남","반입","28464","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","전남","반출","6315","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","전남","합계","34779","Consumer & E-Commerce","소비재 및 이커머스","호남권","Honam"
"2020","기타제품","경북","반입","60895","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","경북","반출","19914","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","경북","합계","80809","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","경남","반입","99505","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","경남","반출","11784","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","경남","합계","111289","Consumer & E-Commerce","소비재 및 이커머스","영남권","Yeongnam"
"2020","기타제품","제주","반입","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","기타제품","제주","반출","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","기타제품","제주","합계","0","Consumer & E-Commerce","소비재 및 이커머스","기타","Others"
"2020","*)  재생재료","서울","반입","11644376","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","서울","반출","19400072","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","서울","합계","31044448","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","부산","반입","3543578","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","부산","반출","4348036","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","부산","합계","7891614","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","대구","반입","2421347","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","대구","반출","2783628","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","대구","합계","5204975","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","인천","반입","2973704","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","인천","반출","13819946","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","인천","합계","16793650","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","광주","반입","2294463","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","광주","반출","1458757","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","광주","합계","3753220","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","세종","반입","816107","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","세종","반출","516823","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","세종","합계","1332930","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","대전","반입","2269517","Recycled Materials","재생재료","대전시","Daejeon"
"2020","*)  재생재료","대전","반출","1556730","Recycled Materials","재생재료","대전시","Daejeon"
"2020","*)  재생재료","대전","합계","3826247","Recycled Materials","재생재료","대전시","Daejeon"
"2020","*)  재생재료","울산","반입","4146418","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","울산","반출","1054678","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","울산","합계","5201096","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","경기","반입","31928769","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","경기","반출","12784543","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","경기","합계","44713312","Recycled Materials","재생재료","수도권","Capital Area"
"2020","*)  재생재료","강원","반입","3762753","Recycled Materials","재생재료","기타","Others"
"2020","*)  재생재료","강원","반출","2114858","Recycled Materials","재생재료","기타","Others"
"2020","*)  재생재료","강원","합계","5877611","Recycled Materials","재생재료","기타","Others"
"2020","*)  재생재료","충북","반입","6123295","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","충북","반출","2284768","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","충북","합계","8408063","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","충남","반입","7351493","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","충남","반출","6950200","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","충남","합계","14301693","Recycled Materials","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  재생재료","전북","반입","998415","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","전북","반출","20383208","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","전북","합계","21381623","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","전남","반입","4963231","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","전남","반출","3436873","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","전남","합계","8400104","Recycled Materials","재생재료","호남권","Honam"
"2020","*)  재생재료","경북","반입","10522162","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","경북","반출","2945933","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","경북","합계","13468095","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","경남","반입","7230102","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","경남","반출","7150677","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","경남","합계","14380779","Recycled Materials","재생재료","영남권","Yeongnam"
"2020","*)  재생재료","제주","반입","0","Recycled Materials","재생재료","기타","Others"
"2020","*)  재생재료","제주","반출","0","Recycled Materials","재생재료","기타","Others"
"2020","*)  재생재료","제주","합계","0","Recycled Materials","재생재료","기타","Others"
"2020","*)  기타","서울","반입","2463305","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","서울","반출","643034","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","서울","합계","3106339","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","부산","반입","74823464","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","부산","반출","54522630","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","부산","합계","129346094","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","대구","반입","1398983","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","대구","반출","2422058","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","대구","합계","3821041","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","인천","반입","12220594","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","인천","반출","16799304","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","인천","합계","29019898","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","광주","반입","1373830","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","광주","반출","5100854","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","광주","합계","6474684","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","세종","반입","1557909","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","세종","반출","528969","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","세종","합계","2086878","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","대전","반입","713942","Other Bulk Cargo","기타 화물","대전시","Daejeon"
"2020","*)  기타","대전","반출","1401914","Other Bulk Cargo","기타 화물","대전시","Daejeon"
"2020","*)  기타","대전","합계","2115856","Other Bulk Cargo","기타 화물","대전시","Daejeon"
"2020","*)  기타","울산","반입","5727916","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","울산","반출","11629820","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","울산","합계","17357736","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","경기","반입","30127383","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","경기","반출","25100626","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","경기","합계","55228009","Other Bulk Cargo","기타 화물","수도권","Capital Area"
"2020","*)  기타","강원","반입","919308","Other Bulk Cargo","기타 화물","기타","Others"
"2020","*)  기타","강원","반출","595284","Other Bulk Cargo","기타 화물","기타","Others"
"2020","*)  기타","강원","합계","1514592","Other Bulk Cargo","기타 화물","기타","Others"
"2020","*)  기타","충북","반입","5003620","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","충북","반출","2406930","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","충북","합계","7410550","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","충남","반입","6480105","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","충남","반출","6571683","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","충남","합계","13051788","Other Bulk Cargo","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2020","*)  기타","전북","반입","3829613","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","전북","반출","3745720","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","전북","합계","7575333","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","전남","반입","7322622","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","전남","반출","9901768","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","전남","합계","17224390","Other Bulk Cargo","기타 화물","호남권","Honam"
"2020","*)  기타","경북","반입","7825187","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","경북","반출","13779436","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","경북","합계","21604623","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","경남","반입","11071973","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","경남","반출","17709724","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","경남","합계","28781697","Other Bulk Cargo","기타 화물","영남권","Yeongnam"
"2020","*)  기타","제주","반입","0","Other Bulk Cargo","기타 화물","기타","Others"
"2020","*)  기타","제주","반출","0","Other Bulk Cargo","기타 화물","기타","Others"
"2020","*)  기타","제주","합계","0","Other Bulk Cargo","기타 화물","기타","Others"
"2021","농산물","서울","반입","1629230","Agriculture & Fresh Food","농축수산물 및 신선식품","수도권","Capital Area"
"2021","농산물","서울","반출","3999","Agriculture & Fresh Food","농축수산물 및 신선식품","수도권","Capital Area"
"2021","농산물","서울","합계","1633229","Agriculture & Fresh Food","농축수산물 및 신선식품","수도권","Capital Area"
"2021","농산물","부산","반입","614362","Agriculture & Fresh Food","농축수산물 및 신선식품","영남권","Yeongnam"
"2021","농산물","부산","반출","515058","Agriculture & Fresh Food","농축수산물 및 신선식품","영남권","Yeongnam"
"2021","농산물","부산","합계","1129420","Agriculture & Fresh Food","농축수산물 및 신선식품","영남권","Yeongnam"
"2021","농산물","대구","반입","473179","Agriculture & Fresh Food","농축수산물 및 신선식품","영남권","Yeongnam"
"2021","농산물","대구","반출","103146","Agriculture & Fresh Food","농축수산물 및 신선식품","영남권","Yeongnam"
"2021","농산물","대구","합계","576325","Agriculture & Fresh Food","농축수산물 및 신선식품","영남권","Yeongnam"
"2021","농산물","인천","반입","752562","Agriculture & Fresh Food","농축수산물 및 신선식품","수도권","Capital Area"
