"연도","base_city_kr","base_city_en","target_city_kr","target_city_en","logistics_type","물동량"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","18673745"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","8319738"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","2170671"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","2881284"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","6465915"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","2894703"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","3133155"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","5995752"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","1104440"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","3326514"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","915501"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1703545"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","대전시","Daejeon","권역 간","2707191"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","3007123"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","24265196"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","2748830"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","7498867"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","75412416"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","5259169"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","4494204"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","6077487"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","3454049"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
"2021","호남권","Honam","수도권","Capital Area","권역 간","2280634"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","3220467"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","1342879"
"2021","호남권","Honam","수도권","Capital Area","권역 간","1407131"
"2021","호남권","Honam","호남권","Honam","권역 내","2426137"
"2021","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","639662"
"2021","호남권","Honam","대전시","Daejeon","권역 간","2057164"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","2318158"
"2021","호남권","Honam","수도권","Capital Area","권역 간","9901676"
"2021","호남권","Honam","기타","Others","권역 간","1905650"
"2021","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","4455319"
"2021","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","9637402"
"2021","호남권","Honam","호남권","Honam","권역 내","34733993"
"2021","호남권","Honam","호남권","Honam","권역 내","9420263"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","6466675"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","5101324"
"2021","호남권","Honam","기타","Others","권역 간","0"
"2021","호남권","Honam","수도권","Capital Area","권역 간","1752650"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","4211482"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","1623073"
"2021","호남권","Honam","수도권","Capital Area","권역 간","1473852"
"2021","호남권","Honam","호남권","Honam","권역 내","7197753"
"2021","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1653848"
"2021","호남권","Honam","대전시","Daejeon","권역 간","1236053"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","4933737"
"2021","호남권","Honam","수도권","Capital Area","권역 간","10952230"
"2021","호남권","Honam","기타","Others","권역 간","2775987"
"2021","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","5399438"
"2021","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","8226017"
"2021","호남권","Honam","호남권","Honam","권역 내","8391869"
"2021","호남권","Honam","호남권","Honam","권역 내","127099079"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","8599864"
"2021","호남권","Honam","영남권","Yeongnam","권역 간","9656949"
"2021","호남권","Honam","기타","Others","권역 간","0"
"2021","영남권","Yeongnam","수도권","Capital Area","권역 간","1728908"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","17697016"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","4110247"
"2021","영남권","Yeongnam","수도권","Capital Area","권역 간","1309843"
"2021","영남권","Yeongnam","호남권","Honam","권역 간","716842"
"2021","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","392850"
"2021","영남권","Yeongnam","대전시","Daejeon","권역 간","954677"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","9188869"
"2021","영남권","Yeongnam","수도권","Capital Area","권역 간","7439346"
"2021","영남권","Yeongnam","기타","Others","권역 간","2480353"
"2021","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","4545593"
"2021","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","4675973"
"2021","영남권","Yeongnam","호남권","Honam","권역 간","1912089"
"2021","영남권","Yeongnam","호남권","Honam","권역 간","3566949"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","60671893"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","6960685"
"2021","영남권","Yeongnam","기타","Others","권역 간","0"
"2021","영남권","Yeongnam","수도권","Capital Area","권역 간","1192047"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","28271753"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","2782419"
"2021","영남권","Yeongnam","수도권","Capital Area","권역 간","894255"
"2021","영남권","Yeongnam","호남권","Honam","권역 간","883410"
"2021","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","300055"
"2021","영남권","Yeongnam","대전시","Daejeon","권역 간","765900"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","9815890"
"2021","영남권","Yeongnam","수도권","Capital Area","권역 간","5612941"
"2021","영남권","Yeongnam","기타","Others","권역 간","1629898"
"2021","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","2662537"
"2021","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3572679"
"2021","영남권","Yeongnam","호남권","Honam","권역 간","2290020"
"2021","영남권","Yeongnam","호남권","Honam","권역 간","5762710"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","9685461"
"2021","영남권","Yeongnam","영남권","Yeongnam","권역 내","68449459"
"2021","영남권","Yeongnam","기타","Others","권역 간","0"
"2021","기타","Others","수도권","Capital Area","권역 간","0"
"2021","기타","Others","영남권","Yeongnam","권역 간","0"
"2021","기타","Others","영남권","Yeongnam","권역 간","0"
"2021","기타","Others","수도권","Capital Area","권역 간","0"
"2021","기타","Others","호남권","Honam","권역 간","0"
"2021","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2021","기타","Others","대전시","Daejeon","권역 간","0"
"2021","기타","Others","영남권","Yeongnam","권역 간","0"
"2021","기타","Others","수도권","Capital Area","권역 간","0"
"2021","기타","Others","기타","Others","권역 내","0"
"2021","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2021","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2021","기타","Others","호남권","Honam","권역 간","0"
"2021","기타","Others","호남권","Honam","권역 간","0"
"2021","기타","Others","영남권","Yeongnam","권역 간","0"
"2021","기타","Others","영남권","Yeongnam","권역 간","0"
"2021","기타","Others","기타","Others","권역 내","8837435"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","277677"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","495977"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","166792"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","296828"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","102498"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","2342547"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","대전시","Daejeon","권역 간","597467"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","300262"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","2321408"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","522014"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","3417475"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","3711632"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","582857"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","650042"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","1191487"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","479179"
"2021","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","43496606"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","5463377"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","3243896"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","6881648"
"2022","수도권","Capital Area","호남권","Honam","권역 간","2048727"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","561643"
"2022","수도권","Capital Area","대전시","Daejeon","권역 간","2727886"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","4136060"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","35813380"
"2022","수도권","Capital Area","기타","Others","권역 간","2558960"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","4439986"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","6650532"
"2022","수도권","Capital Area","호남권","Honam","권역 간","3422920"
"2022","수도권","Capital Area","호남권","Honam","권역 간","4336902"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","7679735"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","7330654"
"2022","수도권","Capital Area","기타","Others","권역 간","0"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","1438857"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","40869185"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","1925308"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","3047806"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","797800"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","367651"
"2022","영남권","Yeongnam","대전시","Daejeon","권역 간","524481"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","12560161"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","18206638"
"2022","영남권","Yeongnam","기타","Others","권역 간","660709"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3802854"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3495488"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","1549045"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","2239252"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","11148534"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","20674959"
"2022","영남권","Yeongnam","기타","Others","권역 간","0"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","468188"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","3145496"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","6534817"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","441329"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","216892"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","70865"
"2022","영남권","Yeongnam","대전시","Daejeon","권역 간","188609"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","1102512"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","1401700"
"2022","영남권","Yeongnam","기타","Others","권역 간","266579"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","565484"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","815191"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","397779"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","645258"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","4299411"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","2396749"
"2022","영남권","Yeongnam","기타","Others","권역 간","0"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","7007210"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","3481148"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","594863"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","77559030"
"2022","수도권","Capital Area","호남권","Honam","권역 간","472396"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","308011"
"2022","수도권","Capital Area","대전시","Daejeon","권역 간","641622"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","1576170"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","43119287"
"2022","수도권","Capital Area","기타","Others","권역 간","1781677"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3488803"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","5540492"
"2022","수도권","Capital Area","호남권","Honam","권역 간","1277144"
"2022","수도권","Capital Area","호남권","Honam","권역 간","2358822"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","3541509"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","2449606"
"2022","수도권","Capital Area","기타","Others","권역 간","0"
"2022","호남권","Honam","수도권","Capital Area","권역 간","634793"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","2571392"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","305690"
"2022","호남권","Honam","수도권","Capital Area","권역 간","626441"
"2022","호남권","Honam","호남권","Honam","권역 내","5289842"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","45276"
"2022","호남권","Honam","대전시","Daejeon","권역 간","234760"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","855837"
"2022","호남권","Honam","수도권","Capital Area","권역 간","2401866"
"2022","호남권","Honam","기타","Others","권역 간","175552"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","425865"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1205478"
"2022","호남권","Honam","호남권","Honam","권역 내","1186842"
"2022","호남권","Honam","호남권","Honam","권역 내","7176160"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","957121"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","1327084"
"2022","호남권","Honam","기타","Others","권역 간","0"
"2022","대전시","Daejeon","수도권","Capital Area","권역 간","114558"
"2022","대전시","Daejeon","영남권","Yeongnam","권역 간","1324433"
"2022","대전시","Daejeon","영남권","Yeongnam","권역 간","59504"
"2022","대전시","Daejeon","수도권","Capital Area","권역 간","183959"
"2022","대전시","Daejeon","호남권","Honam","권역 간","42701"
"2022","대전시","Daejeon","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","33034"
"2022","대전시","Daejeon","대전시","Daejeon","권역 내","908460"
"2022","대전시","Daejeon","영남권","Yeongnam","권역 간","91243"
"2022","대전시","Daejeon","수도권","Capital Area","권역 간","369642"
"2022","대전시","Daejeon","기타","Others","권역 간","37007"
"2022","대전시","Daejeon","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","224541"
"2022","대전시","Daejeon","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","276818"
"2022","대전시","Daejeon","호남권","Honam","권역 간","128437"
"2022","대전시","Daejeon","호남권","Honam","권역 간","124472"
"2022","대전시","Daejeon","영남권","Yeongnam","권역 간","209138"
"2022","대전시","Daejeon","영남권","Yeongnam","권역 간","168716"
"2022","대전시","Daejeon","기타","Others","권역 간","0"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","300096"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","14885329"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","532658"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","297523"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","116749"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","57409"
"2022","영남권","Yeongnam","대전시","Daejeon","권역 간","176750"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","79194746"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","1236900"
"2022","영남권","Yeongnam","기타","Others","권역 간","376239"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","475707"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","607616"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","444307"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","916085"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","2559282"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","3277622"
"2022","영남권","Yeongnam","기타","Others","권역 간","0"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","22296749"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","24999459"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","4868177"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","25863817"
"2022","수도권","Capital Area","호남권","Honam","권역 간","3170844"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","2504365"
"2022","수도권","Capital Area","대전시","Daejeon","권역 간","5055054"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","11371019"
"2022","수도권","Capital Area","수도권","Capital Area","권역 내","156706291"
"2022","수도권","Capital Area","기타","Others","권역 간","11857914"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","19672799"
"2022","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","47403458"
"2022","수도권","Capital Area","호남권","Honam","권역 간","9819334"
"2022","수도권","Capital Area","호남권","Honam","권역 간","13878408"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","20335676"
"2022","수도권","Capital Area","영남권","Yeongnam","권역 간","13987787"
"2022","수도권","Capital Area","기타","Others","권역 간","0"
"2022","기타","Others","수도권","Capital Area","권역 간","2835387"
"2022","기타","Others","영남권","Yeongnam","권역 간","3389851"
"2022","기타","Others","영남권","Yeongnam","권역 간","1827897"
"2022","기타","Others","수도권","Capital Area","권역 간","2525137"
"2022","기타","Others","호남권","Honam","권역 간","1007585"
"2022","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","735694"
"2022","기타","Others","대전시","Daejeon","권역 간","1281678"
"2022","기타","Others","영남권","Yeongnam","권역 간","4357775"
"2022","기타","Others","수도권","Capital Area","권역 간","17095516"
"2022","기타","Others","기타","Others","권역 내","33756526"
"2022","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","7217399"
"2022","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","7198265"
"2022","기타","Others","호남권","Honam","권역 간","2813932"
"2022","기타","Others","호남권","Honam","권역 간","4483064"
"2022","기타","Others","영남권","Yeongnam","권역 간","11863656"
"2022","기타","Others","영남권","Yeongnam","권역 간","6038194"
"2022","기타","Others","기타","Others","권역 내","0"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","3630919"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","4188940"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","1513580"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","2779303"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","970574"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1512082"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","대전시","Daejeon","권역 간","2282543"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","8657075"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","15595914"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","3481123"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","15709952"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","12088404"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","2792510"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","6699494"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","8893259"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","5028025"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","3159264"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","5288338"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","1188920"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","3605722"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","1092655"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1408695"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","대전시","Daejeon","권역 간","2378267"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","3534520"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","22369864"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","2401967"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","7033420"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","68040310"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","4940441"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","4884743"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","6384397"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","4736410"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
"2022","호남권","Honam","수도권","Capital Area","권역 간","1006442"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","2816966"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","884094"
"2022","호남권","Honam","수도권","Capital Area","권역 간","1336057"
"2022","호남권","Honam","호남권","Honam","권역 내","1433886"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","537337"
"2022","호남권","Honam","대전시","Daejeon","권역 간","1136717"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","2066692"
"2022","호남권","Honam","수도권","Capital Area","권역 간","6232033"
"2022","호남권","Honam","기타","Others","권역 간","1489968"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3100777"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","7470409"
"2022","호남권","Honam","호남권","Honam","권역 내","27346546"
"2022","호남권","Honam","호남권","Honam","권역 내","7297543"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","4645779"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","3906233"
"2022","호남권","Honam","기타","Others","권역 간","0"
"2022","호남권","Honam","수도권","Capital Area","권역 간","1426117"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","2877640"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","984349"
"2022","호남권","Honam","수도권","Capital Area","권역 간","1256714"
"2022","호남권","Honam","호남권","Honam","권역 내","5788909"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1376311"
"2022","호남권","Honam","대전시","Daejeon","권역 간","712396"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","3512427"
"2022","호남권","Honam","수도권","Capital Area","권역 간","7513329"
"2022","호남권","Honam","기타","Others","권역 간","1624970"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3297404"
"2022","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","4353278"
"2022","호남권","Honam","호남권","Honam","권역 내","5462477"
"2022","호남권","Honam","호남권","Honam","권역 내","107510031"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","4647002"
"2022","호남권","Honam","영남권","Yeongnam","권역 간","6586428"
"2022","호남권","Honam","기타","Others","권역 간","0"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","1632980"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","16306918"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","3267629"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","1296590"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","693985"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","372629"
"2022","영남권","Yeongnam","대전시","Daejeon","권역 간","812770"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","6758846"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","6664297"
"2022","영남권","Yeongnam","기타","Others","권역 간","2143049"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3955310"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3894827"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","1965515"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","3389026"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","47169474"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","7022839"
"2022","영남권","Yeongnam","기타","Others","권역 간","0"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","868854"
