"배송년월일","송하인_시명","송하인_시코드","송하인_구명","송하인_구코드","수하인_시명","수하인_시코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20210406,서울특별시,11,성북구,11290,충청북도,43,89,386,42,278,772,112,254,158,1413,502,388
20210406,서울특별시,11,성북구,11290,강원도,42,93,439,60,214,802,127,247,153,1386,440,360
20210406,서울특별시,11,성북구,11290,경기도,41,790,4361,522,2209,7001,1014,2237,1497,14088,4984,3415
20210406,서울특별시,11,성북구,11290,세종특별자치시,36,14,141,19,42,199,31,52,64,384,127,81
20210406,서울특별시,11,성북구,11290,울산광역시,31,53,297,37,149,505,98,155,137,960,344,254
20210406,서울특별시,11,성북구,11290,대전광역시,30,79,398,73,232,702,111,229,121,1455,521,345
20210406,서울특별시,11,성북구,11290,광주광역시,29,79,417,50,234,736,107,226,134,1557,551,362
20210406,서울특별시,11,성북구,11290,인천광역시,28,135,793,105,416,1447,203,479,279,3032,1025,671
20210406,서울특별시,11,성북구,11290,대구광역시,27,103,596,97,308,1054,139,341,241,2046,697,514
20210406,서울특별시,11,성북구,11290,부산광역시,26,154,878,125,403,1513,204,548,280,2766,988,774
20210406,서울특별시,11,성북구,11290,서울특별시,11,620,4321,850,1608,5113,777,1761,901,13493,4460,2509
20210406,서울특별시,11,동대문구,11230,제주특별자치도,50,43,53,14,14,49,0,106,5,147,47,13
20210406,서울특별시,11,동대문구,11230,경상남도,48,155,389,78,117,523,26,845,64,1113,266,63
20210406,서울특별시,11,동대문구,11230,경상북도,47,119,324,45,92,396,20,682,30,819,196,55
20210406,서울특별시,11,동대문구,11230,전라남도,46,72,201,42,67,230,15,416,17,590,124,31
20210406,서울특별시,11,동대문구,11230,전라북도,45,85,230,41,68,220,17,469,18,626,171,41
20210406,서울특별시,11,동대문구,11230,충청남도,44,135,315,48,97,363,14,584,42,792,180,43
20210406,서울특별시,11,동대문구,11230,충청북도,43,102,185,27,83,260,12,372,23,579,125,39
20210406,서울특별시,11,동대문구,11230,강원도,42,114,231,40,68,227,14,462,25,611,132,54
20210406,서울특별시,11,동대문구,11230,경기도,41,968,2358,275,623,2366,158,3878,297,5741,1307,394
20210406,서울특별시,11,동대문구,11230,세종특별자치시,36,26,54,6,18,67,0,111,13,131,39,10
20210406,서울특별시,11,동대문구,11230,울산광역시,31,41,149,23,49,168,8,291,21,401,100,27
20210406,서울특별시,11,동대문구,11230,대전광역시,30,95,198,25,54,245,10,409,32,588,151,35
20210406,서울특별시,11,동대문구,11230,광주광역시,29,94,229,20,57,261,20,345,30,657,139,34
20210406,서울특별시,11,동대문구,11230,인천광역시,28,184,403,76,141,428,21,818,48,1171,240,78
20210406,서울특별시,11,동대문구,11230,대구광역시,27,122,317,38,86,355,14,567,29,910,189,53
20210406,서울특별시,11,동대문구,11230,부산광역시,26,170,435,53,152,457,28,800,37,1210,242,99
20210406,서울특별시,11,동대문구,11230,서울특별시,11,935,2065,272,564,1622,125,2880,178,5041,1110,332
20210407,서울특별시,11,서초구,11650,경상북도,47,29,196,338,69,189,16,852,42,248,61,108
20210407,서울특별시,11,송파구,11710,전라북도,45,25,192,26,66,334,24,1599,57,382,141,156
20210407,서울특별시,11,송파구,11710,전라남도,46,32,178,35,77,360,26,1650,55,353,149,146
20210407,서울특별시,11,서초구,11650,경상남도,48,36,276,408,92,266,21,1630,65,296,96,205
20210407,서울특별시,11,서초구,11650,제주특별자치도,50,4,52,95,16,40,7,38,17,55,19,18
20210407,서울특별시,11,구로구,11530,광주광역시,29,23,142,30,111,155,27,90,17,179,63,61
20210407,서울특별시,11,구로구,11530,인천광역시,28,58,330,47,219,362,47,156,41,339,108,118
20210407,서울특별시,11,구로구,11530,대구광역시,27,50,243,42,154,271,40,151,32,254,76,88
20210407,서울특별시,11,구로구,11530,부산광역시,26,60,335,53,213,356,46,199,31,292,123,141
20210407,서울특별시,11,구로구,11530,서울특별시,11,281,1417,304,908,1606,185,695,151,1736,498,505
20210407,서울특별시,11,관악구,11620,제주특별자치도,50,0,19,10,15,18,3,7,0,26,11,24
20210407,서울특별시,11,동작구,11590,전라북도,45,45,96,68,45,203,10,192,29,81,36,67
20210407,서울특별시,11,동작구,11590,충청남도,44,41,109,65,62,260,11,277,36,114,43,78
20210407,서울특별시,11,동작구,11590,충청북도,43,40,87,54,33,214,9,205,26,90,26,52
20210407,서울특별시,11,동작구,11590,강원도,42,36,84,84,39,218,14,190,17,80,30,53
20210407,서울특별시,11,동작구,11590,경기도,41,311,792,589,392,1971,105,2009,159,859,314,659
20210407,서울특별시,11,동작구,11590,세종특별자치시,36,6,22,14,6,41,3,65,9,24,12,20
20210407,서울특별시,11,동작구,11590,울산광역시,31,18,57,41,28,134,6,132,7,60,22,38
20210407,서울특별시,11,동작구,11590,대전광역시,30,29,89,71,34,195,10,227,12,72,20,78
20210407,서울특별시,11,동작구,11590,광주광역시,29,25,92,88,40,181,7,174,15,72,36,73
20210407,서울특별시,11,동작구,11590,인천광역시,28,48,191,124,84,387,14,385,24,191,70,140
20210407,서울특별시,11,동작구,11590,대구광역시,27,40,112,96,50,263,12,301,18,136,41,102
20210407,서울특별시,11,동작구,11590,부산광역시,26,62,157,127,88,400,14,412,16,163,60,127
20210407,서울특별시,11,동작구,11590,서울특별시,11,286,802,712,335,1421,67,1532,94,873,272,565
20210407,서울특별시,11,금천구,11545,서울특별시,11,776,4251,284,1850,2099,829,2218,498,7493,3238,2274
20210407,서울특별시,11,송파구,11710,경상북도,47,42,253,37,117,592,41,2177,66,579,217,230
20210407,서울특별시,11,송파구,11710,경상남도,48,57,420,81,125,737,59,3247,123,731,263,325
20210407,서울특별시,11,송파구,11710,제주특별자치도,50,11,69,6,27,71,17,87,8,150,33,36
20210407,서울특별시,11,영등포구,11560,충청남도,44,28,515,239,236,317,39,228,25,254,86,88
20210407,서울특별시,11,금천구,11545,부산광역시,26,153,503,99,348,464,251,632,106,1348,556,534
20210407,서울특별시,11,금천구,11545,대구광역시,27,101,370,85,299,357,167,474,98,1189,436,415
20210407,서울특별시,11,영등포구,11560,충청북도,43,20,396,133,141,215,16,184,21,187,67,68
20210407,서울특별시,11,영등포구,11560,강원도,42,27,355,157,161,176,13,187,19,179,71,53
20210407,서울특별시,11,강북구,11305,대구광역시,27,12,156,17,49,99,12,50,41,360,130,23
20210407,서울특별시,11,도봉구,11320,제주특별자치도,50,10,11,3,14,19,4,32,6,33,14,10
20210407,서울특별시,11,도봉구,11320,경상남도,48,78,171,16,205,208,18,201,62,243,164,161
20210407,서울특별시,11,도봉구,11320,경상북도,47,64,115,11,132,174,22,140,31,182,118,107
20210407,서울특별시,11,도봉구,11320,전라남도,46,30,108,11,121,128,12,89,31,128,82,58
20210407,서울특별시,11,동작구,11590,제주특별자치도,50,10,32,24,17,44,5,16,0,20,12,7
20210407,서울특별시,11,동작구,11590,경상남도,48,63,121,95,81,412,21,403,30,120,44,117
20210407,서울특별시,11,동작구,11590,경상북도,47,40,86,82,61,303,16,285,26,125,40,92
20210407,서울특별시,11,동대문구,11230,서울특별시,11,877,1881,307,451,1476,100,2616,170,4756,1136,315
20210407,서울특별시,11,종로구,11110,제주특별자치도,50,11,61,15,12,24,4,19,13,159,46,18
20210407,서울특별시,11,종로구,11110,경상남도,48,68,310,74,90,227,12,121,72,886,206,51
20210407,서울특별시,11,동대문구,11230,부산광역시,26,154,407,50,110,391,26,838,38,999,237,98
20210407,서울특별시,11,동대문구,11230,대구광역시,27,100,310,21,83,279,16,511,30,774,194,48
20210407,서울특별시,11,동대문구,11230,인천광역시,28,171,439,35,109,436,19,814,41,1015,244,74
20210407,서울특별시,11,동대문구,11230,광주광역시,29,82,233,24,50,199,18,371,30,565,131,33
20210407,서울특별시,11,동대문구,11230,대전광역시,30,106,223,23,56,217,8,341,27,511,115,36
20210407,서울특별시,11,용산구,11170,광주광역시,29,11,164,118,790,100,20,63,21,358,56,25
20210407,서울특별시,11,용산구,11170,대전광역시,30,24,195,102,1113,155,18,49,10,268,39,28
20210407,서울특별시,11,용산구,11170,울산광역시,31,14,117,81,641,88,14,38,14,188,27,19
20210407,서울특별시,11,용산구,11170,세종특별자치시,36,6,40,53,253,32,4,15,4,67,8,6
20210407,서울특별시,11,강북구,11305,부산광역시,26,23,211,18,74,145,31,89,35,532,170,36
20210407,서울특별시,11,동작구,11590,전라남도,46,38,64,61,39,231,12,221,10,61,29,56
20210407,서울특별시,11,도봉구,11320,전라북도,45,57,76,13,95,124,15,89,27,149,88,72
20210407,서울특별시,11,도봉구,11320,충청남도,44,51,95,13,172,147,21,139,47,182,120,112
20210407,서울특별시,11,도봉구,11320,충청북도,43,47,82,16,114,101,16,89,23,136,86,73
20210407,서울특별시,11,중랑구,11260,경상남도,48,88,266,61,105,473,57,207,99,305,132,190
20210407,서울특별시,11,중랑구,11260,경상북도,47,79,229,56,83,346,40,147,49,259,98,128
20210407,서울특별시,11,중랑구,11260,전라남도,46,45,145,39,39,243,39,116,42,169,72,64
20210407,서울특별시,11,중랑구,11260,전라북도,45,55,157,35,92,222,44,93,41,203,71,73
20210407,서울특별시,11,중랑구,11260,충청남도,44,61,229,59,79,359,67,122,50,255,93,110
20210407,서울특별시,11,강북구,11305,인천광역시,28,20,241,35,46,119,27,57,43,575,201,59
20210407,서울특별시,11,강북구,11305,광주광역시,29,12,116,16,33,69,16,54,33,289,101,17
20210407,서울특별시,11,중랑구,11260,충청북도,43,42,124,28,50,252,39,120,43,174,78,81
20210407,서울특별시,11,중랑구,11260,강원도,42,41,149,33,48,216,30,130,48,171,68,92
20210407,서울특별시,11,중랑구,11260,경기도,41,459,1537,317,515,2154,329,1012,392,1925,707,775
20210407,서울특별시,11,중랑구,11260,세종특별자치시,36,9,37,14,10,55,9,26,14,43,17,19
20210407,서울특별시,11,중랑구,11260,울산광역시,31,37,113,21,36,160,47,69,27,115,48,57
20210407,서울특별시,11,금천구,11545,광주광역시,29,73,221,72,193,199,100,321,57,900,279,251
20210407,서울특별시,11,금천구,11545,대전광역시,30,85,229,57,253,260,94,296,64,765,280,258
20210407,서울특별시,11,금천구,11545,울산광역시,31,54,140,22,112,187,60,221,53,559,196,178
20210407,서울특별시,11,금천구,11545,세종특별자치시,36,15,72,18,50,62,26,73,28,256,92,80
20210407,서울특별시,11,종로구,11110,경상북도,47,52,258,48,81,155,13,110,59,711,148,28
20210407,서울특별시,11,종로구,11110,전라남도,46,25,179,28,48,97,8,72,45,430,89,22
20210407,서울특별시,11,종로구,11110,전라북도,45,27,183,29,40,107,4,73,61,492,114,30
20210407,서울특별시,11,종로구,11110,충청남도,44,65,257,89,59,145,10,105,65,573,150,26
20210407,서울특별시,11,종로구,11110,충청북도,43,26,169,35,43,113,3,78,42,505,102,23
20210407,서울특별시,11,영등포구,11560,경기도,41,210,3375,1005,1484,1860,165,1790,270,2342,776,639
20210407,서울특별시,11,영등포구,11560,세종특별자치시,36,9,76,53,49,49,6,56,6,43,25,14
20210407,서울특별시,11,영등포구,11560,울산광역시,31,18,268,115,116,121,11,143,18,112,53,53
20210407,서울특별시,11,영등포구,11560,대전광역시,30,17,318,87,154,273,15,166,39,211,76,72
20210407,서울특별시,11,강서구,11500,제주특별자치도,50,19,50,13,40,65,4,60,13,174,37,33
20210407,서울특별시,11,강서구,11500,경상남도,48,104,409,78,256,980,75,824,139,1223,255,281
20210407,서울특별시,11,강서구,11500,경상북도,47,88,285,61,205,691,47,659,116,899,203,252
20210407,서울특별시,11,강서구,11500,전라남도,46,50,207,40,140,452,37,366,94,655,149,142
20210407,서울특별시,11,강서구,11500,전라북도,45,43,184,31,130,725,28,401,76,648,149,179
20210407,서울특별시,11,강서구,11500,충청남도,44,74,269,55,168,639,51,577,87,847,171,185
20210407,서울특별시,11,강서구,11500,충청북도,43,74,227,36,161,478,32,375,56,626,149,164
20210407,서울특별시,11,강서구,11500,강원도,42,52,197,40,158,438,51,356,68,618,148,170
20210407,서울특별시,11,강동구,11740,서울특별시,11,306,820,124,390,1306,155,3000,85,1126,414,268
20210407,서울특별시,11,강동구,11740,부산광역시,26,65,207,14,78,314,33,762,27,263,75,56
20210407,서울특별시,11,강동구,11740,대구광역시,27,51,125,12,48,262,28,507,20,153,64,41
20210407,서울특별시,11,영등포구,11560,광주광역시,29,17,359,101,148,199,12,167,22,193,71,59
20210407,서울특별시,11,영등포구,11560,인천광역시,28,51,775,217,296,417,23,355,53,416,162,119
20210407,서울특별시,11,종로구,11110,강원도,42,30,185,37,50,97,3,93,71,435,94,24
20210407,서울특별시,11,종로구,11110,경기도,41,350,1705,1030,449,1069,65,652,482,4193,1108,176
20210407,서울특별시,11,용산구,11170,경기도,41,233,1894,1117,9639,1421,184,721,187,3033,537,302
20210407,서울특별시,11,용산구,11170,강원도,42,20,167,102,917,154,7,72,10,263,51,27
20210407,서울특별시,11,용산구,11170,충청북도,43,23,183,130,1009,156,19,69,23,286,50,22
20210407,서울특별시,11,용산구,11170,대구광역시,27,27,250,185,1273,210,26,111,26,466,78,42
20210407,서울특별시,11,용산구,11170,인천광역시,28,41,355,218,1893,258,37,144,27,577,116,52
20210407,서울특별시,11,영등포구,11560,제주특별자치도,50,0,81,26,49,74,6,62,12,74,26,15
20210407,서울특별시,11,영등포구,11560,경상남도,48,53,648,190,295,378,34,382,39,318,140,124
20210407,서울특별시,11,도봉구,11320,대전광역시,30,43,60,9,115,105,14,92,28,127,85,87
20210407,서울특별시,11,도봉구,11320,광주광역시,29,50,62,6,117,86,15,101,23,116,81,81
20210407,서울특별시,11,용산구,11170,충청남도,44,28,234,159,1338,218,33,75,23,363,73,38
20210407,서울특별시,11,은평구,11380,서울특별시,11,295,638,182,273,1438,221,1474,166,948,430,765
20210407,서울특별시,11,마포구,11440,경상북도,47,51,396,94,303,446,36,475,76,492,196,124
20210407,서울특별시,11,중랑구,11260,서울특별시,11,362,1286,244,414,1536,233,833,253,1892,638,592
20210407,서울특별시,11,도봉구,11320,부산광역시,26,117,134,22,193,249,26,226,49,237,154,170
20210407,서울특별시,11,성북구,11290,서울특별시,11,552,3828,424,1436,4493,809,2449,802,13766,3832,2028
20210407,서울특별시,11,성북구,11290,부산광역시,26,181,729,110,384,1251,198,634,253,2890,924,644
20210407,서울특별시,11,성북구,11290,대구광역시,27,112,546,62,292,855,168,447,161,2165,645,456
20210407,서울특별시,11,성북구,11290,인천광역시,28,153,757,89,391,1196,186,608,272,3040,832,609
20210407,서울특별시,11,성북구,11290,광주광역시,29,72,386,47,221,663,95,256,115,1717,424,310
20210407,서울특별시,11,성북구,11290,대전광역시,30,67,351,38,184,584,112,270,98,1475,411,320
20210407,서울특별시,11,성북구,11290,울산광역시,31,46,242,41,134,489,76,177,82,994,274,235
20210407,서울특별시,11,성북구,11290,세종특별자치시,36,18,115,7,62,168,22,67,56,371,118,65
20210407,서울특별시,11,성북구,11290,경기도,41,900,3944,427,2013,6419,946,2580,1188,14531,4150,2961
20210407,서울특별시,11,성북구,11290,강원도,42,99,395,38,193,804,123,297,126,1448,372,317
20210407,서울특별시,11,성북구,11290,충청북도,43,109,355,35,248,712,99,268,133,1554,436,333
20210407,서울특별시,11,성북구,11290,충청남도,44,133,507,49,298,975,153,380,178,2087,554,466
20210407,서울특별시,11,성북구,11290,전라북도,45,98,392,40,212,717,128,277,106,1514,423,314
20210407,서울특별시,11,성북구,11290,전라남도,46,94,330,40,205,755,101,265,110,1483,402,379
20210407,서울특별시,11,성북구,11290,경상북도,47,147,502,50,297,1035,167,392,149,2050,627,492
20210407,서울특별시,11,성북구,11290,경상남도,48,173,655,97,414,1363,217,519,235,2812,749,646
20210407,서울특별시,11,성북구,11290,제주특별자치도,50,34,110,17,63,240,38,56,24,487,121,102
20210407,서울특별시,11,중랑구,11260,부산광역시,26,65,261,59,169,456,68,249,68,338,140,181
20210407,서울특별시,11,중랑구,11260,대구광역시,27,52,224,45,99,316,44,169,44,287,103,118
20210407,서울특별시,11,중랑구,11260,인천광역시,28,69,289,63,110,471,52,237,77,428,115,156
20210407,서울특별시,11,중랑구,11260,광주광역시,29,24,143,41,60,238,22,111,30,194,83,77
20210407,서울특별시,11,중랑구,11260,대전광역시,30,41,111,32,65,214,24,108,38,179,62,80
20210407,서울특별시,11,은평구,11380,부산광역시,26,28,147,32,78,494,44,455,51,234,101,253
20210407,서울특별시,11,은평구,11380,대구광역시,27,26,105,26,36,304,43,280,34,197,67,174
20210407,서울특별시,11,은평구,11380,인천광역시,28,29,153,28,61,437,50,356,54,267,97,314
20210407,서울특별시,11,은평구,11380,광주광역시,29,13,67,11,40,210,28,205,22,136,40,113
20210407,서울특별시,11,은평구,11380,대전광역시,30,16,72,19,37,210,26,202,29,126,58,102
20210407,서울특별시,11,은평구,11380,울산광역시,31,21,43,16,17,145,24,123,22,88,37,98
20210407,서울특별시,11,은평구,11380,세종특별자치시,36,6,17,6,4,82,11,50,13,26,13,20
20210407,서울특별시,11,중구,11140,서울특별시,11,292,2171,433,288,1975,381,1196,162,7305,2345,369
20210407,서울특별시,11,중구,11140,부산광역시,26,65,410,46,80,362,83,175,36,1527,486,69
20210407,서울특별시,11,강서구,11500,경기도,41,550,2085,371,1465,4317,311,3632,657,5151,1264,1572
20210407,서울특별시,11,강서구,11500,세종특별자치시,36,18,63,19,38,126,8,88,30,118,33,43
20210407,서울특별시,11,강서구,11500,울산광역시,31,32,130,23,116,326,28,193,44,359,110,94
20210407,서울특별시,11,양천구,11470,경상북도,47,22,118,10,89,248,40,148,19,84,104,129
20210407,서울특별시,11,양천구,11470,전라남도,46,20,68,9,64,159,30,107,6,81,60,79
20210407,서울특별시,11,양천구,11470,전라북도,45,14,72,9,55,171,14,107,22,71,82,90
20210407,서울특별시,11,양천구,11470,충청남도,44,27,124,9,90,257,45,126,18,95,85,99
20210407,서울특별시,11,양천구,11470,충청북도,43,12,71,6,44,186,27,101,11,75,68,110
20210407,서울특별시,11,양천구,11470,강원도,42,14,77,4,61,169,33,90,6,60,66,99
20210407,서울특별시,11,양천구,11470,경기도,41,148,789,92,647,1596,251,949,72,608,616,766
20210407,서울특별시,11,양천구,11470,세종특별자치시,36,5,24,0,18,53,8,23,6,17,22,24
20210407,서울특별시,11,양천구,11470,울산광역시,31,12,48,7,44,105,21,62,3,47,39,57
20210407,서울특별시,11,양천구,11470,대전광역시,30,17,92,12,70,152,22,91,11,57,67,93
20210407,서울특별시,11,양천구,11470,광주광역시,29,18,68,8,65,154,17,105,5,53,82,88
20210407,서울특별시,11,양천구,11470,인천광역시,28,38,172,22,111,360,53,191,13,123,137,182
20210407,서울특별시,11,양천구,11470,대구광역시,27,18,105,10,75,240,33,156,13,83,82,129
20210407,서울특별시,11,양천구,11470,부산광역시,26,29,137,18,127,324,44,207,23,133,136,159
20210407,서울특별시,11,양천구,11470,서울특별시,11,123,611,104,464,1128,174,787,51,525,471,601
20210407,서울특별시,11,강서구,11500,대전광역시,30,51,225,51,144,487,30,342,82,599,153,159
20210407,서울특별시,11,강서구,11500,광주광역시,29,58,192,36,122,429,19,332,58,565,138,123
20210407,서울특별시,11,강서구,11500,인천광역시,28,97,407,63,276,867,43,678,118,1149,256,333
20210407,서울특별시,11,강서구,11500,대구광역시,27,99,335,69,193,638,58,537,71,749,208,235
20210407,서울특별시,11,강서구,11500,부산광역시,26,109,449,122,284,884,67,828,122,1125,290,333
20210407,서울특별시,11,금천구,11545,경기도,41,786,3279,387,2012,2463,858,3250,571,7068,2594,2561
20210407,서울특별시,11,도봉구,11320,서울특별시,11,358,654,136,916,843,109,753,145,1027,640,496
20210407,서울특별시,11,강동구,11740,인천광역시,28,77,214,22,102,370,19,766,25,227,71,68
20210407,서울특별시,11,금천구,11545,강원도,42,98,258,39,227,276,77,312,59,688,254,229
20210407,서울특별시,11,금천구,11545,충청북도,43,79,259,39,207,247,96,259,56,752,302,215
20210407,서울특별시,11,금천구,11545,충청남도,44,95,380,93,282,350,125,446,76,1043,355,295
20210407,서울특별시,11,금천구,11545,전라북도,45,110,233,34,220,239,89,273,60,880,294,358
20210407,서울특별시,11,금천구,11545,전라남도,46,70,241,44,171,228,139,249,53,803,259,217
20210407,서울특별시,11,금천구,11545,경상북도,47,104,318,105,253,362,140,455,70,1058,359,365
20210407,서울특별시,11,금천구,11545,경상남도,48,158,407,87,338,489,218,562,110,1447,527,444
20210407,서울특별시,11,금천구,11545,제주특별자치도,50,32,104,14,38,69,42,29,22,256,79,70
20210407,서울특별시,11,영등포구,11560,대구광역시,27,23,460,143,228,295,20,236,24,282,119,300
20210407,서울특별시,11,영등포구,11560,부산광역시,26,38,738,180,294,447,19,408,29,404,133,155
20210407,서울특별시,11,도봉구,11320,울산광역시,31,22,63,9,60,74,9,68,13,100,50,51
20210407,서울특별시,11,마포구,11440,제주특별자치도,50,12,91,29,61,67,9,62,12,116,55,12
20210407,서울특별시,11,마포구,11440,경상남도,48,71,549,145,463,624,45,699,125,598,293,168
20210407,서울특별시,11,영등포구,11560,경상북도,47,25,508,187,218,336,23,290,29,216,86,114
20210407,서울특별시,11,영등포구,11560,전라남도,46,36,388,142,169,220,8,169,21,157,61,82
20210407,서울특별시,11,서대문구,11410,부산광역시,26,28,178,28,53,287,19,189,199,144,100,23
20210407,서울특별시,11,서대문구,11410,대구광역시,27,17,117,26,40,187,13,112,138,117,71,15
20210407,서울특별시,11,서대문구,11410,인천광역시,28,20,163,26,48,272,22,234,205,157,101,26
20210407,서울특별시,11,서대문구,11410,광주광역시,29,12,86,9,19,139,5,61,109,98,41,7
20210407,서울특별시,11,강서구,11500,서울특별시,11,410,1938,430,1327,3078,217,2499,423,5111,1067,1305
20210407,서울특별시,11,성동구,11200,충청북도,43,60,309,51,129,180,39,216,22,402,218,66
20210407,서울특별시,11,중구,11140,대구광역시,27,50,360,40,54,210,73,129,38,1122,438,49
20210407,서울특별시,11,중구,11140,인천광역시,28,52,450,41,87,361,70,229,44,1335,462,64
20210407,서울특별시,11,중구,11140,광주광역시,29,29,221,40,29,198,44,129,26,767,249,29
20210407,서울특별시,11,중구,11140,대전광역시,30,36,226,25,49,169,33,72,19,728,251,36
20210407,서울특별시,11,강북구,11305,대전광역시,30,10,101,13,23,63,15,35,27,257,98,14
20210407,서울특별시,11,강북구,11305,울산광역시,31,4,74,5,22,63,14,31,18,184,60,18
20210407,서울특별시,11,강북구,11305,세종특별자치시,36,0,23,5,11,16,5,9,3,61,29,4
20210407,서울특별시,11,강북구,11305,경기도,41,121,1062,114,272,671,139,289,214,2635,1016,241
20210407,서울특별시,11,강북구,11305,강원도,42,7,106,7,34,81,19,57,22,269,101,22
20210407,서울특별시,11,강북구,11305,충청북도,43,9,109,12,18,68,14,74,32,299,103,28
20210407,서울특별시,11,강북구,11305,충청남도,44,17,155,16,45,104,19,71,41,395,155,29
20210407,서울특별시,11,종로구,11110,세종특별자치시,36,11,38,15,11,34,0,15,20,119,38,7
20210407,서울특별시,11,종로구,11110,울산광역시,31,20,125,42,24,87,4,40,27,311,71,13
20210407,서울특별시,11,종로구,11110,대전광역시,30,38,180,66,40,100,5,66,40,450,109,16
20210407,서울특별시,11,종로구,11110,광주광역시,29,26,191,29,35,109,7,60,55,549,113,25
20210407,서울특별시,11,종로구,11110,인천광역시,28,78,349,68,114,210,11,114,82,835,239,50
20210407,서울특별시,11,종로구,11110,대구광역시,27,35,230,114,62,158,7,126,60,683,143,28
20210407,서울특별시,11,종로구,11110,부산광역시,26,65,392,134,94,230,10,164,89,974,245,47
20210407,서울특별시,11,종로구,11110,서울특별시,11,292,1602,2693,401,765,60,567,239,4017,1086,201
20210407,서울특별시,11,중구,11140,울산광역시,31,20,166,20,24,110,30,57,14,454,160,20
20210407,서울특별시,11,노원구,11350,부산광역시,26,39,155,38,75,343,83,267,106,886,87,87
20210407,서울특별시,11,노원구,11350,대구광역시,27,28,126,20,60,199,29,172,90,733,77,88
20210407,서울특별시,11,노원구,11350,인천광역시,28,55,177,38,81,317,40,221,115,972,77,94
20210407,서울특별시,11,노원구,11350,광주광역시,29,22,99,10,54,145,15,110,66,578,58,44
20210407,서울특별시,11,노원구,11350,대전광역시,30,13,78,8,46,140,19,141,57,462,49,41
20210407,서울특별시,11,노원구,11350,울산광역시,31,16,67,10,39,100,9,90,43,361,26,24
20210407,서울특별시,11,노원구,11350,세종특별자치시,36,3,16,0,10,48,5,32,29,157,12,8
20210407,서울특별시,11,노원구,11350,경기도,41,217,919,158,463,1723,209,1353,663,5244,515,459
20210407,서울특별시,11,중구,11140,세종특별자치시,36,10,47,3,15,52,16,18,12,169,64,6
20210407,서울특별시,11,중구,11140,경기도,41,348,2877,256,372,2068,468,1270,204,6628,2310,344
20210407,서울특별시,11,성동구,11200,강원도,42,61,241,47,139,215,48,242,21,346,235,69
20210407,서울특별시,11,성동구,11200,경기도,41,537,3028,512,1312,1913,338,2327,226,3804,2384,669
20210407,서울특별시,11,노원구,11350,강원도,42,22,80,14,45,180,15,144,72,489,54,43
20210407,서울특별시,11,노원구,11350,충청북도,43,17,84,16,42,179,19,160,56,537,48,43
20210407,서울특별시,11,노원구,11350,충청남도,44,25,117,16,47,233,27,185,107,770,75,55
20210407,서울특별시,11,노원구,11350,전라북도,45,24,98,14,42,150,17,108,81,548,53,42
20210407,서울특별시,11,노원구,11350,전라남도,46,13,89,10,44,180,19,168,76,522,43,45
20210407,서울특별시,11,노원구,11350,경상북도,47,34,134,23,74,264,45,219,80,719,81,55
20210407,서울특별시,11,노원구,11350,경상남도,48,49,195,34,86,337,43,243,117,1061,97,98
20210407,서울특별시,11,노원구,11350,제주특별자치도,50,5,18,5,10,35,4,21,14,100,12,9
20210407,서울특별시,11,성동구,11200,세종특별자치시,36,16,73,11,38,50,12,48,12,101,54,16
20210407,서울특별시,11,성동구,11200,울산광역시,31,42,182,34,69,153,28,142,8,268,168,45
20210407,서울특별시,11,성동구,11200,대전광역시,30,47,292,36,142,179,34,238,21,370,234,71
20210407,서울특별시,11,성동구,11200,광주광역시,29,61,310,33,102,180,21,202,25,425,244,70
20210407,서울특별시,11,성동구,11200,인천광역시,28,94,621,92,265,328,54,429,34,733,450,132
20210407,서울특별시,11,성동구,11200,대구광역시,27,82,494,67,186,262,53,306,38,628,384,115
20210407,서울특별시,11,성동구,11200,부산광역시,26,121,654,90,249,415,80,557,48,822,602,159
20210407,서울특별시,11,은평구,11380,경기도,41,213,808,173,316,2119,272,2073,264,1229,521,1070
20210407,서울특별시,11,은평구,11380,강원도,42,17,81,20,43,212,38,216,25,114,64,132
20210407,서울특별시,11,광진구,11215,울산광역시,31,0,89,94,60,63,30,60,20,167,79,76
20210407,서울특별시,11,광진구,11215,세종특별자치시,36,5,33,68,34,21,4,13,13,80,30,31
20210407,서울특별시,11,광진구,11215,경기도,41,118,1312,1058,949,1015,402,769,233,2843,1266,1049
20210407,서울특별시,11,광진구,11215,강원도,42,12,140,95,119,109,39,100,25,276,136,131
20210407,서울특별시,11,광진구,11215,충청북도,43,13,148,113,112,143,40,96,19,247,153,133
20210407,서울특별시,11,광진구,11215,충청남도,44,29,150,173,133,141,42,116,35,366,179,160
20210407,서울특별시,11,광진구,11215,전라북도,45,13,135,132,119,100,44,75,18,300,154,127
20210407,서울특별시,11,광진구,11215,전라남도,46,9,115,92,100,105,48,117,19,254,129,133
20210407,서울특별시,11,광진구,11215,경상북도,47,13,179,171,134,148,65,168,33,329,184,182
20210407,서울특별시,11,광진구,11215,경상남도,48,23,220,237,174,200,72,173,45,552,300,261
