시도별,산업별,항목,날짜,지수
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-03-01,112.3
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-04-01,105.9
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-05-01,104.5
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-06-01,104.4
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-07-01,104.2
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-08-01,99.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-09-01,111.2
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-10-01,112.7
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-11-01,109.2
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-12-01,114.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-01-01,125.0
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-02-01,142.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-03-01,130.9
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-04-01,121.2
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-05-01,119.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-06-01,119.7
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-07-01,126.8
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-08-01,128.4
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-09-01,122.5
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-10-01,125.0
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-11-01,116.5
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-12-01,137.8
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-01-01,135.3
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-02-01,126.1
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-03-01,127.3
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-04-01,132.3
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-05-01,133.5
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-06-01,124.7
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-07-01,126.4
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-08-01,125.4
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-09-01,125.8
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-10-01,127.3
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-11-01,122.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-12-01,120.3
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-01-01,121.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-02-01,121.9
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-03-01,133.5
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-04-01,119.5
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-05-01,125.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-06-01,118.8
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-07-01,132.9
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-08-01,137.5
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-09-01,137.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-10-01,127.0
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-11-01,119.9
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-12-01,127.8
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-01-01,132.5
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-02-01,145.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-03-01,129.7
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-04-01,129.8
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-05-01,126.1
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-06-01,125.8
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-07-01,119.4
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-08-01,113.4
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-09-01,117.7
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-10-01,120.0
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-11-01,133.3
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-12-01,122.2
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-01-01,130.3
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-02-01,133.6
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-03-01,133.1
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-04-01,125.9
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-05-01,130.0
제주도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-06-01,134.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-01-01,137.647
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-02-01,117.466
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-03-01,116.38
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-04-01,105.882
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-05-01,97.466
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-06-01,102.805
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-07-01,120.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-08-01,123.62
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-09-01,96.923
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-10-01,101.086
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-11-01,104.344
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-12-01,125.882
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-01-01,130.498
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-02-01,104.615
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-03-01,101.629
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-04-01,93.032
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-05-01,90.136
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-06-01,91.946
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-07-01,115.837
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-08-01,119.548
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-09-01,103.348
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-10-01,104.163
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-11-01,107.511
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-12-01,120.452
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-01-01,110.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-02-01,105.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-03-01,101.6
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-04-01,106.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-05-01,88.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-06-01,100.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-07-01,88.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-08-01,106.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-09-01,88.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-10-01,83.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-11-01,99.9
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-12-01,122.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-01-01,122.5
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-02-01,107.6
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-03-01,117.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-04-01,98.8
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-05-01,91.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-06-01,93.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-07-01,108.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-08-01,106.6
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-09-01,100.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-10-01,100.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-11-01,103.5
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-12-01,132.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-01-01,150.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-02-01,150.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-03-01,136.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-04-01,113.3
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-05-01,105.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-06-01,105.3
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-07-01,130.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-08-01,138.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-09-01,110.5
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-10-01,111.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-11-01,110.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-12-01,160.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-01-01,160.8
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-02-01,136.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-03-01,133.9
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-04-01,123.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-05-01,116.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-06-01,109.9
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-07-01,130.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-08-01,134.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-09-01,113.5
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-10-01,111.9
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-11-01,115.3
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2023-12-01,138.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-01-01,150.3
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-02-01,128.4
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-03-01,140.3
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-04-01,111.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-05-01,110.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-06-01,103.9
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-07-01,137.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-08-01,147.6
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-09-01,123.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-10-01,112.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-11-01,112.3
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2024-12-01,146.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-01-01,158.5
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-02-01,158.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-03-01,136.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-04-01,121.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-05-01,110.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-06-01,109.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-07-01,123.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-08-01,121.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-09-01,108.0
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-10-01,103.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-11-01,123.8
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2025-12-01,141.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2026-01-01,162.2
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2026-02-01,141.1
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2026-03-01,140.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2026-04-01,117.6
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2026-05-01,113.7
제주도,전기업 및 가스업,생산자제품 출하지수(원지수),2026-06-01,116.9
제주도,전기업 및 가스업,생산지수(계절조정),2018-01-01,115.868
제주도,전기업 및 가스업,생산지수(계절조정),2018-02-01,116.153
제주도,전기업 및 가스업,생산지수(계절조정),2018-03-01,113.204
제주도,전기업 및 가스업,생산지수(계절조정),2018-04-01,113.407
제주도,전기업 및 가스업,생산지수(계절조정),2018-05-01,107.525
제주도,전기업 및 가스업,생산지수(계절조정),2018-06-01,109.762
제주도,전기업 및 가스업,생산지수(계절조정),2018-07-01,111.685
제주도,전기업 및 가스업,생산지수(계절조정),2018-08-01,111.747
제주도,전기업 및 가스업,생산지수(계절조정),2018-09-01,102.918
제주도,전기업 및 가스업,생산지수(계절조정),2018-10-01,108.125
제주도,전기업 및 가스업,생산지수(계절조정),2018-11-01,106.516
제주도,전기업 및 가스업,생산지수(계절조정),2018-12-01,108.244
제주도,전기업 및 가스업,생산지수(계절조정),2019-01-01,108.231
제주도,전기업 및 가스업,생산지수(계절조정),2019-02-01,103.38
제주도,전기업 및 가스업,생산지수(계절조정),2019-03-01,100.186
제주도,전기업 및 가스업,생산지수(계절조정),2019-04-01,98.705
제주도,전기업 및 가스업,생산지수(계절조정),2019-05-01,99.974
제주도,전기업 및 가스업,생산지수(계절조정),2019-06-01,100.032
제주도,전기업 및 가스업,생산지수(계절조정),2019-07-01,108.03
제주도,전기업 및 가스업,생산지수(계절조정),2019-08-01,108.896
제주도,전기업 및 가스업,생산지수(계절조정),2019-09-01,111.572
제주도,전기업 및 가스업,생산지수(계절조정),2019-10-01,109.752
제주도,전기업 및 가스업,생산지수(계절조정),2019-11-01,111.933
제주도,전기업 및 가스업,생산지수(계절조정),2019-12-01,108.519
제주도,전기업 및 가스업,생산지수(계절조정),2020-01-01,93.9
제주도,전기업 및 가스업,생산지수(계절조정),2020-02-01,96.6
제주도,전기업 및 가스업,생산지수(계절조정),2020-03-01,99.5
제주도,전기업 및 가스업,생산지수(계절조정),2020-04-01,113.2
제주도,전기업 및 가스업,생산지수(계절조정),2020-05-01,102.3
제주도,전기업 및 가스업,생산지수(계절조정),2020-06-01,114.5
제주도,전기업 및 가스업,생산지수(계절조정),2020-07-01,85.6
제주도,전기업 및 가스업,생산지수(계절조정),2020-08-01,101.1
제주도,전기업 및 가스업,생산지수(계절조정),2020-09-01,97.6
제주도,전기업 및 가스업,생산지수(계절조정),2020-10-01,93.5
제주도,전기업 및 가스업,생산지수(계절조정),2020-11-01,105.1
제주도,전기업 및 가스업,생산지수(계절조정),2020-12-01,101.8
제주도,전기업 및 가스업,생산지수(계절조정),2021-01-01,98.2
제주도,전기업 및 가스업,생산지수(계절조정),2021-02-01,101.1
제주도,전기업 및 가스업,생산지수(계절조정),2021-03-01,111.6
제주도,전기업 및 가스업,생산지수(계절조정),2021-04-01,106.3
제주도,전기업 및 가스업,생산지수(계절조정),2021-05-01,103.8
제주도,전기업 및 가스업,생산지수(계절조정),2021-06-01,104.8
제주도,전기업 및 가스업,생산지수(계절조정),2021-07-01,103.4
제주도,전기업 및 가스업,생산지수(계절조정),2021-08-01,99.9
제주도,전기업 및 가스업,생산지수(계절조정),2021-09-01,112.2
제주도,전기업 및 가스업,생산지수(계절조정),2021-10-01,110.4
제주도,전기업 및 가스업,생산지수(계절조정),2021-11-01,108.1
제주도,전기업 및 가스업,생산지수(계절조정),2021-12-01,111.1
제주도,전기업 및 가스업,생산지수(계절조정),2022-01-01,122.8
제주도,전기업 및 가스업,생산지수(계절조정),2022-02-01,137.9
제주도,전기업 및 가스업,생산지수(계절조정),2022-03-01,128.3
제주도,전기업 및 가스업,생산지수(계절조정),2022-04-01,121.6
제주도,전기업 및 가스업,생산지수(계절조정),2022-05-01,119.2
제주도,전기업 및 가스업,생산지수(계절조정),2022-06-01,120.2
제주도,전기업 및 가스업,생산지수(계절조정),2022-07-01,127.7
제주도,전기업 및 가스업,생산지수(계절조정),2022-08-01,129.3
제주도,전기업 및 가스업,생산지수(계절조정),2022-09-01,123.2
제주도,전기업 및 가스업,생산지수(계절조정),2022-10-01,124.5
제주도,전기업 및 가스업,생산지수(계절조정),2022-11-01,117.5
제주도,전기업 및 가스업,생산지수(계절조정),2022-12-01,134.6
제주도,전기업 및 가스업,생산지수(계절조정),2023-01-01,133.9
제주도,전기업 및 가스업,생산지수(계절조정),2023-02-01,122.7
제주도,전기업 및 가스업,생산지수(계절조정),2023-03-01,125.1
제주도,전기업 및 가스업,생산지수(계절조정),2023-04-01,132.1
제주도,전기업 및 가스업,생산지수(계절조정),2023-05-01,132.0
제주도,전기업 및 가스업,생산지수(계절조정),2023-06-01,124.1
제주도,전기업 및 가스업,생산지수(계절조정),2023-07-01,125.5
제주도,전기업 및 가스업,생산지수(계절조정),2023-08-01,124.9
제주도,전기업 및 가스업,생산지수(계절조정),2023-09-01,124.5
제주도,전기업 및 가스업,생산지수(계절조정),2023-10-01,127.1
제주도,전기업 및 가스업,생산지수(계절조정),2023-11-01,122.2
제주도,전기업 및 가스업,생산지수(계절조정),2023-12-01,117.4
제주도,전기업 및 가스업,생산지수(계절조정),2024-01-01,119.2
제주도,전기업 및 가스업,생산지수(계절조정),2024-02-01,115.5
제주도,전기업 및 가스업,생산지수(계절조정),2024-03-01,128.1
제주도,전기업 및 가스업,생산지수(계절조정),2024-04-01,118.4
제주도,전기업 및 가스업,생산지수(계절조정),2024-05-01,123.7
제주도,전기업 및 가스업,생산지수(계절조정),2024-06-01,116.3
제주도,전기업 및 가스업,생산지수(계절조정),2024-07-01,130.7
제주도,전기업 및 가스업,생산지수(계절조정),2024-08-01,136.0
제주도,전기업 및 가스업,생산지수(계절조정),2024-09-01,136.7
제주도,전기업 및 가스업,생산지수(계절조정),2024-10-01,126.4
제주도,전기업 및 가스업,생산지수(계절조정),2024-11-01,119.4
제주도,전기업 및 가스업,생산지수(계절조정),2024-12-01,123.9
제주도,전기업 및 가스업,생산지수(계절조정),2025-01-01,126.9
제주도,전기업 및 가스업,생산지수(계절조정),2025-02-01,135.9
제주도,전기업 및 가스업,생산지수(계절조정),2025-03-01,123.2
제주도,전기업 및 가스업,생산지수(계절조정),2025-04-01,128.6
제주도,전기업 및 가스업,생산지수(계절조정),2025-05-01,122.9
제주도,전기업 및 가스업,생산지수(계절조정),2025-06-01,123.7
제주도,전기업 및 가스업,생산지수(계절조정),2025-07-01,117.3
제주도,전기업 및 가스업,생산지수(계절조정),2025-08-01,112.4
제주도,전기업 및 가스업,생산지수(계절조정),2025-09-01,115.3
제주도,전기업 및 가스업,생산지수(계절조정),2025-10-01,118.7
제주도,전기업 및 가스업,생산지수(계절조정),2025-11-01,132.4
제주도,전기업 및 가스업,생산지수(계절조정),2025-12-01,120.3
제주도,전기업 및 가스업,생산지수(계절조정),2026-01-01,125.6
제주도,전기업 및 가스업,생산지수(계절조정),2026-02-01,126.9
제주도,전기업 및 가스업,생산지수(계절조정),2026-03-01,128.2
제주도,전기업 및 가스업,생산지수(계절조정),2026-04-01,124.1
제주도,전기업 및 가스업,생산지수(계절조정),2026-05-01,127.3
제주도,전기업 및 가스업,생산지수(계절조정),2026-06-01,133.4
제주도,전기업 및 가스업,생산지수(원지수),2018-01-01,135.368
제주도,전기업 및 가스업,생산지수(원지수),2018-02-01,117.325
제주도,전기업 및 가스업,생산지수(원지수),2018-03-01,116.697
제주도,전기업 및 가스업,생산지수(원지수),2018-04-01,103.501
제주도,전기업 및 가스업,생산지수(원지수),2018-05-01,95.601
제주도,전기업 및 가스업,생산지수(원지수),2018-06-01,100.808
제주도,전기업 및 가스업,생산지수(원지수),2018-07-01,117.415
제주도,전기업 및 가스업,생산지수(원지수),2018-08-01,121.185
제주도,전기업 및 가스업,생산지수(원지수),2018-09-01,95.063
제주도,전기업 및 가스업,생산지수(원지수),2018-10-01,99.461
제주도,전기업 및 가스업,생산지수(원지수),2018-11-01,102.783
제주도,전기업 및 가스업,생산지수(원지수),2018-12-01,121.364
제주도,전기업 및 가스업,생산지수(원지수),2019-01-01,125.583
제주도,전기업 및 가스업,생산지수(원지수),2019-02-01,104.847
제주도,전기업 및 가스업,생산지수(원지수),2019-03-01,102.693
제주도,전기업 및 가스업,생산지수(원지수),2019-04-01,90.934
제주도,전기업 및 가스업,생산지수(원지수),2019-05-01,89.408
제주도,전기업 및 가스업,생산지수(원지수),2019-06-01,91.293
제주도,전기업 및 가스업,생산지수(원지수),2019-07-01,114.811
제주도,전기업 및 가스업,생산지수(원지수),2019-08-01,119.031
제주도,전기업 및 가스업,생산지수(원지수),2019-09-01,102.873
제주도,전기업 및 가스업,생산지수(원지수),2019-10-01,100.808
제주도,전기업 및 가스업,생산지수(원지수),2019-11-01,106.912
제주도,전기업 및 가스업,생산지수(원지수),2019-12-01,121.813
제주도,전기업 및 가스업,생산지수(원지수),2020-01-01,105.6
제주도,전기업 및 가스업,생산지수(원지수),2020-02-01,101.2
제주도,전기업 및 가스업,생산지수(원지수),2020-03-01,102.7
제주도,전기업 및 가스업,생산지수(원지수),2020-04-01,103.9
제주도,전기업 및 가스업,생산지수(원지수),2020-05-01,91.1
제주도,전기업 및 가스업,생산지수(원지수),2020-06-01,104.5
제주도,전기업 및 가스업,생산지수(원지수),2020-07-01,91.4
제주도,전기업 및 가스업,생산지수(원지수),2020-08-01,110.3
제주도,전기업 및 가스업,생산지수(원지수),2020-09-01,91.6
제주도,전기업 및 가스업,생산지수(원지수),2020-10-01,84.6
제주도,전기업 및 가스업,생산지수(원지수),2020-11-01,98.7
제주도,전기업 및 가스업,생산지수(원지수),2020-12-01,114.2
제주도,전기업 및 가스업,생산지수(원지수),2021-01-01,113.6
제주도,전기업 및 가스업,생산지수(원지수),2021-02-01,102.2
제주도,전기업 및 가스업,생산지수(원지수),2021-03-01,115.7
제주도,전기업 및 가스업,생산지수(원지수),2021-04-01,98.9
제주도,전기업 및 가스업,생산지수(원지수),2021-05-01,92.4
제주도,전기업 및 가스업,생산지수(원지수),2021-06-01,95.6
제주도,전기업 및 가스업,생산지수(원지수),2021-07-01,110.7
제주도,전기업 및 가스업,생산지수(원지수),2021-08-01,110.1
제주도,전기업 및 가스업,생산지수(원지수),2021-09-01,104.0
제주도,전기업 및 가스업,생산지수(원지수),2021-10-01,100.2
제주도,전기업 및 가스업,생산지수(원지수),2021-11-01,100.8
제주도,전기업 및 가스업,생산지수(원지수),2021-12-01,123.7
제주도,전기업 및 가스업,생산지수(원지수),2022-01-01,140.1
제주도,전기업 및 가스업,생산지수(원지수),2022-02-01,142.2
제주도,전기업 및 가스업,생산지수(원지수),2022-03-01,133.1
제주도,전기업 및 가스업,생산지수(원지수),2022-04-01,113.5
제주도,전기업 및 가스업,생산지수(원지수),2022-05-01,107.3
제주도,전기업 및 가스업,생산지수(원지수),2022-06-01,108.4
제주도,전기업 및 가스업,생산지수(원지수),2022-07-01,136.1
제주도,전기업 및 가스업,생산지수(원지수),2022-08-01,143.6
제주도,전기업 및 가스업,생산지수(원지수),2022-09-01,114.3
제주도,전기업 및 가스업,생산지수(원지수),2022-10-01,113.2
제주도,전기업 및 가스업,생산지수(원지수),2022-11-01,108.5
제주도,전기업 및 가스업,생산지수(원지수),2022-12-01,149.2
제주도,전기업 및 가스업,생산지수(원지수),2023-01-01,150.7
제주도,전기업 및 가스업,생산지수(원지수),2023-02-01,129.8
제주도,전기업 및 가스업,생산지수(원지수),2023-03-01,131.0
제주도,전기업 및 가스업,생산지수(원지수),2023-04-01,123.1
제주도,전기업 및 가스업,생산지수(원지수),2023-05-01,117.9
제주도,전기업 및 가스업,생산지수(원지수),2023-06-01,112.2
제주도,전기업 및 가스업,생산지수(원지수),2023-07-01,133.9
제주도,전기업 및 가스업,생산지수(원지수),2023-08-01,139.0
제주도,전기업 및 가스업,생산지수(원지수),2023-09-01,116.2
제주도,전기업 및 가스업,생산지수(원지수),2023-10-01,114.2
제주도,전기업 및 가스업,생산지수(원지수),2023-11-01,112.3
제주도,전기업 및 가스업,생산지수(원지수),2023-12-01,128.1
제주도,전기업 및 가스업,생산지수(원지수),2024-01-01,139.2
제주도,전기업 및 가스업,생산지수(원지수),2024-02-01,119.0
제주도,전기업 및 가스업,생산지수(원지수),2024-03-01,133.7
제주도,전기업 및 가스업,생산지수(원지수),2024-04-01,110.6
제주도,전기업 및 가스업,생산지수(원지수),2024-05-01,111.0
제주도,전기업 및 가스업,생산지수(원지수),2024-06-01,104.6
제주도,전기업 및 가스업,생산지수(원지수),2024-07-01,140.1
제주도,전기업 및 가스업,생산지수(원지수),2024-08-01,151.1
제주도,전기업 및 가스업,생산지수(원지수),2024-09-01,126.9
제주도,전기업 및 가스업,생산지수(원지수),2024-10-01,114.2
제주도,전기업 및 가스업,생산지수(원지수),2024-11-01,109.6
제주도,전기업 및 가스업,생산지수(원지수),2024-12-01,134.6
제주도,전기업 및 가스업,생산지수(원지수),2025-01-01,143.6
제주도,전기업 및 가스업,생산지수(원지수),2025-02-01,143.7
제주도,전기업 및 가스업,생산지수(원지수),2025-03-01,128.1
제주도,전기업 및 가스업,생산지수(원지수),2025-04-01,120.9
제주도,전기업 및 가스업,생산지수(원지수),2025-05-01,110.3
제주도,전기업 및 가스업,생산지수(원지수),2025-06-01,110.7
제주도,전기업 및 가스업,생산지수(원지수),2025-07-01,125.7
제주도,전기업 및 가스업,생산지수(원지수),2025-08-01,124.1
제주도,전기업 및 가스업,생산지수(원지수),2025-09-01,110.2
제주도,전기업 및 가스업,생산지수(원지수),2025-10-01,105.1
제주도,전기업 및 가스업,생산지수(원지수),2025-11-01,121.1
제주도,전기업 및 가스업,생산지수(원지수),2025-12-01,131.1
제주도,전기업 및 가스업,생산지수(원지수),2026-01-01,147.0
제주도,전기업 및 가스업,생산지수(원지수),2026-02-01,130.5
제주도,전기업 및 가스업,생산지수(원지수),2026-03-01,134.0
제주도,전기업 및 가스업,생산지수(원지수),2026-04-01,116.8
제주도,전기업 및 가스업,생산지수(원지수),2026-05-01,113.7
제주도,전기업 및 가스업,생산지수(원지수),2026-06-01,120.0
제주도,제조업,생산자제품 재고지수(계절조정),2018-01-01,57.596
제주도,제조업,생산자제품 재고지수(계절조정),2018-02-01,54.403
제주도,제조업,생산자제품 재고지수(계절조정),2018-03-01,54.52
제주도,제조업,생산자제품 재고지수(계절조정),2018-04-01,56.473
제주도,제조업,생산자제품 재고지수(계절조정),2018-05-01,57.702
제주도,제조업,생산자제품 재고지수(계절조정),2018-06-01,56.695
