연도,출발지,도착지,품목,물동량_톤
2022,충청북도,광주광역시,"의료,정밀,광학기기,시계",916
2022,충청북도,광주광역시,"자동차,트레일러",6667
2022,충청북도,광주광역시,기타운송장비,35
2022,충청북도,광주광역시,가구제품,4291
2022,충청북도,광주광역시,기타제품,2287
2022,충청북도,광주광역시,*) 재생제품,19403
2022,충청북도,광주광역시,*) 기타,0
2022,충청북도,대전광역시,합계,2282543
2022,충청북도,대전광역시,농산물,29539
2022,충청북도,대전광역시,임산물,10790
2022,충청북도,대전광역시,수산물,79
2022,충청북도,대전광역시,축산물,2594
2022,충청북도,대전광역시,석탄광물,0
2022,충청북도,대전광역시,석회석광물,3848
2022,충청북도,대전광역시,비금속광물,192927
2022,충청북도,대전광역시,음식료품,60734
2022,충청북도,대전광역시,담배제품,0
2022,충청북도,대전광역시,섬유제품,3233
2022,충청북도,대전광역시,의복,221
2022,충청북도,대전광역시,가죽,501
2022,충청북도,대전광역시,"목재,나무제품",1505
2022,충청북도,대전광역시,"펄프,종이",642066
2022,충청북도,대전광역시,"인쇄,기록매체",660
2022,충청북도,대전광역시,"코크스,연탄,석유정제품",223073
2022,충청북도,대전광역시,"화합물,화학제품",84077
2022,충청북도,대전광역시,"고무,플라스틱제품",33544
2022,충청북도,대전광역시,비금속광물제품,758677
2022,충청북도,대전광역시,제1차금속제품,11540
2022,충청북도,대전광역시,금속가공제품,70915
2022,충청북도,대전광역시,"기타기계,장비제조품",30665
2022,충청북도,대전광역시,"전자부품,컴퓨터,영상,음향,통신장비",6191
2022,충청북도,대전광역시,전기장비제품,37171
2022,충청북도,대전광역시,"의료,정밀,광학기기,시계",1467
2022,충청북도,대전광역시,"자동차,트레일러",13645
2022,충청북도,대전광역시,기타운송장비,253
2022,충청북도,대전광역시,가구제품,4747
2022,충청북도,대전광역시,기타제품,1465
2022,충청북도,대전광역시,*) 재생제품,56416
2022,충청북도,대전광역시,*) 기타,0
2022,충청북도,울산광역시,합계,8657075
2022,충청북도,울산광역시,농산물,10666
2022,충청북도,울산광역시,임산물,9433
2022,충청북도,울산광역시,수산물,41
2022,충청북도,울산광역시,축산물,906
2022,충청북도,울산광역시,석탄광물,0
2022,충청북도,울산광역시,석회석광물,10781
2022,충청북도,울산광역시,비금속광물,244536
2022,충청북도,울산광역시,음식료품,35429
2022,충청북도,울산광역시,담배제품,0
2022,충청북도,울산광역시,섬유제품,1273
2022,충청북도,울산광역시,의복,173
2022,충청북도,울산광역시,가죽,304
2022,충청북도,울산광역시,"목재,나무제품",3372
2022,충청북도,울산광역시,"펄프,종이",383118
2022,충청북도,울산광역시,"인쇄,기록매체",547
2022,충청북도,울산광역시,"코크스,연탄,석유정제품",5790554
2022,충청북도,울산광역시,"화합물,화학제품",564462
2022,충청북도,울산광역시,"고무,플라스틱제품",22006
2022,충청북도,울산광역시,비금속광물제품,1051768
2022,충청북도,울산광역시,제1차금속제품,65064
2022,충청북도,울산광역시,금속가공제품,222664
2022,충청북도,울산광역시,"기타기계,장비제조품",44920
2022,충청북도,울산광역시,"전자부품,컴퓨터,영상,음향,통신장비",2778
2022,충청북도,울산광역시,전기장비제품,93479
2022,충청북도,울산광역시,"의료,정밀,광학기기,시계",1987
2022,충청북도,울산광역시,"자동차,트레일러",36842
2022,충청북도,울산광역시,기타운송장비,2433
2022,충청북도,울산광역시,가구제품,9762
2022,충청북도,울산광역시,기타제품,4963
2022,충청북도,울산광역시,*) 재생제품,42814
2022,충청북도,울산광역시,*) 기타,0
2022,충청북도,경기도,합계,15595914
2022,충청북도,경기도,농산물,244222
2022,충청북도,경기도,임산물,96811
2022,충청북도,경기도,수산물,760
2022,충청북도,경기도,축산물,42237
2022,충청북도,경기도,석탄광물,0
2022,충청북도,경기도,석회석광물,66421
2022,충청북도,경기도,비금속광물,1463828
2022,충청북도,경기도,음식료품,453014
2022,충청북도,경기도,담배제품,0
2022,충청북도,경기도,섬유제품,30288
2022,충청북도,경기도,의복,1255
2022,충청북도,경기도,가죽,7463
2022,충청북도,경기도,"목재,나무제품",24339
2022,충청북도,경기도,"펄프,종이",1205942
2022,충청북도,경기도,"인쇄,기록매체",2639
2022,충청북도,경기도,"코크스,연탄,석유정제품",2137706
2022,충청북도,경기도,"화합물,화학제품",434698
2022,충청북도,경기도,"고무,플라스틱제품",208671
2022,충청북도,경기도,비금속광물제품,7012333
2022,충청북도,경기도,제1차금속제품,121856
2022,충청북도,경기도,금속가공제품,692218
2022,충청북도,경기도,"기타기계,장비제조품",307684
2022,충청북도,경기도,"전자부품,컴퓨터,영상,음향,통신장비",70225
2022,충청북도,경기도,전기장비제품,408425
2022,충청북도,경기도,"의료,정밀,광학기기,시계",19697
2022,충청북도,경기도,"자동차,트레일러",259179
2022,충청북도,경기도,기타운송장비,1870
2022,충청북도,경기도,가구제품,36525
2022,충청북도,경기도,기타제품,12974
2022,충청북도,경기도,*) 재생제품,92242
2022,충청북도,경기도,*) 기타,140392
2022,충청북도,강원특별자치도,합계,3481123
2022,충청북도,강원특별자치도,농산물,50884
2022,충청북도,강원특별자치도,임산물,42704
2022,충청북도,강원특별자치도,수산물,419
2022,충청북도,강원특별자치도,축산물,11310
2022,충청북도,강원특별자치도,석탄광물,0
2022,충청북도,강원특별자치도,석회석광물,31000
2022,충청북도,강원특별자치도,비금속광물,1585892
2022,충청북도,강원특별자치도,음식료품,87176
2022,충청북도,강원특별자치도,담배제품,0
2022,충청북도,강원특별자치도,섬유제품,1844
2022,충청북도,강원특별자치도,의복,116
2022,충청북도,강원특별자치도,가죽,208
2022,충청북도,강원특별자치도,"목재,나무제품",1025
2022,충청북도,강원특별자치도,"펄프,종이",122546
2022,충청북도,강원특별자치도,"인쇄,기록매체",139
2022,충청북도,강원특별자치도,"코크스,연탄,석유정제품",250911
2022,충청북도,강원특별자치도,"화합물,화학제품",30481
2022,충청북도,강원특별자치도,"고무,플라스틱제품",11482
2022,충청북도,강원특별자치도,비금속광물제품,1115896
2022,충청북도,강원특별자치도,제1차금속제품,6937
2022,충청북도,강원특별자치도,금속가공제품,60361
2022,충청북도,강원특별자치도,"기타기계,장비제조품",8232
2022,충청북도,강원특별자치도,"전자부품,컴퓨터,영상,음향,통신장비",943
2022,충청북도,강원특별자치도,전기장비제품,16325
2022,충청북도,강원특별자치도,"의료,정밀,광학기기,시계",1683
2022,충청북도,강원특별자치도,"자동차,트레일러",18749
2022,충청북도,강원특별자치도,기타운송장비,737
2022,충청북도,강원특별자치도,가구제품,2219
2022,충청북도,강원특별자치도,기타제품,1172
2022,충청북도,강원특별자치도,*) 재생제품,19528
2022,충청북도,강원특별자치도,*) 기타,204
2022,충청북도,충청북도,합계,15709952
2022,충청북도,충청북도,농산물,217692
2022,충청북도,충청북도,임산물,75056
2022,충청북도,충청북도,수산물,158
2022,충청북도,충청북도,축산물,77553
2022,충청북도,충청북도,석탄광물,0
2022,충청북도,충청북도,석회석광물,31066
2022,충청북도,충청북도,비금속광물,2617850
2022,충청북도,충청북도,음식료품,606774
2022,충청북도,충청북도,담배제품,0
2022,충청북도,충청북도,섬유제품,10107
2022,충청북도,충청북도,의복,560
2022,충청북도,충청북도,가죽,1752
2022,충청북도,충청북도,"목재,나무제품",12588
2022,충청북도,충청북도,"펄프,종이",1677619
2022,충청북도,충청북도,"인쇄,기록매체",1690
2022,충청북도,충청북도,"코크스,연탄,석유정제품",480086
2022,충청북도,충청북도,"화합물,화학제품",463948
2022,충청북도,충청북도,"고무,플라스틱제품",156117
2022,충청북도,충청북도,비금속광물제품,7968563
2022,충청북도,충청북도,제1차금속제품,104631
2022,충청북도,충청북도,금속가공제품,439265
2022,충청북도,충청북도,"기타기계,장비제조품",115542
2022,충청북도,충청북도,"전자부품,컴퓨터,영상,음향,통신장비",67483
2022,충청북도,충청북도,전기장비제품,248946
2022,충청북도,충청북도,"의료,정밀,광학기기,시계",12626
2022,충청북도,충청북도,"자동차,트레일러",73466
2022,충청북도,충청북도,기타운송장비,909
2022,충청북도,충청북도,가구제품,20965
2022,충청북도,충청북도,기타제품,14475
2022,충청북도,충청북도,*) 재생제품,212465
2022,충청북도,충청북도,*) 기타,0
2022,충청북도,충청남도,합계,12088404
2022,충청북도,충청남도,농산물,129994
2022,충청북도,충청남도,임산물,41502
2022,충청북도,충청남도,수산물,251
2022,충청북도,충청남도,축산물,21485
2022,충청북도,충청남도,석탄광물,0
2022,충청북도,충청남도,석회석광물,27066
2022,충청북도,충청남도,비금속광물,929338
2022,충청북도,충청남도,음식료품,240737
2022,충청북도,충청남도,담배제품,0
2022,충청북도,충청남도,섬유제품,6656
2022,충청북도,충청남도,의복,358
2022,충청북도,충청남도,가죽,825
2022,충청북도,충청남도,"목재,나무제품",7615
2022,충청북도,충청남도,"펄프,종이",695064
2022,충청북도,충청남도,"인쇄,기록매체",649
2022,충청북도,충청남도,"코크스,연탄,석유정제품",3016881
2022,충청북도,충청남도,"화합물,화학제품",519777
2022,충청북도,충청남도,"고무,플라스틱제품",99270
2022,충청북도,충청남도,비금속광물제품,5409510
2022,충청북도,충청남도,제1차금속제품,109918
2022,충청북도,충청남도,금속가공제품,288031
2022,충청북도,충청남도,"기타기계,장비제조품",106013
2022,충청북도,충청남도,"전자부품,컴퓨터,영상,음향,통신장비",55458
2022,충청북도,충청남도,전기장비제품,189762
2022,충청북도,충청남도,"의료,정밀,광학기기,시계",6636
2022,충청북도,충청남도,"자동차,트레일러",88426
2022,충청북도,충청남도,기타운송장비,710
2022,충청북도,충청남도,가구제품,18763
2022,충청북도,충청남도,기타제품,6867
2022,충청북도,충청남도,*) 재생제품,70842
2022,충청북도,충청남도,*) 기타,0
2022,충청북도,전북특별자치도,합계,2792510
2022,충청북도,전북특별자치도,농산물,57874
2022,충청북도,전북특별자치도,임산물,35081
2022,충청북도,전북특별자치도,수산물,125
2022,충청북도,전북특별자치도,축산물,29593
2022,충청북도,전북특별자치도,석탄광물,0
2022,충청북도,전북특별자치도,석회석광물,19302
2022,충청북도,전북특별자치도,비금속광물,515062
2022,충청북도,전북특별자치도,음식료품,126832
2022,충청북도,전북특별자치도,담배제품,0
2022,충청북도,전북특별자치도,섬유제품,3323
2022,충청북도,전북특별자치도,의복,203
2022,충청북도,전북특별자치도,가죽,369
2022,충청북도,전북특별자치도,"목재,나무제품",2923
2022,충청북도,전북특별자치도,"펄프,종이",423890
2022,충청북도,전북특별자치도,"인쇄,기록매체",259
2022,충청북도,전북특별자치도,"코크스,연탄,석유정제품",391811
2022,충청북도,전북특별자치도,"화합물,화학제품",117718
2022,충청북도,전북특별자치도,"고무,플라스틱제품",17800
2022,충청북도,전북특별자치도,비금속광물제품,808236
2022,충청북도,전북특별자치도,제1차금속제품,25154
2022,충청북도,전북특별자치도,금속가공제품,78862
2022,충청북도,전북특별자치도,"기타기계,장비제조품",24034
2022,충청북도,전북특별자치도,"전자부품,컴퓨터,영상,음향,통신장비",2085
2022,충청북도,전북특별자치도,전기장비제품,30447
2022,충청북도,전북특별자치도,"의료,정밀,광학기기,시계",1025
2022,충청북도,전북특별자치도,"자동차,트레일러",34854
2022,충청북도,전북특별자치도,기타운송장비,1003
2022,충청북도,전북특별자치도,가구제품,6043
2022,충청북도,전북특별자치도,기타제품,2110
2022,충청북도,전북특별자치도,*) 재생제품,36375
2022,충청북도,전북특별자치도,*) 기타,117
2022,충청북도,전라남도,합계,6699494
2022,충청북도,전라남도,농산물,40085
2022,충청북도,전라남도,임산물,28900
2022,충청북도,전라남도,수산물,309
2022,충청북도,전라남도,축산물,6598
2022,충청북도,전라남도,석탄광물,0
2022,충청북도,전라남도,석회석광물,28231
2022,충청북도,전라남도,비금속광물,661876
2022,충청북도,전라남도,음식료품,76721
2022,충청북도,전라남도,담배제품,0
2022,충청북도,전라남도,섬유제품,2179
2022,충청북도,전라남도,의복,165
2022,충청북도,전라남도,가죽,288
2022,충청북도,전라남도,"목재,나무제품",3334
2022,충청북도,전라남도,"펄프,종이",215625
2022,충청북도,전라남도,"인쇄,기록매체",295
2022,충청북도,전라남도,"코크스,연탄,석유정제품",3759068
2022,충청북도,전라남도,"화합물,화학제품",491773
2022,충청북도,전라남도,"고무,플라스틱제품",10927
2022,충청북도,전라남도,비금속광물제품,1090531
2022,충청북도,전라남도,제1차금속제품,63138
2022,충청북도,전라남도,금속가공제품,87439
2022,충청북도,전라남도,"기타기계,장비제조품",29514
2022,충청북도,전라남도,"전자부품,컴퓨터,영상,음향,통신장비",1612
2022,충청북도,전라남도,전기장비제품,22149
2022,충청북도,전라남도,"의료,정밀,광학기기,시계",1708
2022,충청북도,전라남도,"자동차,트레일러",3679
2022,충청북도,전라남도,기타운송장비,1978
2022,충청북도,전라남도,가구제품,6266
2022,충청북도,전라남도,기타제품,3050
2022,충청북도,전라남도,*) 재생제품,38982
2022,충청북도,전라남도,*) 기타,23074
2022,충청북도,경상북도,합계,8893259
2022,충청북도,경상북도,농산물,74501
2022,충청북도,경상북도,임산물,78651
2022,충청북도,경상북도,수산물,289
2022,충청북도,경상북도,축산물,30376
2022,충청북도,경상북도,석탄광물,0
2022,충청북도,경상북도,석회석광물,28946
2022,충청북도,경상북도,비금속광물,1144448
2022,충청북도,경상북도,음식료품,131740
2022,충청북도,경상북도,담배제품,0
2022,충청북도,경상북도,섬유제품,6126
2022,충청북도,경상북도,의복,709
2022,충청북도,경상북도,가죽,686
2022,충청북도,경상북도,"목재,나무제품",7660
2022,충청북도,경상북도,"펄프,종이",679370
2022,충청북도,경상북도,"인쇄,기록매체",704
2022,충청북도,경상북도,"코크스,연탄,석유정제품",707393
2022,충청북도,경상북도,"화합물,화학제품",301828
2022,충청북도,경상북도,"고무,플라스틱제품",71352
2022,충청북도,경상북도,비금속광물제품,4872840
2022,충청북도,경상북도,제1차금속제품,112825
2022,충청북도,경상북도,금속가공제품,261108
2022,충청북도,경상북도,"기타기계,장비제조품",42655
2022,충청북도,경상북도,"전자부품,컴퓨터,영상,음향,통신장비",67411
2022,충청북도,경상북도,전기장비제품,108904
2022,충청북도,경상북도,"의료,정밀,광학기기,시계",5580
2022,충청북도,경상북도,"자동차,트레일러",33954
2022,충청북도,경상북도,기타운송장비,192
2022,충청북도,경상북도,가구제품,15715
2022,충청북도,경상북도,기타제품,9415
2022,충청북도,경상북도,*) 재생제품,97881
2022,충청북도,경상북도,*) 기타,0
2022,충청북도,경상남도,합계,5028025
2022,충청북도,경상남도,농산물,45149
2022,충청북도,경상남도,임산물,44658
2022,충청북도,경상남도,수산물,532
2022,충청북도,경상남도,축산물,10763
2022,충청북도,경상남도,석탄광물,0
2022,충청북도,경상남도,석회석광물,19912
2022,충청북도,경상남도,비금속광물,500452
2022,충청북도,경상남도,음식료품,139740
2022,충청북도,경상남도,담배제품,0
2022,충청북도,경상남도,섬유제품,3779
2022,충청북도,경상남도,의복,360
2022,충청북도,경상남도,가죽,878
2022,충청북도,경상남도,"목재,나무제품",7411
2022,충청북도,경상남도,"펄프,종이",721409
2022,충청북도,경상남도,"인쇄,기록매체",659
2022,충청북도,경상남도,"코크스,연탄,석유정제품",619808
2022,충청북도,경상남도,"화합물,화학제품",158876
2022,충청북도,경상남도,"고무,플라스틱제품",46651
2022,충청북도,경상남도,비금속광물제품,1922844
2022,충청북도,경상남도,제1차금속제품,69634
2022,충청북도,경상남도,금속가공제품,379389
2022,충청북도,경상남도,"기타기계,장비제조품",73561
2022,충청북도,경상남도,"전자부품,컴퓨터,영상,음향,통신장비",3853
2022,충청북도,경상남도,전기장비제품,111352
2022,충청북도,경상남도,"의료,정밀,광학기기,시계",2995
2022,충청북도,경상남도,"자동차,트레일러",28730
2022,충청북도,경상남도,기타운송장비,8471
2022,충청북도,경상남도,가구제품,16675
2022,충청북도,경상남도,기타제품,9443
2022,충청북도,경상남도,*) 재생제품,77954
2022,충청북도,경상남도,*) 기타,2087
2022,충청북도,제주특별자치도,합계,0
2022,충청북도,제주특별자치도,농산물,0
2022,충청북도,제주특별자치도,임산물,0
2022,충청북도,제주특별자치도,수산물,0
2022,충청북도,제주특별자치도,축산물,0
2022,충청북도,제주특별자치도,석탄광물,0
2022,충청북도,제주특별자치도,석회석광물,0
2022,충청북도,제주특별자치도,비금속광물,0
2022,충청북도,제주특별자치도,음식료품,0
2022,충청북도,제주특별자치도,담배제품,0
2022,충청북도,제주특별자치도,섬유제품,0
2022,충청북도,제주특별자치도,의복,0
2022,충청북도,제주특별자치도,가죽,0
2022,충청북도,제주특별자치도,"목재,나무제품",0
2022,충청북도,제주특별자치도,"펄프,종이",0
2022,충청북도,제주특별자치도,"인쇄,기록매체",0
2022,충청북도,제주특별자치도,"코크스,연탄,석유정제품",0
2022,충청북도,제주특별자치도,"화합물,화학제품",0
2022,충청북도,제주특별자치도,"고무,플라스틱제품",0
2022,충청북도,제주특별자치도,비금속광물제품,0
2022,충청북도,제주특별자치도,제1차금속제품,0
2022,충청북도,제주특별자치도,금속가공제품,0
2022,충청북도,제주특별자치도,"기타기계,장비제조품",0
2022,충청북도,제주특별자치도,"전자부품,컴퓨터,영상,음향,통신장비",0
2022,충청북도,제주특별자치도,전기장비제품,0
2022,충청북도,제주특별자치도,"의료,정밀,광학기기,시계",0
2022,충청북도,제주특별자치도,"자동차,트레일러",0
2022,충청북도,제주특별자치도,기타운송장비,0
2022,충청북도,제주특별자치도,가구제품,0
2022,충청북도,제주특별자치도,기타제품,0
2022,충청북도,제주특별자치도,*) 재생제품,0
2022,충청북도,제주특별자치도,*) 기타,0
2022,충청북도,세종특별자치시,합계,1512082
2022,충청북도,세종특별자치시,농산물,17296
2022,충청북도,세종특별자치시,임산물,9346
2022,충청북도,세종특별자치시,수산물,8
2022,충청북도,세종특별자치시,축산물,2107
2022,충청북도,세종특별자치시,석탄광물,0
2022,충청북도,세종특별자치시,석회석광물,5193
2022,충청북도,세종특별자치시,비금속광물,267598
2022,충청북도,세종특별자치시,음식료품,24489
2022,충청북도,세종특별자치시,담배제품,0
2022,충청북도,세종특별자치시,섬유제품,676
2022,충청북도,세종특별자치시,의복,40
2022,충청북도,세종특별자치시,가죽,81
2022,충청북도,세종특별자치시,"목재,나무제품",630
2022,충청북도,세종특별자치시,"펄프,종이",267006
2022,충청북도,세종특별자치시,"인쇄,기록매체",247
2022,충청북도,세종특별자치시,"코크스,연탄,석유정제품",47925
2022,충청북도,세종특별자치시,"화합물,화학제품",39884
2022,충청북도,세종특별자치시,"고무,플라스틱제품",11587
2022,충청북도,세종특별자치시,비금속광물제품,748340
2022,충청북도,세종특별자치시,제1차금속제품,3638
2022,충청북도,세종특별자치시,금속가공제품,16283
2022,충청북도,세종특별자치시,"기타기계,장비제조품",4509
2022,충청북도,세종특별자치시,"전자부품,컴퓨터,영상,음향,통신장비",2863
2022,충청북도,세종특별자치시,전기장비제품,17204
2022,충청북도,세종특별자치시,"의료,정밀,광학기기,시계",2090
2022,충청북도,세종특별자치시,"자동차,트레일러",3924
2022,충청북도,세종특별자치시,기타운송장비,18
2022,충청북도,세종특별자치시,가구제품,1886
2022,충청북도,세종특별자치시,기타제품,997
2022,충청북도,세종특별자치시,*) 재생제품,16217
2022,충청북도,세종특별자치시,*) 기타,0
2022,충청남도,서울특별시,합계,3159264
2022,충청남도,서울특별시,농산물,241141
2022,충청남도,서울특별시,임산물,44416
2022,충청남도,서울특별시,수산물,16379
2022,충청남도,서울특별시,축산물,24602
2022,충청남도,서울특별시,석탄광물,0
2022,충청남도,서울특별시,석회석광물,0
2022,충청남도,서울특별시,비금속광물,267226
2022,충청남도,서울특별시,음식료품,707568
2022,충청남도,서울특별시,담배제품,0
2022,충청남도,서울특별시,섬유제품,94395
2022,충청남도,서울특별시,의복,6646
2022,충청남도,서울특별시,가죽,1286
2022,충청남도,서울특별시,"목재,나무제품",11143
2022,충청남도,서울특별시,"펄프,종이",51069
2022,충청남도,서울특별시,"인쇄,기록매체",49393
2022,충청남도,서울특별시,"코크스,연탄,석유정제품",231943
2022,충청남도,서울특별시,"화합물,화학제품",44521
2022,충청남도,서울특별시,"고무,플라스틱제품",79794
2022,충청남도,서울특별시,비금속광물제품,316040
2022,충청남도,서울특별시,제1차금속제품,91631
2022,충청남도,서울특별시,금속가공제품,319911
2022,충청남도,서울특별시,"기타기계,장비제조품",89958
2022,충청남도,서울특별시,"전자부품,컴퓨터,영상,음향,통신장비",7565
2022,충청남도,서울특별시,전기장비제품,53930
2022,충청남도,서울특별시,"의료,정밀,광학기기,시계",3953
2022,충청남도,서울특별시,"자동차,트레일러",358303
2022,충청남도,서울특별시,기타운송장비,428
2022,충청남도,서울특별시,가구제품,3466
2022,충청남도,서울특별시,기타제품,20277
2022,충청남도,서울특별시,*) 재생제품,22280
2022,충청남도,서울특별시,*) 기타,0
2022,충청남도,부산광역시,합계,5288338
2022,충청남도,부산광역시,농산물,44631
2022,충청남도,부산광역시,임산물,15977
2022,충청남도,부산광역시,수산물,34644
2022,충청남도,부산광역시,축산물,8480
2022,충청남도,부산광역시,석탄광물,0
2022,충청남도,부산광역시,석회석광물,0
2022,충청남도,부산광역시,비금속광물,261060
2022,충청남도,부산광역시,음식료품,279361
2022,충청남도,부산광역시,담배제품,0
2022,충청남도,부산광역시,섬유제품,4691
2022,충청남도,부산광역시,의복,949
2022,충청남도,부산광역시,가죽,502
2022,충청남도,부산광역시,"목재,나무제품",12114
2022,충청남도,부산광역시,"펄프,종이",26592
2022,충청남도,부산광역시,"인쇄,기록매체",12690
2022,충청남도,부산광역시,"코크스,연탄,석유정제품",56286
2022,충청남도,부산광역시,"화합물,화학제품",50135
2022,충청남도,부산광역시,"고무,플라스틱제품",25790
2022,충청남도,부산광역시,비금속광물제품,341750
2022,충청남도,부산광역시,제1차금속제품,239693
2022,충청남도,부산광역시,금속가공제품,171868
2022,충청남도,부산광역시,"기타기계,장비제조품",27136
2022,충청남도,부산광역시,"전자부품,컴퓨터,영상,음향,통신장비",3820
2022,충청남도,부산광역시,전기장비제품,13388
2022,충청남도,부산광역시,"의료,정밀,광학기기,시계",841
2022,충청남도,부산광역시,"자동차,트레일러",64026
2022,충청남도,부산광역시,기타운송장비,326
2022,충청남도,부산광역시,가구제품,910
2022,충청남도,부산광역시,기타제품,8035
2022,충청남도,부산광역시,*) 재생제품,43719
2022,충청남도,부산광역시,*) 기타,3538924
2022,충청남도,대구광역시,합계,1188920
2022,충청남도,대구광역시,농산물,31645
2022,충청남도,대구광역시,임산물,9732
2022,충청남도,대구광역시,수산물,3720
2022,충청남도,대구광역시,축산물,28698
2022,충청남도,대구광역시,석탄광물,0
2022,충청남도,대구광역시,석회석광물,0
2022,충청남도,대구광역시,비금속광물,282926
2022,충청남도,대구광역시,음식료품,179306
2022,충청남도,대구광역시,담배제품,0
2022,충청남도,대구광역시,섬유제품,2438
2022,충청남도,대구광역시,의복,1823
2022,충청남도,대구광역시,가죽,75
2022,충청남도,대구광역시,"목재,나무제품",4880
2022,충청남도,대구광역시,"펄프,종이",32227
2022,충청남도,대구광역시,"인쇄,기록매체",10569
2022,충청남도,대구광역시,"코크스,연탄,석유정제품",32071
2022,충청남도,대구광역시,"화합물,화학제품",44410
2022,충청남도,대구광역시,"고무,플라스틱제품",22181
2022,충청남도,대구광역시,비금속광물제품,159154
2022,충청남도,대구광역시,제1차금속제품,91854
2022,충청남도,대구광역시,금속가공제품,140379
2022,충청남도,대구광역시,"기타기계,장비제조품",21444
2022,충청남도,대구광역시,"전자부품,컴퓨터,영상,음향,통신장비",2877
2022,충청남도,대구광역시,전기장비제품,11987
2022,충청남도,대구광역시,"의료,정밀,광학기기,시계",1129
2022,충청남도,대구광역시,"자동차,트레일러",34724
2022,충청남도,대구광역시,기타운송장비,42
2022,충청남도,대구광역시,가구제품,636
2022,충청남도,대구광역시,기타제품,5066
2022,충청남도,대구광역시,*) 재생제품,32927
2022,충청남도,대구광역시,*) 기타,0
2022,충청남도,인천광역시,합계,3605722
2022,충청남도,인천광역시,농산물,126263
2022,충청남도,인천광역시,임산물,46729
2022,충청남도,인천광역시,수산물,7726
2022,충청남도,인천광역시,축산물,7485
2022,충청남도,인천광역시,석탄광물,0
2022,충청남도,인천광역시,석회석광물,0
2022,충청남도,인천광역시,비금속광물,532325
2022,충청남도,인천광역시,음식료품,250012
2022,충청남도,인천광역시,담배제품,0
2022,충청남도,인천광역시,섬유제품,6118
2022,충청남도,인천광역시,의복,732
2022,충청남도,인천광역시,가죽,184
2022,충청남도,인천광역시,"목재,나무제품",17664
2022,충청남도,인천광역시,"펄프,종이",13976
2022,충청남도,인천광역시,"인쇄,기록매체",10299
2022,충청남도,인천광역시,"코크스,연탄,석유정제품",191777
2022,충청남도,인천광역시,"화합물,화학제품",65028
2022,충청남도,인천광역시,"고무,플라스틱제품",61008
2022,충청남도,인천광역시,비금속광물제품,377036
2022,충청남도,인천광역시,제1차금속제품,187407
2022,충청남도,인천광역시,금속가공제품,288176
2022,충청남도,인천광역시,"기타기계,장비제조품",86124
2022,충청남도,인천광역시,"전자부품,컴퓨터,영상,음향,통신장비",4119
2022,충청남도,인천광역시,전기장비제품,35808
2022,충청남도,인천광역시,"의료,정밀,광학기기,시계",2096
2022,충청남도,인천광역시,"자동차,트레일러",335200
2022,충청남도,인천광역시,기타운송장비,328
2022,충청남도,인천광역시,가구제품,868
2022,충청남도,인천광역시,기타제품,6086
2022,충청남도,인천광역시,*) 재생제품,15591
2022,충청남도,인천광역시,*) 기타,929557
2022,충청남도,광주광역시,합계,1092655
2022,충청남도,광주광역시,농산물,26847
2022,충청남도,광주광역시,임산물,6711
2022,충청남도,광주광역시,수산물,1621
2022,충청남도,광주광역시,축산물,6806
2022,충청남도,광주광역시,석탄광물,0
2022,충청남도,광주광역시,석회석광물,0
2022,충청남도,광주광역시,비금속광물,125641
2022,충청남도,광주광역시,음식료품,126633
2022,충청남도,광주광역시,담배제품,0
2022,충청남도,광주광역시,섬유제품,3175
2022,충청남도,광주광역시,의복,655
2022,충청남도,광주광역시,가죽,50
2022,충청남도,광주광역시,"목재,나무제품",4377
2022,충청남도,광주광역시,"펄프,종이",18423
2022,충청남도,광주광역시,"인쇄,기록매체",7805
2022,충청남도,광주광역시,"코크스,연탄,석유정제품",26112
2022,충청남도,광주광역시,"화합물,화학제품",26533
2022,충청남도,광주광역시,"고무,플라스틱제품",22194
2022,충청남도,광주광역시,비금속광물제품,314413
2022,충청남도,광주광역시,제1차금속제품,111311
2022,충청남도,광주광역시,금속가공제품,152982
2022,충청남도,광주광역시,"기타기계,장비제조품",22212
2022,충청남도,광주광역시,"전자부품,컴퓨터,영상,음향,통신장비",1592
2022,충청남도,광주광역시,전기장비제품,18447
2022,충청남도,광주광역시,"의료,정밀,광학기기,시계",752
2022,충청남도,광주광역시,"자동차,트레일러",34317
2022,충청남도,광주광역시,기타운송장비,21
2022,충청남도,광주광역시,가구제품,893
2022,충청남도,광주광역시,기타제품,7719
2022,충청남도,광주광역시,*) 재생제품,24413
2022,충청남도,광주광역시,*) 기타,0
2022,충청남도,대전광역시,합계,2378267
2022,충청남도,대전광역시,농산물,66773
2022,충청남도,대전광역시,임산물,13012
2022,충청남도,대전광역시,수산물,3408
2022,충청남도,대전광역시,축산물,9222
2022,충청남도,대전광역시,석탄광물,0
2022,충청남도,대전광역시,석회석광물,0
2022,충청남도,대전광역시,비금속광물,356690
2022,충청남도,대전광역시,음식료품,261210
2022,충청남도,대전광역시,담배제품,0
2022,충청남도,대전광역시,섬유제품,4836
2022,충청남도,대전광역시,의복,948
2022,충청남도,대전광역시,가죽,64
2022,충청남도,대전광역시,"목재,나무제품",4431
2022,충청남도,대전광역시,"펄프,종이",66088
2022,충청남도,대전광역시,"인쇄,기록매체",18743
2022,충청남도,대전광역시,"코크스,연탄,석유정제품",479327
2022,충청남도,대전광역시,"화합물,화학제품",62346
