"year","hs_section","section_name","hs_chapter","product_name","export_cnt","export_usd","export_ratio","import_cnt","import_usd","import_ratio","balance"
"2023","20","잡품(가구, 장난감 등)","94","가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물","468","2347","0.05","11667","25608","0.56","-23261"
"2023","20","잡품(가구, 장난감 등)","95","완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품","3283","13192","0.31","20593","13989","0.31","-796"
"2023","20","잡품(가구, 장난감 등)","96","잡품","1381","30332","0.71","14835","8068","0.18","22265"
"2023","21","특수품 및 기타","97","예술품ㆍ수집품ㆍ골동품","83","287","0.01","247","740","0.02","-453"
"2023","21","특수품 및 기타","99","일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼","0","0","0.00","199","0","0.00","0"
"2024","01","동물 및 동물성 생산품","01","살아있는동물","8","4","0.00","189","6896","0.16","-6892"
"2024","01","동물 및 동물성 생산품","02","육과식용설육(屑肉)","0","0","0.00","291","12880","0.30","-12880"
"2024","01","동물 및 동물성 생산품","03","어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물","135","15156","0.33","5936","5013","0.12","10143"
"2024","01","동물 및 동물성 생산품","04","낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품","1","17","0.00","10878","7669","0.18","-7652"
"2024","01","동물 및 동물성 생산품","05","다른류로분류되지않은동물성생산품","2","78","0.00","109","4225","0.10","-4147"
"2024","02","식물성 생산품","06","살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎","2","7","0.00","350","2496","0.06","-2489"
"2024","02","식물성 생산품","07","식용의채소ㆍ뿌리ㆍ괴경(塊莖)","495","234","0.01","2298","10895","0.25","-10660"
"2024","02","식물성 생산품","08","식용의과실과견과류감귤류ㆍ멜론의껍질","11","59","0.00","1959","491","0.01","-431"
"2024","02","식물성 생산품","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료","5","1","0.00","12300","381","0.01","-380"
"2024","02","식물성 생산품","10","곡물","2","1","0.00","1940","256872","5.93","-256871"
"2024","02","식물성 생산품","11","제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten)","8","28","0.00","1943","5658","0.13","-5629"
"2024","02","식물성 생산품","12","채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물","43","3919","0.09","2690","34319","0.79","-30400"
"2024","02","식물성 생산품","13","락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract)","76","1109","0.02","342","3722","0.09","-2613"
"2024","02","식물성 생산품","14","식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품","0","0","0.00","26","290","0.01","-290"
"2024","03","동식물성 유지류","15","동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스","2","5","0.00","6111","2052","0.05","-2047"
"2024","04","조제식품류","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품","89","256","0.01","4596","810","0.02","-554"
"2024","04","조제식품류","17","당류(糖類)와설탕과자","44","142","0.00","45756","1120","0.03","-978"
"2024","04","조제식품류","18","코코아와그조제품","8","480","0.01","20799","437","0.01","43"
"2024","04","조제식품류","19","곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품","245","4038","0.09","121475","4604","0.11","-565"
"2024","04","조제식품류","20","채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품","689","26974","0.59","33720","14677","0.34","12297"
"2024","04","조제식품류","21","각종조제식료품","695","8712","0.19","522548","63922","1.47","-55211"
"2024","04","조제식품류","22","음료ㆍ주류ㆍ식초","118","2520","0.05","28444","13036","0.30","-10516"
"2024","04","조제식품류","23","식품공업에서생기는잔재물과웨이스트(waste)조제사료","122","1203","0.03","2956","114447","2.64","-113245"
"2024","04","조제식품류","24","담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것","1120","231679","5.04","1213","207056","4.78","24622"
"2024","05","광물성 생산품","25","소금황토석류(土石類)석고ㆍ석회ㆍ시멘트","21","228","0.00","2242","25558","0.59","-25330"
"2024","05","광물성 생산품","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)","0","0","0.00","24","530","0.01","-530"
"2024","05","광물성 생산품","27","광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스","52","298","0.01","265","1820","0.04","-1522"
"2024","06","화학공업 제품","28","무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물","903","14414","0.31","1554","539744","12.45","-525330"
"2024","06","화학공업 제품","29","유기화학품","533","12272","0.27","3919","305189","7.04","-292917"
"2024","06","화학공업 제품","30","의료용품","723","29102","0.63","28714","13861","0.32","15241"
"2024","06","화학공업 제품","31","비료","79","1386","0.03","117","1033","0.02","353"
"2024","06","화학공업 제품","32","유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크","594","16679","0.36","1208","9314","0.21","7365"
"2024","06","화학공업 제품","33","정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품","6090","109497","2.38","115026","21292","0.49","88205"
"2024","06","화학공업 제품","34","비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품","769","11308","0.25","15826","5390","0.12","5918"
"2024","06","화학공업 제품","35","단백질계물질변성전분글루(glue)효소","1667","39812","0.87","1091","6984","0.16","32827"
"2024","06","화학공업 제품","36","화약류화공품성냥발화성합금특정가연성조제품","0","0","0.00","18","735","0.02","-735"
"2024","06","화학공업 제품","37","사진용이나영화용재료","88","1019","0.02","175","823","0.02","197"
"2024","06","화학공업 제품","38","각종화학공업생산품","3635","163113","3.55","5457","31221","0.72","131891"
"2024","07","플라스틱 및 고무 제품","39","플라스틱과그제품","4706","141082","3.07","77908","81701","1.88","59381"
"2024","07","플라스틱 및 고무 제품","40","고무와그제품","1736","22748","0.50","6138","21411","0.49","1337"
"2024","08","가죽 및 모피 제품","41","원피(모피는제외한다)와가죽","16","296","0.01","16","192","0.00","104"
"2024","08","가죽 및 모피 제품","42","가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품","198","304","0.01","51056","11733","0.27","-11429"
"2024","08","가죽 및 모피 제품","43","모피ㆍ인조모피와이들의제품","0","0","0.00","60","13","0.00","-13"
"2024","09","목재 및 목재 제품","44","목재와그제품목탄","34","440","0.01","1732","6847","0.16","-6408"
"2024","09","목재 및 목재 제품","45","코르크(cork)와그제품","0","0","0.00","17","113","0.00","-113"
"2024","09","목재 및 목재 제품","46","짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物)","0","0","0.00","138","17","0.00","-17"
"2024","10","펄프 및 종이 제품","47","목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)]","2","2","0.00","201","34327","0.79","-34326"
"2024","10","펄프 및 종이 제품","48","종이와판지제지용펄프ㆍ종이ㆍ판지의제품","8037","347708","7.57","12324","67948","1.57","279759"
"2024","10","펄프 및 종이 제품","49","인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면","487","19930","0.43","10011","4479","0.10","15451"
"2024","11","섬유 및 섬유 제품","50","견","6","111","0.00","23","0","0.00","111"
"2024","11","섬유 및 섬유 제품","51","양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물","5","94","0.00","109","40","0.00","54"
"2024","11","섬유 및 섬유 제품","52","면","183","6175","0.13","707","13197","0.30","-7021"
"2024","11","섬유 및 섬유 제품","53","그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물","0","0","0.00","26","69","0.00","-69"
"2024","11","섬유 및 섬유 제품","54","인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것","2501","41843","0.91","267","3769","0.09","38074"
"2024","11","섬유 및 섬유 제품","55","인조스테이플섬유","19","335","0.01","273","2290","0.05","-1955"
"2024","11","섬유 및 섬유 제품","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품","1528","76190","1.66","2406","6499","0.15","69691"
"2024","11","섬유 및 섬유 제품","57","양탄자류와그밖의방직용섬유로만든바닥깔개","12","290","0.01","1324","564","0.01","-275"
"2024","11","섬유 및 섬유 제품","58","특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천","0","0","0.00","1403","202","0.00","-202"
"2024","11","섬유 및 섬유 제품","59","침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품","90","1562","0.03","620","9164","0.21","-7602"
"2024","11","섬유 및 섬유 제품","60","메리야스편물과뜨개질편물","6","19","0.00","185","187","0.00","-168"
"2024","11","섬유 및 섬유 제품","61","의류와그부속품(메리야스편물이나뜨개질편물로한정한다)","248","1242","0.03","46968","12975","0.30","-11733"
"2024","11","섬유 및 섬유 제품","62","의류와그부속품(메리야스편물이나뜨개질편물은제외한다)","307","1410","0.03","98473","22909","0.53","-21499"
"2024","11","섬유 및 섬유 제품","63","제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마","561","3202","0.07","20275","11208","0.26","-8006"
"2024","12","신발, 모자, 우산 등","64","신발류ㆍ각반과이와유사한것이들의부분품","235","3372","0.07","52076","19826","0.46","-16454"
"2024","12","신발, 모자, 우산 등","65","모자류와그부분품","115","216","0.00","9233","2441","0.06","-2225"
"2024","12","신발, 모자, 우산 등","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품","6","13","0.00","2237","726","0.02","-714"
"2024","12","신발, 모자, 우산 등","67","조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품","0","0","0.00","3128","959","0.02","-959"
"2024","13","석재, 유리 및 도자기","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품","308","7384","0.16","1718","12177","0.28","-4794"
"2024","13","석재, 유리 및 도자기","69","도자제품","74","767","0.02","4471","6165","0.14","-5398"
"2024","13","석재, 유리 및 도자기","70","유리와유리제품","145","465","0.01","4897","13867","0.32","-13403"
"2024","14","귀금속 및 보석류","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화","130","1106","0.02","14133","3875","0.09","-2769"
"2024","15","비금속 및 그 제품","72","철강","131","11303","0.25","935","64479","1.49","-53176"
"2024","15","비금속 및 그 제품","73","철강의제품","3954","82698","1.80","30424","64266","1.48","18432"
"2024","15","비금속 및 그 제품","74","구리와그제품","80","584","0.01","2008","8750","0.20","-8166"
"2024","15","비금속 및 그 제품","75","니켈과그제품","34","943","0.02","141","3309","0.08","-2366"
"2024","15","비금속 및 그 제품","76","알루미늄과그제품","793","11587","0.25","3749","104769","2.42","-93182"
"2024","15","비금속 및 그 제품","78","납과그제품","564","335","0.01","114","638","0.01","-303"
"2024","15","비금속 및 그 제품","79","아연과그제품","10","12","0.00","79","38","0.00","-26"
"2024","15","비금속 및 그 제품","80","주석과그제품","1","2","0.00","14","4","0.00","-2"
"2024","15","비금속 및 그 제품","81","그밖의비금속(卑金屬)서멧(cermet)이들의제품","164","9134","0.20","311","60454","1.39","-51320"
"2024","15","비금속 및 그 제품","82","비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품","1140","5588","0.12","18883","4553","0.11","1035"
"2024","15","비금속 및 그 제품","83","비금속(卑金屬)으로만든각종제품","570","2498","0.05","4475","4686","0.11","-2188"
"2024","16","기계 및 전기기기","84","원자로ㆍ보일러ㆍ기계류와이들의부분품","16822","1038948","22.62","78049","591890","13.65","447057"
"2024","16","기계 및 전기기기","85","전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품","20563","1107019","24.10","201234","735568","16.97","371451"
"2024","17","수송기기","86","철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기","7","673","0.01","86","70612","1.63","-69940"
"2024","17","수송기기","87","철도용이나궤도용외의차량과그부분품ㆍ부속품","8727","376143","8.19","10503","85586","1.97","290557"
"2024","17","수송기기","88","항공기와우주선이들의부분품","28","166073","3.62","490","40120","0.93","125953"
"2024","17","수송기기","89","선박과수상구조물","0","0","0.00","47","533","0.01","-533"
"2024","18","광학, 정밀, 의료기기","90","광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품","10800","363423","7.91","45454","333811","7.70","29612"
"2024","18","광학, 정밀, 의료기기","91","시계와그부분품","7","16","0.00","5539","925","0.02","-909"
"2024","18","광학, 정밀, 의료기기","92","악기와그부분품과부속품","2","2","0.00","1419","687","0.02","-685"
"2024","19","무기 및 탄약","93","무기ㆍ총포탄과이들의부분품과부속품","4","4","0.00","294","343","0.01","-339"
"2024","20","잡품(가구, 장난감 등)","94","가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물","771","2782","0.06","18046","28153","0.65","-25371"
"2024","20","잡품(가구, 장난감 등)","95","완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품","3482","10026","0.22","30722","15735","0.36","-5709"
"2024","20","잡품(가구, 장난감 등)","96","잡품","1696","26887","0.59","27551","5293","0.12","21594"
"2024","21","특수품 및 기타","97","예술품ㆍ수집품ㆍ골동품","29","1753","0.04","299","376","0.01","1378"
"2024","21","특수품 및 기타","99","일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼","0","0","0.00","9","0","0.00","0"
"2025","01","동물 및 동물성 생산품","01","살아있는동물","7","7","0.00","185","3555","0.09","-3547"
"2025","01","동물 및 동물성 생산품","02","육과식용설육(屑肉)","0","0","0.00","298","13235","0.32","-13235"
"2025","01","동물 및 동물성 생산품","03","어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물","128","10138","0.20","9021","6857","0.17","3280"
"2025","01","동물 및 동물성 생산품","04","낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품","7","20","0.00","4491","5487","0.13","-5467"
"2025","01","동물 및 동물성 생산품","05","다른류로분류되지않은동물성생산품","1","0","0.00","92","1764","0.04","-1764"
"2025","02","식물성 생산품","06","살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎","0","0","0.00","249","1718","0.04","-1718"
"2025","02","식물성 생산품","07","식용의채소ㆍ뿌리ㆍ괴경(塊莖)","153","68","0.00","2071","10745","0.26","-10678"
"2025","02","식물성 생산품","08","식용의과실과견과류감귤류ㆍ멜론의껍질","120","482","0.01","2002","763","0.02","-282"
"2025","02","식물성 생산품","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료","3","1","0.00","10725","487","0.01","-486"
"2025","02","식물성 생산품","10","곡물","2","2","0.00","1537","261317","6.29","-261315"
"2025","02","식물성 생산품","11","제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten)","13","185","0.00","1858","3375","0.08","-3191"
"2025","02","식물성 생산품","12","채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물","49","3959","0.08","2772","32392","0.78","-28433"
"2025","02","식물성 생산품","13","락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract)","121","3392","0.07","537","3188","0.08","204"
"2025","02","식물성 생산품","14","식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품","0","0","0.00","20","80","0.00","-80"
"2025","03","동식물성 유지류","15","동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스","9","11","0.00","7060","2088","0.05","-2077"
"2025","04","조제식품류","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품","57","196","0.00","6790","948","0.02","-752"
"2025","04","조제식품류","17","당류(糖類)와설탕과자","67","274","0.01","48259","1346","0.03","-1072"
"2025","04","조제식품류","18","코코아와그조제품","7","13","0.00","19215","382","0.01","-369"
"2025","04","조제식품류","19","곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품","340","4889","0.10","126118","4739","0.11","151"
"2025","04","조제식품류","20","채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품","702","33573","0.67","35325","21406","0.52","12167"
"2025","04","조제식품류","21","각종조제식료품","508","12772","0.26","527386","65632","1.58","-52860"
"2025","04","조제식품류","22","음료ㆍ주류ㆍ식초","135","2974","0.06","34024","11855","0.29","-8881"
"2025","04","조제식품류","23","식품공업에서생기는잔재물과웨이스트(waste)조제사료","124","1301","0.03","2680","76698","1.85","-75398"
"2025","04","조제식품류","24","담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것","1410","382218","7.64","1345","266874","6.43","115344"
"2025","05","광물성 생산품","25","소금황토석류(土石類)석고ㆍ석회ㆍ시멘트","21","110","0.00","2665","24348","0.59","-24238"
"2025","05","광물성 생산품","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)","0","0","0.00","40","2034","0.05","-2034"
"2025","05","광물성 생산품","27","광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스","70","528","0.01","269","1876","0.05","-1348"
"2025","06","화학공업 제품","28","무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물","1084","13921","0.28","1435","254590","6.13","-240668"
"2025","06","화학공업 제품","29","유기화학품","718","10385","0.21","4710","333028","8.02","-322643"
"2025","06","화학공업 제품","30","의료용품","894","35599","0.71","23946","19228","0.46","16371"
"2025","06","화학공업 제품","31","비료","97","2559","0.05","151","1140","0.03","1419"
"2025","06","화학공업 제품","32","유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크","758","27181","0.54","1311","15007","0.36","12175"
"2025","06","화학공업 제품","33","정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품","7386","186354","3.72","115353","17255","0.42","169100"
"2025","06","화학공업 제품","34","비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품","990","27566","0.55","19660","6303","0.15","21263"
"2025","06","화학공업 제품","35","단백질계물질변성전분글루(glue)효소","1577","44689","0.89","2233","12249","0.29","32440"
"2025","06","화학공업 제품","36","화약류화공품성냥발화성합금특정가연성조제품","0","0","0.00","25","83","0.00","-83"
"2025","06","화학공업 제품","37","사진용이나영화용재료","118","1237","0.02","116","215","0.01","1022"
"2025","06","화학공업 제품","38","각종화학공업생산품","3265","195347","3.90","5158","36152","0.87","159195"
"2025","07","플라스틱 및 고무 제품","39","플라스틱과그제품","5048","128638","2.57","85289","91670","2.21","36968"
"2025","07","플라스틱 및 고무 제품","40","고무와그제품","1722","24653","0.49","6282","19254","0.46","5399"
"2025","08","가죽 및 모피 제품","41","원피(모피는제외한다)와가죽","9","148","0.00","24","83","0.00","65"
"2025","08","가죽 및 모피 제품","42","가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품","188","170","0.00","56444","13691","0.33","-13522"
"2025","08","가죽 및 모피 제품","43","모피ㆍ인조모피와이들의제품","2","8","0.00","49","22","0.00","-14"
"2025","09","목재 및 목재 제품","44","목재와그제품목탄","23","242","0.00","2304","6509","0.16","-6267"
"2025","09","목재 및 목재 제품","45","코르크(cork)와그제품","0","0","0.00","19","18","0.00","-18"
"2025","09","목재 및 목재 제품","46","짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物)","0","0","0.00","225","28","0.00","-28"
"2025","10","펄프 및 종이 제품","47","목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)]","0","0","0.00","94","9868","0.24","-9868"
"2025","10","펄프 및 종이 제품","48","종이와판지제지용펄프ㆍ종이ㆍ판지의제품","7146","324654","6.49","12062","68271","1.64","256383"
"2025","10","펄프 및 종이 제품","49","인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면","360","150","0.00","10500","10626","0.26","-10476"
"2025","11","섬유 및 섬유 제품","50","견","1","4","0.00","13","1","0.00","3"
"2025","11","섬유 및 섬유 제품","51","양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물","0","0","0.00","131","66","0.00","-66"
"2025","11","섬유 및 섬유 제품","52","면","93","2502","0.05","434","11828","0.28","-9326"
"2025","11","섬유 및 섬유 제품","53","그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물","0","0","0.00","24","85","0.00","-85"
"2025","11","섬유 및 섬유 제품","54","인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것","2406","44390","0.89","312","3160","0.08","41230"
"2025","11","섬유 및 섬유 제품","55","인조스테이플섬유","55","1140","0.02","218","2223","0.05","-1083"
"2025","11","섬유 및 섬유 제품","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품","1267","51094","1.02","3411","7094","0.17","44001"
"2025","11","섬유 및 섬유 제품","57","양탄자류와그밖의방직용섬유로만든바닥깔개","15","384","0.01","1394","731","0.02","-347"
"2025","11","섬유 및 섬유 제품","58","특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천","2","1","0.00","1390","411","0.01","-410"
"2025","11","섬유 및 섬유 제품","59","침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품","86","1976","0.04","826","9107","0.22","-7131"
"2025","11","섬유 및 섬유 제품","60","메리야스편물과뜨개질편물","6","15","0.00","96","233","0.01","-218"
"2025","11","섬유 및 섬유 제품","61","의류와그부속품(메리야스편물이나뜨개질편물로한정한다)","218","347","0.01","61633","13160","0.32","-12813"
"2025","11","섬유 및 섬유 제품","62","의류와그부속품(메리야스편물이나뜨개질편물은제외한다)","161","600","0.01","100129","22072","0.53","-21472"
"2025","11","섬유 및 섬유 제품","63","제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마","949","3328","0.07","23452","11795","0.28","-8468"
"2025","12","신발, 모자, 우산 등","64","신발류ㆍ각반과이와유사한것이들의부분품","346","3340","0.07","91357","23517","0.57","-20177"
"2025","12","신발, 모자, 우산 등","65","모자류와그부분품","76","25","0.00","9409","2126","0.05","-2101"
"2025","12","신발, 모자, 우산 등","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품","8","0","0.00","2041","553","0.01","-553"
"2025","12","신발, 모자, 우산 등","67","조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품","1","1","0.00","4070","819","0.02","-818"
"2025","13","석재, 유리 및 도자기","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품","233","3759","0.08","1915","13030","0.31","-9271"
"2025","13","석재, 유리 및 도자기","69","도자제품","106","1013","0.02","4747","6244","0.15","-5232"
"2025","13","석재, 유리 및 도자기","70","유리와유리제품","142","449","0.01","6916","32403","0.78","-31953"
"2025","14","귀금속 및 보석류","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화","104","685","0.01","17806","3863","0.09","-3178"
"2025","15","비금속 및 그 제품","72","철강","121","9162","0.18","912","43741","1.05","-34579"
"2025","15","비금속 및 그 제품","73","철강의제품","3519","49352","0.99","30826","60618","1.46","-11266"
"2025","15","비금속 및 그 제품","74","구리와그제품","95","869","0.02","1879","8712","0.21","-7843"
"2025","15","비금속 및 그 제품","75","니켈과그제품","35","541","0.01","174","6758","0.16","-6218"
"2025","15","비금속 및 그 제품","76","알루미늄과그제품","736","10303","0.21","4722","119703","2.88","-109400"
"2025","15","비금속 및 그 제품","78","납과그제품","795","3287","0.07","115","985","0.02","2301"
"2025","15","비금속 및 그 제품","79","아연과그제품","4","3","0.00","418","83","0.00","-80"
"2025","15","비금속 및 그 제품","80","주석과그제품","2","3304","0.07","9","4","0.00","3300"
"2025","15","비금속 및 그 제품","81","그밖의비금속(卑金屬)서멧(cermet)이들의제품","201","10660","0.21","299","74520","1.79","-63860"
"2025","15","비금속 및 그 제품","82","비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품","1080","5382","0.11","19448","5908","0.14","-526"
"2025","15","비금속 및 그 제품","83","비금속(卑金屬)으로만든각종제품","610","2308","0.05","6797","4400","0.11","-2092"
"2025","16","기계 및 전기기기","84","원자로ㆍ보일러ㆍ기계류와이들의부분품","16874","1212518","24.23","79478","578254","13.92","634264"
"2025","16","기계 및 전기기기","85","전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품","19787","959749","19.18","208024","760687","18.32","199061"
"2025","17","수송기기","86","철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기","9","1220","0.02","77","50466","1.22","-49246"
"2025","17","수송기기","87","철도용이나궤도용외의차량과그부분품ㆍ부속품","9625","419791","8.39","12857","105695","2.55","314096"
"2025","17","수송기기","88","항공기와우주선이들의부분품","38","313600","6.27","572","26169","0.63","287430"
"2025","17","수송기기","89","선박과수상구조물","5","117","0.00","16","11120","0.27","-11002"
"2025","18","광학, 정밀, 의료기기","90","광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품","10840","373764","7.47","49138","333916","8.04","39848"
"2025","18","광학, 정밀, 의료기기","91","시계와그부분품","15","17","0.00","6945","1094","0.03","-1077"
"2025","18","광학, 정밀, 의료기기","92","악기와그부분품과부속품","5","4","0.00","1473","540","0.01","-536"
"2025","19","무기 및 탄약","93","무기ㆍ총포탄과이들의부분품과부속품","2","20","0.00","209","692","0.02","-672"
