"지역","기간","부코드","부명약칭","부명_공식","류코드","류명약칭","류명_공식","수출건수","수출금액","수출비중","수입건수","수입금액","수입비중","무역수지","원자료없음"
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","73","철강제품","철강의제품",20158,569750,0.71,19861,303131,0.99,266619,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","74","동","구리와그제품",2704,97764,0.12,2538,68580,0.22,29185,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","75","니켈","니켈과그제품",195,6859,0.01,247,13006,0.04,-6148,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","76","알루미늄","알루미늄과그제품",4035,106539,0.13,6611,298109,0.98,-191570,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","78","연","납과그제품",1,66,0,1,0,0,66,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","79","아연","아연과그제품",17,228,0,21,416,0,-188,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","80","주석","주석과그제품",3,17,0,67,16430,0.05,-16413,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","81","기타_비금속","그밖의비금속(卑金屬)서멧(cermet)이들의제품",552,35025,0.04,1042,78477,0.26,-43451,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","82","비금속제의공구","비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품",3492,69023,0.09,4899,21355,0.07,47668,0
"충청남도","2017","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","83","비금속제의각종_제품","비금속(卑金屬)으로만든각종제품",2507,26052,0.03,2372,7959,0.03,18092,0
"충청남도","2017","16","기계 및 전기기기","기계류ㆍ전기기기와 이들의 부분품, 녹음기ㆍ음성재생기ㆍ텔레비전의 영상과 음향의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","84","기계류","원자로ㆍ보일러ㆍ기계류와이들의부분품",89927,8544387,10.7,56035,1773062,5.81,6771325,0
"충청남도","2017","16","기계 및 전기기기","기계류ㆍ전기기기와 이들의 부분품, 녹음기ㆍ음성재생기ㆍ텔레비전의 영상과 음향의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","85","전기기기","전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품",152543,44718868,56.01,71174,1377166,4.52,43341702,0
"충청남도","2017","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","86","철도차량","철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기",39,2156,0,90,3032,0.01,-876,0
"충청남도","2017","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","87","자동차","철도용이나궤도용외의차량과그부분품ㆍ부속품",24020,2995065,3.75,9317,249858,0.82,2745207,0
"충청남도","2017","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","88","항공기","항공기와우주선이들의부분품",16,368,0,262,7671,0.03,-7303,0
"충청남도","2017","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","89","선박","선박과수상구조물",4,10655,0.01,81,2638,0.01,8017,0
"충청남도","2017","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","90","광학_정밀의료기기","광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품",36023,5507583,6.9,19928,451949,1.48,5055634,0
"충청남도","2017","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","91","시계","시계와그부분품",63,485,0,1993,1252,0,-767,0
"충청남도","2017","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","92","악기","악기와그부분품과부속품",96,216,0,329,704,0,-489,0
"충청남도","2017","19","무기 및 탄약","무기ㆍ총포탄과 이들의 부분품과 부속품","93","무기","무기ㆍ총포탄과이들의부분품과부속품",5,6365,0.01,4,376,0,5989,0
"충청남도","2017","20","잡품(가구, 장난감 등)","잡품","94","가구_침구조립식건축","가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물",3125,181850,0.23,9502,194558,0.64,-12707,0
"충청남도","2017","20","잡품(가구, 장난감 등)","잡품","95","완구_운동용구","완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품",406,6380,0.01,9715,61495,0.2,-55114,0
"충청남도","2017","20","잡품(가구, 장난감 등)","잡품","96","잡품","잡품",1187,57628,0.07,14443,12571,0.04,45057,0
"충청남도","2017","21","예술품, 수집품 및 골동품","예술품ㆍ수집품ㆍ골동품","97","예술품_수집과_골동품","예술품ㆍ수집품ㆍ골동품",2,3,0,131,8554,0.03,-8551,0
"충청남도","2018","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","01","산_동물","살아있는동물",0,0,0,72,3420,0.01,-3420,0
"충청남도","2018","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","02","육과식용설육","육과식용설육(屑肉)",246,7294,0.01,95,5849,0.02,1445,0
"충청남도","2018","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","03","어류","어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물",404,3122,0,1182,56066,0.15,-52944,0
"충청남도","2018","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","04","낙농품","낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품",323,14137,0.02,4188,24445,0.06,-10308,0
"충청남도","2018","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","05","기타_동물성생산품","다른류로분류되지않은동물성생산품",132,10623,0.01,225,18864,0.05,-8241,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","06","산_수목및절화","살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎",189,1750,0,651,6201,0.02,-4452,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","07","채소","식용의채소ㆍ뿌리ㆍ괴경(塊莖)",953,3707,0,2794,34333,0.09,-30626,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","08","과실_견과류","식용의과실과견과류감귤류ㆍ멜론의껍질",1457,35537,0.04,4150,30804,0.08,4734,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","09","커피_향신료","커피ㆍ차ㆍ마테(maté)ㆍ향신료",32,543,0,11104,12411,0.03,-11868,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","10","곡물","곡물",132,1162,0,1935,331702,0.86,-330539,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","11","제분공업생산품","제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten)",343,1294,0,1423,7685,0.02,-6391,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","12","채유용종자","채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물",1628,78917,0.09,2102,26850,0.07,52068,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","13","식물성수액과_엑스","락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract)",1232,23655,0.03,743,4961,0.01,18693,0
"충청남도","2018","02","식물성 생산품","식물성 생산품","14","기타_식물성생산품","식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품",3,1,0,202,3289,0.01,-3289,0
"충청남도","2018","03","동식물성 유지류","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및 이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스","15","동_식물성유지","동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스",443,427,0,4602,13748,0.04,-13321,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","16","육_어류조제품","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품",687,10685,0.01,796,29510,0.08,-18826,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","17","당류설탕과자","당류(糖類)와설탕과자",783,2278,0,19667,9934,0.03,-7655,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","18","코코아","코코아와그조제품",28,634,0,14064,2379,0.01,-1745,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","19","곡물_곡분의_조제품","곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품",3034,19283,0.02,38063,12487,0.03,6796,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","20","채소_과실의_조제품","채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품",1174,6193,0.01,13004,49593,0.13,-43400,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","21","각종의_조제식료품","각종조제식료품",10515,115019,0.13,256901,31405,0.08,83614,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","22","음료_알콜식초","음료ㆍ주류ㆍ식초",3462,61486,0.07,4543,49074,0.13,12412,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","23","사료","식품공업에서생기는잔재물과웨이스트(waste)조제사료",503,22225,0.02,4293,132446,0.34,-110220,0
"충청남도","2018","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","24","담배","담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것",12,10,0,19,1,0,9,0
"충청남도","2018","05","광물성 생산품","광물성 생산품","25","암석광물","소금황토석류(土石類)석고ㆍ석회ㆍ시멘트",1028,44771,0.05,3362,78213,0.2,-33442,0
"충청남도","2018","05","광물성 생산품","광물성 생산품","26","금속광물","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",2,12,0,71,2691,0.01,-2679,0
"충청남도","2018","05","광물성 생산품","광물성 생산품","27","광물성_연료에너지","광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스",4856,7725028,8.4,2670,26741245,69.19,-19016217,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","28","무기화학품","무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물",4567,1365451,1.48,6149,2034407,5.26,-668957,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","29","유기화학품","유기화학품",3893,5011796,5.45,7380,560933,1.45,4450863,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","30","의료용품","의료용품",1953,98446,0.11,20423,93172,0.24,5274,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","31","비료","비료",261,19988,0.02,309,79138,0.2,-59150,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","32","유연_착색제","유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크",4792,159418,0.17,2723,82022,0.21,77396,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","33","향료_화장품","정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품",10964,159131,0.17,76019,14161,0.04,144971,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","34","비누_왁스","비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품",4876,149647,0.16,13220,18622,0.05,131025,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","35","단백질계물질","단백질계물질변성전분글루(glue)효소",1414,13835,0.02,1349,28215,0.07,-14380,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","36","화약류_성냥","화약류화공품성냥발화성합금특정가연성조제품",101,6810,0.01,31,1465,0,5345,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","37","사진_영화용재료","사진용이나영화용재료",4679,145808,0.16,1622,84642,0.22,61167,0
"충청남도","2018","06","화학공업 제품","화학공업이나 연관공업의 생산품","38","각종_화학공업생산품","각종화학공업생산품",6757,221316,0.24,6803,393631,1.02,-172314,0
"충청남도","2018","07","플라스틱 및 고무 제품","플라스틱과 그 제품, 고무와 그 제품","39","플라스틱","플라스틱과그제품",93883,3001522,3.26,36530,429575,1.11,2571947,0
"충청남도","2018","07","플라스틱 및 고무 제품","플라스틱과 그 제품, 고무와 그 제품","40","고무","고무와그제품",6911,45766,0.05,7261,54810,0.14,-9044,0
"충청남도","2018","08","가죽 및 모피 제품","원피ㆍ가죽ㆍ모피와 이들의 제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품","41","원피","원피(모피는제외한다)와가죽",2,23,0,62,2732,0.01,-2709,0
"충청남도","2018","08","가죽 및 모피 제품","원피ㆍ가죽ㆍ모피와 이들의 제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품","42","가죽제품","가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품",1699,2558,0,14028,13930,0.04,-11372,0
"충청남도","2018","08","가죽 및 모피 제품","원피ㆍ가죽ㆍ모피와 이들의 제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품","43","모피","모피ㆍ인조모피와이들의제품",4,6,0,80,118,0,-112,0
"충청남도","2018","09","목재 및 목재 제품","목재와 그 제품, 목탄, 코르크와 그 제품, 짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)","44","목재_및목탄","목재와그제품목탄",458,990,0,2328,38744,0.1,-37755,0
"충청남도","2018","09","목재 및 목재 제품","목재와 그 제품, 목탄, 코르크와 그 제품, 짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)","45","코르크","코르크(cork)와그제품",0,0,0,14,48,0,-48,0
"충청남도","2018","09","목재 및 목재 제품","목재와 그 제품, 목탄, 코르크와 그 제품, 짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)","46","조물재료의제품","짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物)",133,871,0,149,571,0,301,0
"충청남도","2018","10","펄프 및 종이 제품","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)], 종이ㆍ판지와 이들의 제품","47","펄프","목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)]",8,661,0,495,13957,0.04,-13297,0
"충청남도","2018","10","펄프 및 종이 제품","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)], 종이ㆍ판지와 이들의 제품","48","지와_지제품","종이와판지제지용펄프ㆍ종이ㆍ판지의제품",11583,582341,0.63,5680,84273,0.22,498068,0
"충청남도","2018","10","펄프 및 종이 제품","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)], 종이ㆍ판지와 이들의 제품","49","인쇄서적_신문_회화","인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면",692,1518,0,2055,897,0,620,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","50","견","견",0,0,0,7,101,0,-101,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","51","모","양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물",12,979,0,104,7289,0.02,-6310,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","52","면","면",156,2165,0,949,26911,0.07,-24747,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","53","기타_식물성방직용_섬유","그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물",9,68,0,124,3223,0.01,-3154,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","54","인조필라멘트","인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것",629,12537,0.01,1042,32356,0.08,-19818,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","55","인조스테이플섬유","인조스테이플섬유",118,1530,0,628,21538,0.06,-20008,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","56","워딩_펄프_부직포","워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품",1227,36057,0.04,1195,45638,0.12,-9581,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","57","양탄자류","양탄자류와그밖의방직용섬유로만든바닥깔개",20,706,0,285,846,0,-140,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","58","특수_직물","특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천",244,1314,0,133,683,0,631,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","59","침투_도포직물","침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품",271,6248,0.01,559,9245,0.02,-2996,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","60","편물","메리야스편물과뜨개질편물",744,12660,0.01,84,2550,0.01,10110,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","61","편물제_의류","의류와그부속품(메리야스편물이나뜨개질편물로한정한다)",2021,4270,0,6449,9920,0.03,-5650,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","62","비편물제의류","의류와그부속품(메리야스편물이나뜨개질편물은제외한다)",3050,9711,0.01,11340,24520,0.06,-14809,0
"충청남도","2018","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","63","기타_방직용섬유제품","제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마",399,4267,0,5106,31123,0.08,-26856,0
"충청남도","2018","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","64","신발류","신발류ㆍ각반과이와유사한것이들의부분품",1892,5235,0.01,6568,4794,0.01,441,0
"충청남도","2018","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","65","모자류","모자류와그부분품",506,1276,0,1996,1748,0,-472,0
"충청남도","2018","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","66","산류_지팡이","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품",8,5,0,328,222,0,-217,0
"충청남도","2018","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","67","조제_우모_조화_인모제품","조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품",112,1069,0,1927,19636,0.05,-18567,0
"충청남도","2018","13","석재, 유리 및 도자기","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품, 도자제품, 유리와 유리제품","68","석_시멘트제품","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품",1690,30053,0.03,4148,50803,0.13,-20751,0
"충청남도","2018","13","석재, 유리 및 도자기","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품, 도자제품, 유리와 유리제품","69","도자_제품","도자제품",680,6173,0.01,3485,109112,0.28,-102939,0
"충청남도","2018","13","석재, 유리 및 도자기","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품, 도자제품, 유리와 유리제품","70","유리와유리제품","유리와유리제품",8490,800601,0.87,3943,77866,0.2,722735,0
"충청남도","2018","14","귀금속 및 보석류","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화","71","진주_귀석귀금속","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화",750,123118,0.13,2004,176452,0.46,-53334,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","72","철강","철강",8536,992229,1.08,4183,1439965,3.73,-447736,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","73","철강제품","철강의제품",22400,634247,0.69,22819,394959,1.02,239288,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","74","동","구리와그제품",3348,132539,0.14,2452,81267,0.21,51272,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","75","니켈","니켈과그제품",208,2223,0,270,6899,0.02,-4676,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","76","알루미늄","알루미늄과그제품",4388,134660,0.15,5953,294553,0.76,-159893,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","78","연","납과그제품",3,17,0,2,1,0,16,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","79","아연","아연과그제품",18,187,0,19,223,0,-35,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","80","주석","주석과그제품",14,44,0,50,16040,0.04,-15996,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","81","기타_비금속","그밖의비금속(卑金屬)서멧(cermet)이들의제품",425,15585,0.02,1009,86511,0.22,-70926,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","82","비금속제의공구","비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품",4020,73222,0.08,5429,22752,0.06,50470,0
"충청남도","2018","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","83","비금속제의각종_제품","비금속(卑金屬)으로만든각종제품",2653,26443,0.03,2719,9870,0.03,16573,0
"충청남도","2018","16","기계 및 전기기기","기계류ㆍ전기기기와 이들의 부분품, 녹음기ㆍ음성재생기ㆍ텔레비전의 영상과 음향의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","84","기계류","원자로ㆍ보일러ㆍ기계류와이들의부분품",95259,10062616,10.94,57126,1579740,4.09,8482876,0
"충청남도","2018","16","기계 및 전기기기","기계류ㆍ전기기기와 이들의 부분품, 녹음기ㆍ음성재생기ㆍ텔레비전의 영상과 음향의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","85","전기기기","전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품",159385,52834602,57.45,77629,1386460,3.59,51448142,0
"충청남도","2018","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","86","철도차량","철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기",29,2410,0,74,4359,0.01,-1950,0
"충청남도","2018","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","87","자동차","철도용이나궤도용외의차량과그부분품ㆍ부속품",22171,2277967,2.48,8881,201314,0.52,2076653,0
"충청남도","2018","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","88","항공기","항공기와우주선이들의부분품",20,481,0,293,16225,0.04,-15744,0
