연도,품목,지역,구분,물동량_톤
2022,전기장비 제품,세종,합계,173719
2022,전기장비 제품,대전,반입,107482
2022,전기장비 제품,대전,반출,98669
2022,전기장비 제품,대전,합계,206151
2022,전기장비 제품,울산,반입,560837
2022,전기장비 제품,울산,반출,106038
2022,전기장비 제품,울산,합계,666875
2022,전기장비 제품,경기,반입,1282789
2022,전기장비 제품,경기,반출,712797
2022,전기장비 제품,경기,합계,1995586
2022,전기장비 제품,강원,반입,59309
2022,전기장비 제품,강원,반출,105735
2022,전기장비 제품,강원,합계,165044
2022,전기장비 제품,충북,반입,248097
2022,전기장비 제품,충북,반출,1284406
2022,전기장비 제품,충북,합계,1532503
2022,전기장비 제품,충남,반입,549762
2022,전기장비 제품,충남,반출,613674
2022,전기장비 제품,충남,합계,1163436
2022,전기장비 제품,전북,반입,131987
2022,전기장비 제품,전북,반출,113204
2022,전기장비 제품,전북,합계,245191
2022,전기장비 제품,전남,반입,126880
2022,전기장비 제품,전남,반출,106689
2022,전기장비 제품,전남,합계,233569
2022,전기장비 제품,경북,반입,417151
2022,전기장비 제품,경북,반출,630147
2022,전기장비 제품,경북,합계,1047298
2022,전기장비 제품,경남,반입,596146
2022,전기장비 제품,경남,반출,550496
2022,전기장비 제품,경남,합계,1146642
2022,전기장비 제품,제주,반입,0
2022,전기장비 제품,제주,반출,0
2022,전기장비 제품,제주,합계,0
2022,"의료,정밀,광학기기및시계",서울,반입,86712
2022,"의료,정밀,광학기기및시계",서울,반출,233486
2022,"의료,정밀,광학기기및시계",서울,합계,320198
2022,"의료,정밀,광학기기및시계",부산,반입,44107
2022,"의료,정밀,광학기기및시계",부산,반출,38040
2022,"의료,정밀,광학기기및시계",부산,합계,82147
2022,"의료,정밀,광학기기및시계",대구,반입,38948
2022,"의료,정밀,광학기기및시계",대구,반출,54297
2022,"의료,정밀,광학기기및시계",대구,합계,93245
2022,"의료,정밀,광학기기및시계",인천,반입,63004
2022,"의료,정밀,광학기기및시계",인천,반출,14697
2022,"의료,정밀,광학기기및시계",인천,합계,77701
2022,"의료,정밀,광학기기및시계",광주,반입,19344
2022,"의료,정밀,광학기기및시계",광주,반출,21773
2022,"의료,정밀,광학기기및시계",광주,합계,41117
2022,"의료,정밀,광학기기및시계",세종,반입,17575
2022,"의료,정밀,광학기기및시계",세종,반출,4048
2022,"의료,정밀,광학기기및시계",세종,합계,21623
2022,"의료,정밀,광학기기및시계",대전,반입,12056
2022,"의료,정밀,광학기기및시계",대전,반출,204721
2022,"의료,정밀,광학기기및시계",대전,합계,216777
2022,"의료,정밀,광학기기및시계",울산,반입,55683
2022,"의료,정밀,광학기기및시계",울산,반출,15034
2022,"의료,정밀,광학기기및시계",울산,합계,70717
2022,"의료,정밀,광학기기및시계",경기,반입,347004
2022,"의료,정밀,광학기기및시계",경기,반출,170205
2022,"의료,정밀,광학기기및시계",경기,합계,517209
2022,"의료,정밀,광학기기및시계",강원,반입,31207
2022,"의료,정밀,광학기기및시계",강원,반출,9211
2022,"의료,정밀,광학기기및시계",강원,합계,40418
2022,"의료,정밀,광학기기및시계",충북,반입,74243
2022,"의료,정밀,광학기기및시계",충북,반출,57093
2022,"의료,정밀,광학기기및시계",충북,합계,131336
2022,"의료,정밀,광학기기및시계",충남,반입,93383
2022,"의료,정밀,광학기기및시계",충남,반출,46518
2022,"의료,정밀,광학기기및시계",충남,합계,139901
2022,"의료,정밀,광학기기및시계",전북,반입,19279
2022,"의료,정밀,광학기기및시계",전북,반출,15674
2022,"의료,정밀,광학기기및시계",전북,합계,34953
2022,"의료,정밀,광학기기및시계",전남,반입,40008
2022,"의료,정밀,광학기기및시계",전남,반출,10286
2022,"의료,정밀,광학기기및시계",전남,합계,50294
2022,"의료,정밀,광학기기및시계",경북,반입,112555
2022,"의료,정밀,광학기기및시계",경북,반출,45387
2022,"의료,정밀,광학기기및시계",경북,합계,157942
2022,"의료,정밀,광학기기및시계",경남,반입,60922
2022,"의료,정밀,광학기기및시계",경남,반출,175560
2022,"의료,정밀,광학기기및시계",경남,합계,236482
2022,"의료,정밀,광학기기및시계",제주,반입,0
2022,"의료,정밀,광학기기및시계",제주,반출,0
2022,"의료,정밀,광학기기및시계",제주,합계,0
2022,자동차 및 트레일러,서울,반입,1531923
2022,자동차 및 트레일러,서울,반출,4959
2022,자동차 및 트레일러,서울,합계,1536882
2022,자동차 및 트레일러,부산,반입,1042370
2022,자동차 및 트레일러,부산,반출,720853
2022,자동차 및 트레일러,부산,합계,1763223
2022,자동차 및 트레일러,대구,반입,469567
2022,자동차 및 트레일러,대구,반출,396197
2022,자동차 및 트레일러,대구,합계,865764
2022,자동차 및 트레일러,인천,반입,1663900
2022,자동차 및 트레일러,인천,반출,171100
2022,자동차 및 트레일러,인천,합계,1835000
2022,자동차 및 트레일러,광주,반입,160504
2022,자동차 및 트레일러,광주,반출,8559203
2022,자동차 및 트레일러,광주,합계,8719707
2022,자동차 및 트레일러,세종,반입,54674
2022,자동차 및 트레일러,세종,반출,46846
2022,자동차 및 트레일러,세종,합계,101520
2022,자동차 및 트레일러,대전,반입,225775
2022,자동차 및 트레일러,대전,반출,19014
2022,자동차 및 트레일러,대전,합계,244789
2022,자동차 및 트레일러,울산,반입,1716224
2022,자동차 및 트레일러,울산,반출,1689626
2022,자동차 및 트레일러,울산,합계,3405850
2022,자동차 및 트레일러,경기,반입,5611560
2022,자동차 및 트레일러,경기,반출,1273150
2022,자동차 및 트레일러,경기,합계,6884710
2022,자동차 및 트레일러,강원,반입,329602
2022,자동차 및 트레일러,강원,반출,126290
2022,자동차 및 트레일러,강원,합계,455892
2022,자동차 및 트레일러,충북,반입,444554
2022,자동차 및 트레일러,충북,반출,679299
2022,자동차 및 트레일러,충북,합계,1123853
2022,자동차 및 트레일러,충남,반입,1354694
2022,자동차 및 트레일러,충남,반출,3975918
2022,자동차 및 트레일러,충남,합계,5330612
2022,자동차 및 트레일러,전북,반입,1303007
2022,자동차 및 트레일러,전북,반출,569233
2022,자동차 및 트레일러,전북,합계,1872240
2022,자동차 및 트레일러,전남,반입,3525394
2022,자동차 및 트레일러,전남,반출,140153
2022,자동차 및 트레일러,전남,합계,3665547
2022,자동차 및 트레일러,경북,반입,800069
2022,자동차 및 트레일러,경북,반출,2694653
2022,자동차 및 트레일러,경북,합계,3494722
2022,자동차 및 트레일러,경남,반입,1873757
2022,자동차 및 트레일러,경남,반출,1041080
2022,자동차 및 트레일러,경남,합계,2914837
2022,자동차 및 트레일러,제주,반입,0
2022,자동차 및 트레일러,제주,반출,0
2022,자동차 및 트레일러,제주,합계,0
2022,기타운송 장비,서울,반입,64935
2022,기타운송 장비,서울,반출,1570
2022,기타운송 장비,서울,합계,66505
2022,기타운송 장비,부산,반입,212402
2022,기타운송 장비,부산,반출,131496
2022,기타운송 장비,부산,합계,343898
2022,기타운송 장비,대구,반입,17142
2022,기타운송 장비,대구,반출,11924
2022,기타운송 장비,대구,합계,29066
2022,기타운송 장비,인천,반입,49029
2022,기타운송 장비,인천,반출,5223
2022,기타운송 장비,인천,합계,54252
2022,기타운송 장비,광주,반입,7796
2022,기타운송 장비,광주,반출,464
2022,기타운송 장비,광주,합계,8260
2022,기타운송 장비,세종,반입,744
2022,기타운송 장비,세종,반출,7
2022,기타운송 장비,세종,합계,751
2022,기타운송 장비,대전,반입,18069
2022,기타운송 장비,대전,반출,3372
2022,기타운송 장비,대전,합계,21441
2022,기타운송 장비,울산,반입,451775
2022,기타운송 장비,울산,반출,900580
2022,기타운송 장비,울산,합계,1352355
2022,기타운송 장비,경기,반입,151717
2022,기타운송 장비,경기,반출,9528
2022,기타운송 장비,경기,합계,161245
2022,기타운송 장비,강원,반입,69847
2022,기타운송 장비,강원,반출,0
2022,기타운송 장비,강원,합계,69847
2022,기타운송 장비,충북,반입,33977
2022,기타운송 장비,충북,반출,19709
2022,기타운송 장비,충북,합계,53686
2022,기타운송 장비,충남,반입,50202
2022,기타운송 장비,충남,반출,10533
2022,기타운송 장비,충남,합계,60735
2022,기타운송 장비,전북,반입,127011
2022,기타운송 장비,전북,반출,11628
2022,기타운송 장비,전북,합계,138639
2022,기타운송 장비,전남,반입,270497
2022,기타운송 장비,전남,반출,680250
2022,기타운송 장비,전남,합계,950747
2022,기타운송 장비,경북,반입,24911
2022,기타운송 장비,경북,반출,470134
2022,기타운송 장비,경북,합계,495045
2022,기타운송 장비,경남,반입,1350931
2022,기타운송 장비,경남,반출,644567
2022,기타운송 장비,경남,합계,1995498
2022,기타운송 장비,제주,반입,0
2022,기타운송 장비,제주,반출,0
2022,기타운송 장비,제주,합계,0
2022,가구 제품,서울,반입,249896
2022,가구 제품,서울,반출,4863
2022,가구 제품,서울,합계,254759
2022,가구 제품,부산,반입,59039
2022,가구 제품,부산,반출,39950
2022,가구 제품,부산,합계,98989
2022,가구 제품,대구,반입,35186
2022,가구 제품,대구,반출,20740
2022,가구 제품,대구,합계,55926
2022,가구 제품,인천,반입,51562
2022,가구 제품,인천,반출,149679
2022,가구 제품,인천,합계,201241
2022,가구 제품,광주,반입,32956
2022,가구 제품,광주,반출,27690
2022,가구 제품,광주,합계,60646
2022,가구 제품,세종,반입,8271
2022,가구 제품,세종,반출,0
2022,가구 제품,세종,합계,8271
2022,가구 제품,대전,반입,22553
2022,가구 제품,대전,반출,7050
2022,가구 제품,대전,합계,29603
2022,가구 제품,울산,반입,96270
2022,가구 제품,울산,반출,53
2022,가구 제품,울산,합계,96323
2022,가구 제품,경기,반입,142926
2022,가구 제품,경기,반출,529377
2022,가구 제품,경기,합계,672303
2022,가구 제품,강원,반입,17054
2022,가구 제품,강원,반출,10748
2022,가구 제품,강원,합계,27802
2022,가구 제품,충북,반입,49024
2022,가구 제품,충북,반출,156643
2022,가구 제품,충북,합계,205667
2022,가구 제품,충남,반입,114328
2022,가구 제품,충남,반출,26357
2022,가구 제품,충남,합계,140685
2022,가구 제품,전북,반입,41379
2022,가구 제품,전북,반출,20759
2022,가구 제품,전북,합계,62138
2022,가구 제품,전남,반입,53793
2022,가구 제품,전남,반출,5839
2022,가구 제품,전남,합계,59632
2022,가구 제품,경북,반입,105065
2022,가구 제품,경북,반출,70304
2022,가구 제품,경북,합계,175369
2022,가구 제품,경남,반입,124710
2022,가구 제품,경남,반출,133960
2022,가구 제품,경남,합계,258670
2022,가구 제품,제주,반입,0
2022,가구 제품,제주,반출,0
2022,가구 제품,제주,합계,0
2022,기타제품,서울,반입,211728
2022,기타제품,서울,반출,10750
2022,기타제품,서울,합계,222478
2022,기타제품,부산,반입,64530
2022,기타제품,부산,반출,19086
2022,기타제품,부산,합계,83616
2022,기타제품,대구,반입,27558
2022,기타제품,대구,반출,15086
2022,기타제품,대구,합계,42644
2022,기타제품,인천,반입,66843
2022,기타제품,인천,반출,163681
2022,기타제품,인천,합계,230524
2022,기타제품,광주,반입,36044
2022,기타제품,광주,반출,1062
2022,기타제품,광주,합계,37106
2022,기타제품,세종,반입,7256
2022,기타제품,세종,반출,2060
2022,기타제품,세종,합계,9316
2022,기타제품,대전,반입,48133
2022,기타제품,대전,반출,36714
2022,기타제품,대전,합계,84847
2022,기타제품,울산,반입,70219
2022,기타제품,울산,반출,7656
2022,기타제품,울산,합계,77875
2022,기타제품,경기,반입,183129
2022,기타제품,경기,반출,831869
2022,기타제품,경기,합계,1014998
2022,기타제품,강원,반입,29917
2022,기타제품,강원,반출,1259
2022,기타제품,강원,합계,31176
2022,기타제품,충북,반입,162186
2022,기타제품,충북,반출,69184
2022,기타제품,충북,합계,231370
2022,기타제품,충남,반입,202797
2022,기타제품,충남,반출,184261
2022,기타제품,충남,합계,387058
2022,기타제품,전북,반입,97910
2022,기타제품,전북,반출,86336
2022,기타제품,전북,합계,184246
2022,기타제품,전남,반입,52462
2022,기타제품,전남,반출,11729
2022,기타제품,전남,합계,64191
2022,기타제품,경북,반입,117631
2022,기타제품,경북,반출,20505
2022,기타제품,경북,합계,138136
2022,기타제품,경남,반입,133973
2022,기타제품,경남,반출,51078
2022,기타제품,경남,합계,185051
2022,기타제품,제주,반입,0
2022,기타제품,제주,반출,0
2022,기타제품,제주,합계,0
2022,*)  재생재료,서울,반입,6247229
2022,*)  재생재료,서울,반출,92594843
2022,*)  재생재료,서울,합계,98842072
2022,*)  재생재료,부산,반입,9141021
2022,*)  재생재료,부산,반출,1527985
2022,*)  재생재료,부산,합계,10669006
2022,*)  재생재료,대구,반입,6277804
2022,*)  재생재료,대구,반출,1216490
2022,*)  재생재료,대구,합계,7494294
2022,*)  재생재료,인천,반입,10098750
2022,*)  재생재료,인천,반출,2601694
2022,*)  재생재료,인천,합계,12700444
2022,*)  재생재료,광주,반입,3798551
2022,*)  재생재료,광주,반출,1210558
2022,*)  재생재료,광주,합계,5009109
2022,*)  재생재료,세종,반입,994976
2022,*)  재생재료,세종,반출,36337
2022,*)  재생재료,세종,합계,1031313
2022,*)  재생재료,대전,반입,4944963
2022,*)  재생재료,대전,반출,344521
2022,*)  재생재료,대전,합계,5289484
2022,*)  재생재료,울산,반입,8116046
2022,*)  재생재료,울산,반출,271047
2022,*)  재생재료,울산,합계,8387093
2022,*)  재생재료,경기,반입,37463629
2022,*)  재생재료,경기,반출,37072717
2022,*)  재생재료,경기,합계,74536346
2022,*)  재생재료,강원,반입,3945506
2022,*)  재생재료,강원,반출,11670124
2022,*)  재생재료,강원,합계,15615630
2022,*)  재생재료,충북,반입,7992883
2022,*)  재생재료,충북,반출,685527
2022,*)  재생재료,충북,합계,8678410
2022,*)  재생재료,충남,반입,11416736
2022,*)  재생재료,충남,반출,689329
2022,*)  재생재료,충남,합계,12106065
2022,*)  재생재료,전북,반입,6104094
2022,*)  재생재료,전북,반출,1124533
2022,*)  재생재료,전북,합계,7228627
2022,*)  재생재료,전남,반입,8039018
2022,*)  재생재료,전남,반출,788598
2022,*)  재생재료,전남,합계,8827616
2022,*)  재생재료,경북,반입,14786369
2022,*)  재생재료,경북,반출,965250
2022,*)  재생재료,경북,합계,15751619
2022,*)  재생재료,경남,반입,14554184
2022,*)  재생재료,경남,반출,1122206
2022,*)  재생재료,경남,합계,15676390
2022,*)  재생재료,제주,반입,0
2022,*)  재생재료,제주,반출,0
2022,*)  재생재료,제주,합계,0
2022,*)  기타,서울,반입,2512375
2022,*)  기타,서울,반출,979568
2022,*)  기타,서울,합계,3491943
2022,*)  기타,부산,반입,82863902
2022,*)  기타,부산,반출,58321343
2022,*)  기타,부산,합계,141185245
2022,*)  기타,대구,반입,1651324
2022,*)  기타,대구,반출,2645099
2022,*)  기타,대구,합계,4296423
2022,*)  기타,인천,반입,13633970
2022,*)  기타,인천,반출,19107817
2022,*)  기타,인천,합계,32741787
2022,*)  기타,광주,반입,1872964
2022,*)  기타,광주,반출,4585592
2022,*)  기타,광주,합계,6458556
2022,*)  기타,세종,반입,1374436
2022,*)  기타,세종,반출,314535
2022,*)  기타,세종,합계,1688971
2022,*)  기타,대전,반입,626140
2022,*)  기타,대전,반출,1412401
2022,*)  기타,대전,합계,2038541
2022,*)  기타,울산,반입,6546907
2022,*)  기타,울산,반출,13470813
2022,*)  기타,울산,합계,20017720
2022,*)  기타,경기,반입,34118499
2022,*)  기타,경기,반출,29939919
2022,*)  기타,경기,합계,64058418
2022,*)  기타,강원,반입,703904
2022,*)  기타,강원,반출,601548
2022,*)  기타,강원,합계,1305452
2022,*)  기타,충북,반입,4704730
2022,*)  기타,충북,반출,2527503
2022,*)  기타,충북,합계,7232233
2022,*)  기타,충남,반입,5149529
2022,*)  기타,충남,반출,5756483
2022,*)  기타,충남,합계,10906012
2022,*)  기타,전북,반입,3438658
2022,*)  기타,전북,반출,3229183
2022,*)  기타,전북,합계,6667841
2022,*)  기타,전남,반입,6103685
2022,*)  기타,전남,반출,10358223
2022,*)  기타,전남,합계,16461908
2022,*)  기타,경북,반입,9580514
2022,*)  기타,경북,반출,13855302
2022,*)  기타,경북,합계,23435816
2022,*)  기타,경남,반입,12131753
2022,*)  기타,경남,반출,19907961
2022,*)  기타,경남,합계,32039714
2022,*)  기타,제주,반입,0
2022,*)  기타,제주,반출,0
2022,*)  기타,제주,합계,0
