지역,기간,HS코드,품목명,수출건수,수출금액,수입건수,수입금액,무역수지
광주광역시,2002,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,20.0,140.0,97.0,675.0,-535.0
광주광역시,2002,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,2.0,36.0,196.0,3423.0,-3388.0
광주광역시,2002,29,유기화학품,9.0,27.0,193.0,7292.0,-7265.0
광주광역시,2002,30,의료용품,25.0,257.0,19.0,23.0,234.0
광주광역시,2002,31,비료,0.0,0.0,9.0,66.0,-66.0
광주광역시,2002,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,58.0,340.0,200.0,1158.0,-818.0
광주광역시,2002,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,5.0,10.0,164.0,1042.0,-1032.0
광주광역시,2002,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,217.0,1085.0,149.0,4073.0,-2988.0
광주광역시,2002,35,단백질계물질변성전분글루(glue)효소,14.0,472.0,268.0,3872.0,-3401.0
광주광역시,2002,37,사진용이나영화용재료,9.0,10.0,42.0,870.0,-860.0
광주광역시,2002,38,각종화학공업생산품,145.0,423.0,564.0,8376.0,-7952.0
광주광역시,2002,39,플라스틱과그제품,1688.0,13150.0,2191.0,16811.0,-3661.0
광주광역시,2002,40,고무와그제품,37606.0,626050.0,512.0,9798.0,616252.0
광주광역시,2002,41,원피(모피는제외한다)와가죽,0.0,0.0,1.0,3.0,-3.0
광주광역시,2002,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,8.0,17.0,179.0,315.0,-298.0
광주광역시,2002,43,모피ㆍ인조모피와이들의제품,0.0,0.0,3.0,6.0,-6.0
광주광역시,2002,44,목재와그제품목탄,1.0,13.0,293.0,6467.0,-6454.0
광주광역시,2002,45,코르크(cork)와그제품,,,,,0.0
광주광역시,2002,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),6.0,8.0,17.0,175.0,-167.0
광주광역시,2002,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],6.0,292.0,0.0,0.0,292.0
광주광역시,2002,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,51.0,131.0,128.0,656.0,-525.0
광주광역시,2002,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,11.0,70.0,343.0,404.0,-334.0
광주광역시,2002,50,견,0.0,0.0,10.0,22.0,-22.0
광주광역시,2002,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,2.0,1.0,5.0,16.0,-15.0
광주광역시,2002,52,면,3703.0,40521.0,1937.0,141639.0,-101118.0
광주광역시,2002,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,0.0,0.0,37.0,741.0,-741.0
광주광역시,2002,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,26.0,862.0,81.0,954.0,-92.0
광주광역시,2002,55,인조스테이플섬유,55.0,483.0,343.0,13068.0,-12585.0
광주광역시,2002,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,3.0,14.0,16.0,199.0,-185.0
광주광역시,2002,57,양탄자류와그밖의방직용섬유로만든바닥깔개,3.0,20.0,9.0,173.0,-153.0
광주광역시,2002,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,3.0,30.0,98.0,1596.0,-1566.0
광주광역시,2002,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,0.0,0.0,95.0,4192.0,-4192.0
광주광역시,2002,60,메리야스편물과뜨개질편물,4.0,57.0,2.0,2.0,56.0
광주광역시,2002,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),54.0,888.0,90.0,579.0,309.0
광주광역시,2002,62,의류와그부속품(메리야스편물이나뜨개질편물은제외한다),6.0,19.0,350.0,303.0,-284.0
광주광역시,2002,63,제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마,144.0,1476.0,75.0,102.0,1374.0
광주광역시,2002,64,신발류ㆍ각반과이와유사한것이들의부분품,4.0,9.0,121.0,204.0,-195.0
광주광역시,2002,65,모자류와그부분품,2.0,0.0,12.0,10.0,-9.0
광주광역시,2002,66,산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품,1.0,0.0,3.0,8.0,-8.0
광주광역시,2002,67,조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품,0.0,0.0,3.0,1.0,-1.0
광주광역시,2002,68,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품,32.0,230.0,894.0,5757.0,-5527.0
광주광역시,2002,69,도자제품,71.0,1049.0,215.0,1404.0,-355.0
광주광역시,2002,70,유리와유리제품,18.0,65.0,219.0,3331.0,-3266.0
광주광역시,2002,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,11.0,137.0,108.0,1633.0,-1495.0
광주광역시,2002,72,철강,261.0,7078.0,213.0,4445.0,2633.0
광주광역시,2002,73,철강의제품,663.0,14259.0,742.0,3309.0,10950.0
광주광역시,2002,74,구리와그제품,18.0,78.0,347.0,4026.0,-3948.0
광주광역시,2002,75,니켈과그제품,0.0,0.0,18.0,65.0,-65.0
광주광역시,2002,76,알루미늄과그제품,303.0,6941.0,359.0,6452.0,489.0
광주광역시,2002,78,납과그제품,28.0,27.0,117.0,5764.0,-5737.0
광주광역시,2002,79,아연과그제품,1.0,0.0,15.0,1030.0,-1030.0
광주광역시,2002,80,주석과그제품,2.0,6.0,53.0,1661.0,-1655.0
광주광역시,2002,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,2.0,12.0,81.0,319.0,-307.0
광주광역시,2002,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,150.0,4437.0,244.0,1944.0,2493.0
광주광역시,2002,83,비금속(卑金屬)으로만든각종제품,22.0,429.0,51.0,248.0,181.0
광주광역시,2002,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,19358.0,604965.0,3985.0,89620.0,515345.0
광주광역시,2002,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,33938.0,1825949.0,29179.0,1283273.0,542676.0
광주광역시,2002,86,철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기,4.0,10.0,4.0,7.0,4.0
광주광역시,2002,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,3326.0,407932.0,648.0,21589.0,386342.0
광주광역시,2002,88,항공기와우주선이들의부분품,,,,,0.0
광주광역시,2002,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,299.0,3367.0,1520.0,25416.0,-22048.0
광주광역시,2002,91,시계와그부분품,1.0,1.0,148.0,49.0,-48.0
광주광역시,2002,92,악기와그부분품과부속품,46.0,241.0,20.0,45.0,196.0
광주광역시,2002,93,무기ㆍ총포탄과이들의부분품과부속품,0.0,0.0,5.0,38.0,-38.0
광주광역시,2002,94,가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물,48.0,568.0,113.0,679.0,-111.0
광주광역시,2002,95,완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품,93.0,3713.0,159.0,321.0,3392.0
광주광역시,2002,96,잡품,27.0,138.0,78.0,202.0,-64.0
광주광역시,2002,97,예술품ㆍ수집품ㆍ골동품,8.0,320.0,5.0,301.0,19.0
광주광역시,2002,99,일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼,0.0,0.0,439.0,46.0,-46.0
광주광역시,2002,89,선박과수상구조물,1.0,1.0,2.0,9.0,-8.0
광주광역시,2002,36,화약류화공품성냥발화성합금특정가연성조제품,0.0,0.0,1.0,3.0,-3.0
광주광역시,2002,26,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),,,,,0.0
광주광역시,2003,01,살아있는동물,0.0,0.0,106.0,91.0,-91.0
광주광역시,2003,02,육과식용설육(屑肉),4.0,21.0,20.0,337.0,-316.0
광주광역시,2003,03,어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물,73.0,279.0,918.0,9818.0,-9539.0
광주광역시,2003,04,낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품,34.0,1696.0,295.0,13865.0,-12169.0
광주광역시,2003,05,다른류로분류되지않은동물성생산품,7.0,14.0,16.0,59.0,-46.0
광주광역시,2003,06,살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎,14.0,462.0,35.0,488.0,-26.0
광주광역시,2003,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),368.0,2511.0,176.0,1628.0,883.0
광주광역시,2003,08,식용의과실과견과류감귤류ㆍ멜론의껍질,78.0,1001.0,9.0,67.0,934.0
광주광역시,2003,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,8.0,165.0,42.0,241.0,-75.0
광주광역시,2003,10,곡물,,,,,0.0
광주광역시,2003,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),7.0,10.0,11.0,52.0,-42.0
광주광역시,2003,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,38.0,516.0,119.0,1269.0,-754.0
광주광역시,2003,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),0.0,0.0,18.0,417.0,-417.0
광주광역시,2003,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,2.0,11.0,143.0,1880.0,-1868.0
광주광역시,2003,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,6.0,45.0,6.0,28.0,17.0
광주광역시,2003,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,15.0,22.0,123.0,5004.0,-4982.0
광주광역시,2003,17,당류(糖類)와설탕과자,10.0,43.0,30.0,735.0,-692.0
광주광역시,2003,18,코코아와그조제품,0.0,0.0,16.0,1182.0,-1182.0
광주광역시,2003,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,179.0,2941.0,73.0,153.0,2788.0
광주광역시,2003,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,114.0,659.0,203.0,1916.0,-1256.0
광주광역시,2003,21,각종조제식료품,60.0,752.0,278.0,5258.0,-4506.0
광주광역시,2003,22,음료ㆍ주류ㆍ식초,322.0,20629.0,20.0,68.0,20560.0
광주광역시,2003,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,0.0,0.0,182.0,3960.0,-3960.0
광주광역시,2003,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,40.0,78.0,0.0,0.0,78.0
광주광역시,2003,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,8.0,88.0,279.0,1846.0,-1758.0
광주광역시,2003,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,24.0,98.0,114.0,1064.0,-966.0
광주광역시,2003,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,12.0,71.0,167.0,2539.0,-2468.0
광주광역시,2003,29,유기화학품,11.0,37.0,155.0,4942.0,-4905.0
광주광역시,2003,30,의료용품,63.0,607.0,40.0,191.0,416.0
광주광역시,2003,31,비료,0.0,0.0,13.0,101.0,-101.0
광주광역시,2003,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,66.0,409.0,190.0,1401.0,-991.0
광주광역시,2003,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,7.0,79.0,265.0,990.0,-911.0
광주광역시,2003,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,61.0,568.0,93.0,1970.0,-1402.0
광주광역시,2003,35,단백질계물질변성전분글루(glue)효소,18.0,76.0,205.0,2816.0,-2740.0
광주광역시,2003,37,사진용이나영화용재료,11.0,72.0,44.0,798.0,-726.0
광주광역시,2003,38,각종화학공업생산품,167.0,640.0,657.0,10654.0,-10014.0
광주광역시,2003,39,플라스틱과그제품,2143.0,13757.0,2965.0,25012.0,-11255.0
광주광역시,2003,40,고무와그제품,47903.0,669827.0,591.0,14735.0,655093.0
광주광역시,2003,41,원피(모피는제외한다)와가죽,0.0,0.0,2.0,1.0,-1.0
광주광역시,2003,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,6.0,8.0,187.0,228.0,-220.0
광주광역시,2003,43,모피ㆍ인조모피와이들의제품,0.0,0.0,11.0,4.0,-4.0
광주광역시,2003,44,목재와그제품목탄,10.0,40.0,330.0,5163.0,-5123.0
광주광역시,2003,45,코르크(cork)와그제품,,,,,0.0
광주광역시,2003,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),0.0,0.0,18.0,137.0,-137.0
광주광역시,2003,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],15.0,776.0,0.0,0.0,776.0
광주광역시,2003,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,90.0,299.0,145.0,1174.0,-874.0
광주광역시,2003,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,13.0,57.0,330.0,202.0,-145.0
광주광역시,2003,50,견,0.0,0.0,6.0,74.0,-74.0
광주광역시,2003,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,0.0,0.0,10.0,81.0,-81.0
광주광역시,2003,52,면,2982.0,34058.0,824.0,91985.0,-57927.0
광주광역시,2003,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,0.0,0.0,19.0,197.0,-197.0
광주광역시,2003,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,16.0,258.0,57.0,566.0,-308.0
광주광역시,2003,55,인조스테이플섬유,96.0,1109.0,108.0,4693.0,-3584.0
광주광역시,2003,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,11.0,30.0,19.0,210.0,-181.0
광주광역시,2003,57,양탄자류와그밖의방직용섬유로만든바닥깔개,0.0,0.0,6.0,2.0,-2.0
광주광역시,2003,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,21.0,125.0,49.0,187.0,-62.0
광주광역시,2003,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,8.0,98.0,126.0,6414.0,-6316.0
광주광역시,2003,60,메리야스편물과뜨개질편물,3.0,44.0,1.0,0.0,44.0
광주광역시,2003,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),47.0,847.0,79.0,106.0,742.0
광주광역시,2003,62,의류와그부속품(메리야스편물이나뜨개질편물은제외한다),6.0,28.0,399.0,596.0,-568.0
광주광역시,2003,63,제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마,167.0,1615.0,101.0,176.0,1439.0
광주광역시,2003,64,신발류ㆍ각반과이와유사한것이들의부분품,0.0,0.0,209.0,583.0,-583.0
광주광역시,2003,65,모자류와그부분품,0.0,0.0,30.0,9.0,-9.0
광주광역시,2003,66,산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품,1.0,0.0,4.0,19.0,-19.0
광주광역시,2003,67,조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품,0.0,0.0,5.0,6.0,-6.0
광주광역시,2003,68,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품,53.0,306.0,896.0,5701.0,-5395.0
광주광역시,2003,69,도자제품,87.0,1003.0,173.0,1165.0,-162.0
광주광역시,2003,70,유리와유리제품,6.0,41.0,295.0,3041.0,-3000.0
광주광역시,2003,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,10.0,225.0,138.0,4125.0,-3900.0
광주광역시,2003,72,철강,560.0,15725.0,236.0,28060.0,-12336.0
광주광역시,2003,73,철강의제품,833.0,19800.0,804.0,6507.0,13293.0
광주광역시,2003,74,구리와그제품,76.0,1171.0,330.0,2515.0,-1344.0
광주광역시,2003,75,니켈과그제품,3.0,2.0,13.0,21.0,-19.0
광주광역시,2003,76,알루미늄과그제품,281.0,6304.0,312.0,1801.0,4503.0
광주광역시,2003,78,납과그제품,10.0,22.0,167.0,9311.0,-9289.0
광주광역시,2003,79,아연과그제품,0.0,0.0,11.0,726.0,-726.0
광주광역시,2003,80,주석과그제품,10.0,86.0,48.0,1949.0,-1863.0
광주광역시,2003,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,3.0,13.0,86.0,334.0,-321.0
광주광역시,2003,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,188.0,6752.0,213.0,1830.0,4922.0
광주광역시,2003,83,비금속(卑金屬)으로만든각종제품,57.0,225.0,45.0,258.0,-33.0
광주광역시,2003,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,19919.0,661400.0,3814.0,115107.0,546293.0
광주광역시,2003,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,46803.0,2063240.0,39701.0,2477427.0,-414187.0
광주광역시,2003,86,철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기,9.0,10.0,0.0,0.0,10.0
광주광역시,2003,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,3169.0,493310.0,677.0,30337.0,462972.0
광주광역시,2003,88,항공기와우주선이들의부분품,1.0,1.0,0.0,0.0,1.0
광주광역시,2003,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,388.0,5368.0,1801.0,43153.0,-37785.0
